Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.0000002,0.0000014,0.000000087,-0.0000000063,0.00000039,0.0000012,0.400000,-0.0000000050,0.021764,0.000000068,-0.0000008,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,0.000000,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789728,-0.789727,0.000000044,-0.000000000078,0.0000000053,0.00000000043,-0.000000011,-0.00000001,-0.00000014,0.0000018,-0.00000014,0.00000023,-0.0000017,0.000000018,0.00000042,0.00000086,0.00000097,0.000000026,0.0000013,-0.0000000095
0.020000,-0.023463,-0.023266,-0.025024,0.001530,-0.010002,-0.013298,0.399999,0.00000011,0.020050,0.006267,-0.003451,0.001066,-42.012920,-41.900009,-41.901924,-41.999916,-42.036552,-42.040916,0.003365,0.003382,0.003401,-0.000124,-0.003433,-0.003376,0.832381,0.876641,0.765063,-0.788150,-0.671841,-0.987424,-0.003414,-0.003291,-0.003314,-0.000182,0.003729,0.004161,0.008059,0.008129,0.008090,-0.000287,-0.009823,-0.009657,0.007356,0.006690,0.006449,0.0000083,-0.011193,-0.003382
0.030000,0.344544,0.360533,0.480110,-0.001515,0.016691,0.795231,0.400005,0.0000095,0.017734,0.432616,0.043447,0.001280,-42.206432,-42.154892,-41.824844,-42.000725,-41.920593,-41.704990,-0.009449,-0.009344,-0.010453,-0.0000079,-0.000228,-0.016982,0.829513,0.768751,1.000787,-0.790755,-0.733499,-1.522636,0.004264,0.004674,0.008540,-0.000087,-0.008601,-0.007976,0.003734,0.003349,0.007673,-0.000413,-0.002094,0.017333,0.013472,0.014105,0.0000060,0.000837,0.028092,-0.016848
0.040000,0.618891,0.852722,1.284719,-0.044481,1.418244,2.093970,0.400020,0.000022,0.016684,1.057220,-0.009800,0.002913,-42.421944,-41.899162,-41.248428,-41.999630,-43.877548,-40.664799,-0.025426,-0.019171,-0.037932,0.000045,-0.035671,-0.061969,1.249624,2.372152,-2.619474,-0.800807,-0.825127,-3.351265,0.022685,0.016062,0.015676,0.000743,-0.013852,-0.027937,-0.005117,-0.003362,-0.009014,0.000341,0.019789,-0.009131,-0.001487,-0.007768,0.022079,-0.001867,0.018779,-0.062155
0.050000,0.772038,0.403131,1.015182,-0.031772,1.173987,1.785478,0.400024,0.000016,0.016891,0.643260,-0.226989,0.001459,-43.059246,-42.607651,-41.503906,-42.000858,-42.768085,-41.667282,-0.013398,-0.020441,-0.032302,0.000024,-0.037941,-0.052207,1.512996,-0.789968,-3.018795,-0.777448,-0.510115,3.812858,0.006877,0.021362,0.016241,0.000262,-0.006783,-0.024638,-0.000236,0.007160,-0.005050,0.000050,-0.008683,0.002395,0.010607,-0.006475,0.001118,-0.000917,-0.003095,-0.052427
0.060000,0.320046,0.431640,0.726299,-0.012997,0.297343,1.105916,0.400020,0.000011,0.017410,0.185901,-0.334962,-0.011487,-42.869469,-43.088440,-41.640198,-42.000000,-43.200039,-43.517246,-0.010781,-0.012473,-0.023310,0.0000054,-0.011506,-0.032562,-0.982050,1.533760,1.791340,-0.766132,-0.753878,-0.247263,0.017541,-0.003330,0.003201,-0.000275,-0.007523,-0.017250,0.005485,-0.005901,-0.002501,0.000193,-0.003291,0.004650,-0.022891,0.021023,0.018157,0.000025,0.011728,-0.032562
0.070000,0.314975,0.129378,0.632657,-0.002236,0.228682,0.867206,0.400014,0.0000048,0.017917,0.094277,-0.313159,-0.007590,-43.169746,-42.931873,-42.675400,-42.001541,-43.111496,-43.011665,-0.006934,-0.009054,-0.018164,-0.000016,-0.002199,-0.025014,1.048762,0.582369,0.639333,-0.763793,-0.669765,-1.255705,-0.007475,0.012040,0.017408,-0.000055,-0.004237,-0.009284,-0.003384,0.002841,0.004753,-0.000629,0.012942,0.003852,0.027171,-0.011795,-0.005173,0.000462,0.008078,-0.025003
0.080000,0.292470,0.036575,0.386104,-0.002970,0.105557,0.718061,0.400004,0.0000022,0.018142,-0.122003,0.006404,-0.006513,-43.192814,-43.343674,-43.207699,-42.002731,-43.281395,-41.589470,-0.002091,-0.008718,-0.007023,-0.000016,-0.003056,-0.021775,0.963029,-0.058213,0.700368,-0.760325,-0.643492,-0.952305,0.000304,0.002891,0.006486,0.0000049,-0.001554,-0.003951,-0.002291,-0.001021,0.008588,-0.000544,0.000529,-0.001673,0.001013,0.002690,-0.003613,0.000019,0.002128,-0.021710
0.090000,0.573445,0.397620,0.509532,-0.013314,0.227137,0.477339,0.399996,0.000018,0.018120,0.043981,0.093445,-0.000013,-41.497940,-41.815529,-41.605671,-42.003029,-43.572708,-42.326885,-0.016556,-0.023019,-0.021454,0.000035,-0.005428,-0.011877,3.005338,2.001328,2.696094,-0.761199,-1.084313,-1.285984,0.001466,-0.003137,-0.004213,0.000024,-0.003025,-0.005358,-0.009693,-0.009884,-0.009954,0.000714,0.006872,0.006937,0.007816,0.024545,0.026903,0.000498,0.001381,-0.011896
