Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000022,0.0000014,0.000000095,-0.0000000072,0.00000039,0.0000012,0.400000,-0.0000000050,0.021764,-0.000000016,-0.00000079,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,0.000000,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789727,-0.789728,0.000000044,-0.0000000016,0.0000000059,0.00000000046,-0.000000014,-0.0000000087,-0.00000013,0.0000018,-0.00000014,0.00000023,-0.0000018,0.000000018,0.00000042,0.00000087,0.00000096,0.000000026,0.0000013,-0.0000000095
0.020000,-0.014124,-0.013685,-0.015336,-0.000796,0.006985,-0.023356,0.399999,0.000000049,0.020049,0.013959,-0.000687,0.001296,-42.069153,-42.068264,-41.959141,-42.000011,-42.097065,-42.077168,0.003460,0.003461,0.003474,-0.000122,-0.003371,-0.003260,0.852817,0.698264,0.679030,-0.200818,-0.803897,-0.851640,-0.002780,-0.002686,-0.002703,-0.000138,-0.002629,0.004706,0.008419,0.008363,0.008418,-0.000305,-0.009522,-0.009599,0.004598,0.004176,0.004018,-0.000426,0.005041,-0.003265
0.030000,0.395299,0.199028,0.425139,0.012539,0.032875,0.070174,0.400004,0.000017,0.017570,0.852984,-0.074138,-0.003523,-41.942169,-41.967098,-42.348305,-41.999802,-42.211506,-42.192623,-0.007615,-0.009506,-0.009848,-0.0000043,0.000192,0.000029,0.417325,0.960270,0.632557,-0.199196,-0.909872,-0.758984,0.000158,0.005032,0.005361,-0.000359,0.002170,-0.005444,0.001673,0.007728,0.008303,0.000107,0.001741,0.001743,0.025379,0.014539,0.014497,0.003663,0.004985,0.000034
0.040000,1.326454,0.304997,1.246640,-0.047503,1.884671,1.832670,0.400023,0.000035,0.016244,1.613492,-0.240367,0.008581,-42.327915,-40.883976,-42.352863,-41.998455,-43.654171,-41.392811,-0.008115,-0.041408,-0.037941,0.000037,-0.050465,-0.048372,1.418111,1.721536,2.341744,-0.194542,-1.453540,-4.920238,0.015023,0.009923,0.014715,0.000473,-0.016514,-0.021493,0.001503,-0.010892,-0.007877,-0.000168,0.020187,0.025476,-0.019587,0.040340,0.025475,-0.003598,0.033455,-0.048562
0.050000,0.891041,0.360485,1.368313,-0.038202,1.591857,1.903057,0.400026,0.000027,0.016492,1.330117,-0.428748,0.005239,-42.827499,-42.307331,-42.513142,-41.996353,-44.315056,-42.825768,-0.011310,-0.025844,-0.037712,0.000024,-0.047761,-0.061254,-0.345344,1.218752,1.448027,-0.183775,-0.323898,-1.298735,0.011851,0.019412,0.022037,0.000340,-0.021973,-0.018881,0.002410,0.002782,0.006069,-0.000037,0.003694,-0.006415,-0.007868,-0.004748,0.018824,-0.001617,0.052408,-0.061318
0.060000,0.514160,0.017650,0.847558,-0.015492,0.561205,1.108250,0.400016,0.000015,0.017357,0.498451,-0.320401,-0.001124,-42.727818,-43.004887,-42.123005,-41.996662,-42.816410,-42.926666,-0.003363,-0.011278,-0.023116,-0.000012,-0.020740,-0.030574,1.381611,0.930162,1.086956,-0.180108,-1.033136,1.033080,-0.006617,0.009156,0.015915,0.000169,-0.004867,-0.013771,-0.005865,0.009212,0.004135,-0.000594,-0.008280,0.010732,0.015677,0.011966,0.012045,-0.001366,0.000850,-0.030658
0.070000,0.148725,0.136744,0.568302,-0.005603,0.216351,0.741080,0.400003,0.0000095,0.018038,0.295061,-0.050203,-0.002720,-42.570778,-43.337513,-41.854858,-41.997471,-43.156624,-41.553299,-0.005301,-0.005707,-0.019107,-0.0000046,-0.008045,-0.024106,1.360656,1.109960,-1.126984,-0.182591,0.072318,1.454694,0.002044,0.000092,0.007975,0.000010,0.002873,-0.007639,-0.001895,0.001295,-0.003146,-0.000077,-0.000872,-0.004427,0.004381,0.010559,0.017813,0.000276,-0.010625,-0.023926
0.080000,-0.062540,0.482026,0.351045,-0.005210,0.289591,0.369005,0.399996,0.0000047,0.018296,0.302396,0.100864,-0.005942,-42.707184,-43.157997,-42.261803,-41.997776,-43.415195,-41.378929,-0.011942,0.000456,-0.007269,0.000012,-0.000902,-0.009313,0.582834,1.017807,0.477649,-0.184315,-0.115408,1.372130,0.013009,-0.001851,0.007996,-0.000028,-0.010845,-0.004443,0.004814,0.000101,0.007351,0.0000034,0.019662,0.004186,-0.009817,0.004212,-0.006392,0.000669,0.026240,-0.009271
0.090000,0.436799,0.424887,0.565367,-0.017785,0.486473,0.517113,0.399991,0.000013,0.018349,0.261376,-0.099340,0.000674,-41.427452,-40.998222,-41.249908,-41.998356,-41.637455,-41.209396,-0.019901,-0.016040,-0.021018,0.000041,-0.017908,-0.012484,1.835818,2.056597,2.563070,-0.181671,-0.257757,1.651294,-0.004627,0.009631,-0.003776,0.000087,-0.004289,-0.006065,-0.012812,-0.004525,-0.004340,0.000683,-0.006319,0.008971,0.027088,-0.011430,0.030334,-0.000052,-0.002298,-0.012439
