Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000023,0.0000016,0.000000087,-0.0000000083,0.00000039,0.0000012,0.400000,-0.0000000050,0.021764,0.000000094,-0.00000086,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,0.000000,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789728,-0.789728,0.000000042,-0.0000000021,0.000000005,0.00000000044,-0.000000011,-0.0000000094,-0.00000013,0.0000018,-0.00000014,0.00000023,-0.0000018,0.000000017,0.00000044,0.00000087,0.00000097,0.000000026,0.0000013,-0.00000001
0.020000,-0.024905,-0.021460,-0.026226,0.001600,-0.011252,-0.012733,0.399999,0.00000011,0.020050,0.006708,-0.001348,0.000582,-41.961491,-42.073696,-42.072571,-41.999958,-41.990025,-41.990204,0.003505,0.003506,0.003506,-0.000125,-0.003325,-0.003326,0.811399,0.841971,0.954177,-0.790765,-0.913933,-0.757687,-0.003148,-0.003436,-0.003437,-0.000183,0.003947,0.003937,0.008439,0.008317,0.008282,-0.000290,-0.009492,-0.009589,0.006744,0.007034,0.006688,0.000024,-0.011783,-0.003326
0.030000,0.394826,0.349442,0.497368,-0.017853,0.788128,0.023134,0.400009,0.000008,0.017751,0.368383,-0.188171,-0.001194,-42.000587,-42.366375,-42.434887,-41.997967,-41.678474,-41.960052,-0.008689,-0.008985,-0.010680,0.000037,-0.016357,0.000229,0.940353,1.031632,0.833092,-0.777827,-1.702232,-0.840430,0.001685,0.002975,0.003426,0.000470,-0.006787,-0.008138,0.007430,0.009358,0.011331,0.000252,0.023183,0.002038,0.010860,0.010626,0.011161,-0.000161,0.003038,0.000248
0.040000,1.112028,0.418561,1.492408,-0.031914,1.802504,1.603910,0.400031,0.000016,0.016769,0.851300,-0.695412,0.009470,-41.841599,-40.958206,-42.849709,-41.997864,-43.107807,-44.227089,-0.016044,-0.034852,-0.043332,0.000029,-0.053114,-0.040466,0.741540,1.139385,-1.085144,-0.747311,2.258607,-0.925416,0.008465,0.019379,0.023238,-0.000187,-0.034067,-0.009591,-0.004078,-0.000375,0.007035,-0.000179,0.009031,0.036147,-0.001608,0.002007,0.009139,-0.000353,0.047804,-0.040700
0.050000,0.750591,0.096140,1.461396,-0.023988,1.303395,1.205424,0.400037,0.000014,0.016929,0.467445,-1.078659,0.001749,-41.797260,-41.565475,-43.148033,-41.997429,-43.280186,-44.577847,-0.002302,-0.025802,-0.041777,0.0000034,-0.039080,-0.035548,0.789351,1.692466,2.130992,-0.752908,-1.142136,0.628678,0.007579,0.007379,0.020844,0.000179,-0.015192,-0.018066,0.002327,0.002596,0.017110,-0.000331,0.019126,0.015782,-0.021774,0.016690,0.007647,-0.000266,0.008604,-0.035812
0.060000,0.453044,-0.047644,0.929755,-0.008488,0.709120,0.912606,0.400033,0.0000069,0.017453,0.289955,-1.159948,0.002306,-41.810768,-42.155487,-43.362110,-41.996868,-42.963394,-43.224419,0.000331,-0.012171,-0.025374,-0.000016,-0.018432,-0.032049,0.827136,1.105753,1.259678,-0.749937,-0.785726,-1.548577,-0.002215,0.015399,0.018013,0.000030,-0.011284,-0.009972,-0.001404,0.008481,0.016279,-0.000696,0.018274,0.003622,0.005436,-0.012751,0.002518,0.000249,0.004590,-0.031999
0.070000,0.225425,-0.052011,0.712115,-0.013705,0.567534,0.514508,0.400023,-0.0000023,0.017850,-0.067941,-1.039258,-0.004760,-41.703621,-42.553391,-43.598640,-41.996956,-42.046288,-44.106236,-0.000557,-0.007830,-0.020598,0.0000011,-0.021681,-0.018143,0.967920,1.145723,1.185448,-0.746741,-0.306524,0.123353,-0.006058,-0.002211,0.015164,0.000163,-0.007361,-0.003285,-0.002953,0.003777,0.014555,-0.000376,-0.002004,0.003656,0.010149,0.010606,0.000033,-0.001191,-0.005562,-0.018163
0.080000,0.312182,0.015546,0.696733,-0.005268,0.303730,0.399339,0.400013,0.00000052,0.018004,-0.061602,-0.739789,-0.001601,-41.646557,-42.902458,-42.929417,-41.997185,-42.530289,-43.908031,-0.001088,-0.004819,-0.026077,-0.000010,-0.008453,-0.007523,0.958740,1.637087,1.283912,-0.746670,-0.635253,-0.746054,-0.001397,0.004985,0.004508,0.000026,-0.005418,-0.010576,-0.001014,0.014672,-0.002502,-0.000376,0.006534,0.017102,0.004183,0.002521,0.017263,0.000060,0.003259,-0.007546
0.090000,0.593697,0.286607,0.604157,-0.010842,0.576629,0.397714,0.400002,0.000014,0.018059,0.236059,-0.649402,0.009170,-39.557987,-41.366470,-41.896412,-41.996727,-42.313118,-43.919479,-0.015579,-0.022870,-0.018018,0.000027,-0.011151,-0.009661,2.982279,1.535399,3.354606,-0.744969,-1.462155,-0.767513,0.000141,0.005792,0.004885,-0.000027,-0.007791,-0.006140,-0.009697,-0.004045,0.009896,0.000249,0.021453,0.011345,0.011262,0.007400,0.011076,0.000879,0.008024,-0.009614
