Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.0000002,0.0000014,0.000000096,-0.0000000082,0.00000038,0.0000012,0.400000,-0.0000000050,0.021764,-0.000000075,-0.00000079,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,0.000000,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789728,-0.789728,0.000000040,-0.000000001,0.0000000057,0.00000000048,-0.000000012,-0.0000000086,-0.00000013,0.0000018,-0.00000013,0.00000023,-0.0000017,0.000000018,0.00000043,0.00000086,0.00000096,0.000000026,0.0000013,-0.0000000095
0.020000,-0.024835,-0.021592,-0.024960,0.001573,-0.010756,-0.011958,0.399999,0.000000063,0.020051,0.005757,-0.004465,0.000780,-42.012684,-41.902199,-42.012943,-42.000034,-42.036869,-42.032143,0.003374,0.003401,0.003369,-0.000124,-0.003416,-0.003437,0.721924,0.819759,0.884346,0.016365,-0.752237,-0.592599,-0.003161,-0.003431,-0.003322,-0.000183,0.003924,0.003924,0.008098,0.008086,0.007946,-0.000279,-0.009722,-0.009851,0.006804,0.007057,0.006500,0.000011,-0.011751,-0.003438
0.030000,0.291052,0.392478,0.470094,0.001660,0.048771,0.062777,0.400004,0.000018,0.017582,0.882116,-0.101987,-0.001260,-41.904022,-42.024483,-42.315350,-42.000359,-42.028534,-42.033768,-0.009061,-0.007988,-0.010884,0.000011,0.000059,0.000032,1.430597,0.894755,0.945954,0.012376,-1.137797,-0.732281,0.006970,0.002999,0.000264,-0.000170,-0.009768,-0.010102,0.008376,0.004572,0.008983,0.000358,0.002129,0.002374,0.009291,0.019459,0.021278,0.001886,0.033042,0.000049
0.040000,0.491102,0.808375,1.234727,-0.046150,1.871279,1.894831,0.400031,0.000030,0.016283,1.616518,-0.505258,0.010722,-41.554451,-42.716488,-41.776775,-41.999111,-41.226700,-44.729553,-0.024795,-0.015237,-0.032292,0.000045,-0.050508,-0.047509,-1.477016,1.662277,-0.963048,0.015518,-4.291725,-1.277531,0.013643,0.007577,0.022194,0.000436,-0.010403,-0.017330,0.000536,0.001824,0.008689,-0.000411,0.025836,0.038345,0.007371,0.008418,0.011799,-0.003072,0.022715,-0.047989
0.050000,0.472417,0.382525,1.735325,-0.030143,1.310866,1.587461,0.400041,0.000028,0.016333,1.069175,-0.935467,0.009813,-42.249191,-42.615772,-40.880348,-41.998428,-41.923203,-45.336544,-0.013736,-0.015353,-0.052820,0.000010,-0.040762,-0.047741,0.815962,1.387184,2.578315,0.020327,-2.959585,0.872652,0.000542,0.014847,0.020516,0.000249,-0.017649,-0.016507,0.000754,0.002425,0.010932,-0.000343,0.010543,0.013845,0.015564,-0.009803,0.034614,-0.001409,0.036268,-0.047960
0.060000,0.222850,0.082820,1.233210,-0.018928,0.920430,1.078183,0.400035,0.000016,0.016958,0.593877,-1.047442,0.003707,-42.186230,-43.116379,-41.406231,-41.998737,-41.457581,-44.379452,-0.003360,-0.007210,-0.037031,-0.0000028,-0.030939,-0.038928,0.855304,1.195283,3.070553,0.015901,2.762648,-0.357113,0.000941,0.005602,0.016876,0.000180,-0.008993,-0.009098,0.001554,0.002118,0.016012,-0.000428,0.006124,0.002999,-0.001037,0.001148,0.017980,-0.000810,0.010528,-0.038790
0.070000,0.141856,-0.000416,0.920540,-0.006985,0.453860,0.756126,0.400021,0.000000072,0.017599,0.093871,-0.810444,-0.003943,-42.131290,-43.496887,-41.688564,-41.998966,-42.199810,-43.776360,-0.000629,-0.005153,-0.028233,-0.000018,-0.013622,-0.024982,0.891039,1.357049,-2.423781,0.019043,-0.209744,-0.952222,-0.000357,0.002150,0.014990,0.000050,-0.005422,-0.008144,-0.002008,0.001600,0.009126,-0.000572,0.006338,0.005436,0.000069,0.005490,0.006249,-0.000189,0.004633,-0.024976
0.080000,0.156796,0.239629,0.578858,0.001372,0.229757,0.402414,0.400011,-0.0000033,0.017987,0.154974,-0.502898,0.002946,-42.027733,-43.407997,-41.653343,-41.999706,-42.068310,-43.489056,-0.009397,-0.007276,-0.017923,-0.0000021,-0.004151,-0.007684,1.045429,1.148264,1.956385,0.018223,-0.988038,-1.580043,0.000550,0.000568,0.010669,-0.000144,-0.005840,0.000178,0.000988,-0.000836,0.005198,-0.000366,0.009261,0.017222,0.013536,0.012268,0.000491,0.001206,0.010680,-0.007695
0.090000,0.228581,0.387805,0.834131,-0.011490,0.387183,0.650881,0.399994,0.0000085,0.018217,0.266486,-0.291504,0.008126,-40.425957,-41.338730,-41.027843,-41.998989,-42.647575,-42.651165,-0.016439,-0.011198,-0.025808,0.000018,-0.012288,-0.019643,3.132653,1.488817,2.622984,0.017321,-1.163764,-0.502197,0.002013,0.007076,0.000374,0.000017,0.000206,-0.015068,-0.008632,-0.009058,0.004231,0.000411,0.002340,0.001652,0.009705,-0.007708,0.028226,0.000762,-0.013770,-0.019454
