Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000021,0.0000014,0.000000084,-0.0000000064,0.00000040,0.0000013,0.400000,-0.0000000050,0.021764,0.0000001,-0.00000082,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000030,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789727,-0.789727,0.000000048,-0.0000000002,0.0000000052,0.00000000043,-0.000000013,-0.000000012,-0.00000014,0.0000018,-0.00000014,0.00000023,-0.0000018,0.000000019,0.0000004,0.00000086,0.00000097,0.000000027,0.0000013,-0.0000000095
0.020000,-0.004030,-0.002490,-0.005380,-0.003329,-0.003626,-0.005248,0.399999,0.00000011,0.020048,0.005616,-0.001665,0.001497,-42.062660,-41.963284,-41.911255,-42.000038,-41.931351,-41.934944,0.003437,0.003413,0.003310,-0.000121,-0.003457,-0.003480,0.792521,0.786783,0.810006,-0.790504,-0.804595,-0.805614,-0.002138,-0.002150,-0.002176,-0.000088,-0.002063,-0.002056,0.008259,0.008143,0.007746,-0.000239,-0.009727,-0.009813,0.002253,0.001526,0.000924,-0.000719,0.002225,-0.003478
0.030000,0.393491,0.197038,0.278680,0.006911,0.038343,0.049699,0.400003,0.000017,0.017553,0.854940,-0.099947,-0.003282,-42.056530,-42.276398,-41.984253,-41.999889,-41.926388,-42.029354,-0.007106,-0.009269,-0.008434,0.0000084,-0.000040,0.000176,0.384512,1.093022,0.809815,-0.791421,-0.877653,-0.820912,0.000150,0.005027,0.001259,0.000082,0.002126,0.001925,0.003161,0.008706,0.005258,0.000187,0.001356,0.002269,0.026193,0.015863,0.028183,0.002693,0.004743,0.000191
0.040000,1.447244,0.402190,0.807530,-0.051023,1.864581,2.071564,0.400027,0.000032,0.016208,1.293961,-0.368272,0.005434,-42.465168,-41.071354,-42.812141,-41.997704,-41.135098,-41.113583,-0.010890,-0.042825,-0.020908,0.000046,-0.050049,-0.054540,1.505401,-0.793070,0.856369,-0.750513,-4.259948,-4.843783,0.015431,0.016739,0.022002,0.000523,-0.020442,-0.023455,0.002944,-0.003467,0.006028,-0.000268,0.025082,0.029152,-0.020492,0.022717,0.001773,-0.003438,0.036870,-0.054836
0.050000,0.843737,0.324009,1.260930,-0.027960,1.474101,1.872456,0.400035,0.000020,0.016325,0.968034,-0.763717,0.004500,-43.012486,-41.394527,-43.001663,-41.996536,-43.556999,-44.214085,-0.011246,-0.027878,-0.040696,0.000017,-0.045467,-0.057400,-0.162157,1.805492,1.044582,-0.750709,1.335220,-0.559626,0.010649,0.006922,0.029836,-0.000189,-0.014417,-0.012716,0.002910,0.000054,0.000202,0.000034,0.006732,0.009479,-0.007126,0.019911,0.015664,-0.000306,0.023141,-0.057638
0.060000,0.756461,-0.104612,0.923249,-0.007806,0.705733,0.937491,0.400033,0.0000080,0.016993,0.771921,-0.852021,0.013196,-42.991920,-41.035019,-43.233860,-41.996891,-43.229786,-44.388771,-0.000287,-0.021814,-0.024207,-0.000019,-0.018144,-0.026065,1.407948,2.283879,0.709247,-0.740134,1.134331,-1.696260,-0.010232,0.020070,0.025440,0.0000049,-0.011118,-0.016767,-0.004128,0.008250,0.016893,-0.000798,0.014051,0.015145,0.024338,-0.004612,0.000351,0.000034,0.022398,-0.026135
0.070000,0.589682,-0.023841,0.459147,-0.011942,0.389257,0.684213,0.400026,0.0000038,0.017622,0.462518,-0.853544,0.005429,-43.104317,-40.743740,-43.316879,-41.996620,-43.025005,-44.373337,-0.000007,-0.018906,-0.013666,0.000002,-0.012851,-0.020916,1.184628,1.847211,0.930299,-0.731002,0.996771,0.723017,0.000347,0.003248,0.006459,0.000110,-0.003845,-0.008897,-0.000803,0.005016,0.004355,-0.000254,0.004403,0.009509,-0.005040,0.020163,0.004613,-0.000596,-0.000324,-0.020883
0.080000,0.490946,-0.037950,0.546270,-0.013548,0.488370,0.764468,0.400012,-0.0000044,0.018093,0.319389,-0.760230,0.000248,-43.100655,-40.509178,-41.727806,-41.996696,-41.926872,-42.943302,0.000303,-0.013542,-0.021438,0.0000058,-0.019521,-0.027609,1.183125,1.720115,1.658069,-0.723464,-1.345000,0.316757,-0.000581,0.005395,0.000880,0.000123,0.002136,-0.005729,-0.000785,0.008984,-0.002259,0.000022,-0.004066,-0.001219,-0.000894,0.002205,0.024333,-0.000315,-0.016941,-0.027473
0.090000,1.174201,-0.083109,0.383819,-0.003469,0.155311,0.838404,0.399993,0.0000043,0.018538,0.610317,-0.543346,0.011140,-41.219135,-37.986031,-40.139870,-41.996822,-42.166649,-42.281704,-0.007055,-0.033593,-0.014190,-0.0000023,-0.003757,-0.021159,2.929277,2.940615,3.511482,-0.723419,-1.454442,-0.642405,-0.004230,0.018191,0.002711,-0.000096,-0.003476,-0.012916,-0.022457,0.010352,-0.002065,-0.000206,0.005290,0.015496,0.012740,0.008773,0.013625,0.001045,0.012730,-0.021098
0.100000,0.639293,-0.026512,0.201250,-0.019101,0.381584,0.723615,0.399967,0.000011,0.018883,0.690862,-0.355527,0.024804,-39.284058,-35.856739,-38.252502,-40.046501,-40.774071,-39.997101,0.000396,-0.022513,-0.005476,0.000017,-0.011767,-0.022821,4.771106,2.680850,5.724518,-2.660724,-3.638226,-3.053142,0.000156,0.001499,0.002791,0.000580,-0.002551,-0.000884,0.001590,-0.011065,0.004794,-0.000015,0.001265,0.001015,-0.004758,0.022605,-0.000619,-0.001545,-0.003021,-0.022722
0.110000,0.801497,-0.029743,-0.040782,-0.003264,-0.014441,0.742122,0.399951,0.000015,0.018809,0.729357,0.058683,0.030736,-39.285706,-34.420441,-38.244732,-38.097084,-40.690723,-38.482166,0.000425,-0.015829,-0.000277,-0.0000067,-0.000963,-0.019773,6.747653,4.405118,7.658637,-4.610032,-5.603954,-5.320642,-0.000623,0.013757,-0.000823,-0.000011,-0.000727,-0.008091,0.000740,0.019466,-0.002228,-0.000199,-0.003920,0.001352,0.001866,0.011746,0.000842,0.000367,0.003017,-0.019780
0.120000,1.042384,0.355369,0.012752,-0.019207,0.571515,0.979418,0.399944,0.000012,0.018729,0.943301,0.366347,0.035392,-39.794170,-32.958637,-38.206352,-36.147518,-40.591255,-36.102173,-0.007343,-0.025704,0.000549,0.000031,-0.012599,-0.026455,4.843069,7.923429,5.633595,-6.554559,-4.033737,-8.811890,0.010720,0.012748,0.008553,0.000115,-0.015495,-0.012782,0.009622,-0.003588,0.002898,0.000341,0.010079,-0.005118,-0.016438,0.020964,-0.030872,-0.000244,0.033144,-0.026448
0.130000,0.880821,0.153243,0.007007,-0.021560,0.630199,0.895287,0.399942,-0.0000034,0.018807,0.543904,0.390897,0.043626,-39.850399,-32.179577,-40.154362,-34.196953,-41.163662,-34.473663,-0.006005,-0.019101,0.007310,0.000024,-0.019478,-0.023987,2.861986,10.395876,3.656665,-8.502404,-1.966938,-11.448408,0.006332,0.013535,0.001424,0.000227,-0.007953,-0.011186,-0.011822,-0.000812,0.023626,0.000257,-0.010481,-0.008658,-0.014862,0.007569,-0.005039,-0.001175,-0.003317,-0.024244
