Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000024,0.0000016,0.00000008,-0.00000012,0.00000039,0.0000013,0.400000,-0.0000000049,0.021764,0.00000033,-0.00000079,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,0.000000,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789727,-0.789727,0.000000047,-0.0000000019,0.0000000039,0.0000000013,-0.000000013,-0.000000012,-0.00000013,0.0000018,-0.00000013,-0.0000001,-0.0000017,0.00000003,0.00000043,0.00000087,0.000001,0.000000087,0.0000013,-0.0000000094
0.020000,-0.014554,-0.011805,-0.016528,-0.001014,-0.021943,0.004701,0.399999,0.000000084,0.020049,0.011085,-0.001535,0.001332,-42.011932,-41.961094,-42.067673,-42.000004,-41.990227,-42.100391,0.003319,0.003448,0.003472,-0.000041,-0.003284,-0.003367,0.728590,0.716678,0.773177,-0.789067,-0.845176,-0.784085,-0.002722,-0.002760,-0.002772,-0.000078,0.004656,-0.002661,0.007751,0.007992,0.007990,-0.000090,-0.009335,-0.009320,0.005109,0.004332,0.003517,-0.000281,-0.014869,-0.003363
0.030000,0.387405,0.338944,0.419616,0.007559,0.059794,0.071425,0.400005,0.000017,0.017583,0.870252,-0.110726,-0.002446,-42.030354,-41.961857,-41.964016,-42.000160,-42.081322,-42.101700,-0.008461,-0.009318,-0.009852,0.000000075,0.000076,-0.000140,0.759435,0.858446,1.036713,-0.792306,-0.957116,-1.334150,0.004707,0.005098,0.005306,-0.000202,-0.004832,-0.004711,0.007322,0.007871,0.008534,0.000204,0.002110,0.001983,0.014196,0.014410,0.013741,0.002823,0.024631,-0.000117
0.040000,0.835035,0.618705,1.348276,-0.039727,1.711327,1.910635,0.400030,0.000034,0.016359,1.539515,-0.344789,0.010564,-42.131866,-42.854244,-42.546352,-42.000355,-42.600384,-42.715942,-0.018930,-0.024043,-0.036934,0.000018,-0.043480,-0.048867,0.796974,0.787958,-1.278607,-0.773458,-3.280462,-3.066493,0.009265,0.006075,0.017570,0.000532,-0.019867,-0.015841,-0.003112,0.000488,0.002743,-0.000435,0.027863,0.030921,-0.000128,0.022280,0.022184,-0.003456,0.040796,-0.049227
0.050000,0.395446,0.510531,1.202674,-0.019807,1.356682,1.624655,0.400039,0.000026,0.016334,1.605153,-0.763084,0.017701,-41.996838,-42.682045,-42.006393,-41.998905,-43.675598,-43.622639,-0.016521,-0.013257,-0.034356,0.0000081,-0.046356,-0.051572,-1.113968,0.871204,2.480834,-0.761841,-2.658033,-3.378132,0.010057,0.011447,0.014905,-0.000139,-0.006765,-0.007740,0.003699,-0.001780,0.008952,0.000104,-0.002500,0.005311,0.008199,-0.010708,0.032683,-0.000197,0.017500,-0.051779
0.060000,0.626624,0.059371,1.339151,-0.015190,0.839000,1.286222,0.400033,0.000011,0.017106,0.982511,-0.963376,0.013425,-42.192108,-42.384453,-41.130020,-41.999424,-42.441593,-44.034016,-0.003098,-0.018966,-0.043347,-0.0000016,-0.026235,-0.038961,1.004967,-1.325844,2.095393,-0.757838,-1.819053,2.146127,-0.006256,0.012629,0.023153,0.000097,-0.009841,-0.022199,0.002177,0.008706,0.008452,-0.000453,0.010348,0.018715,0.016452,0.000590,0.023778,-0.000848,0.016477,-0.039044
0.070000,0.199534,-0.011451,0.828296,-0.005609,0.243866,0.781886,0.400020,0.0000037,0.017825,0.442446,-0.778317,0.006628,-42.300034,-42.883785,-42.085613,-42.000080,-42.309677,-43.538414,-0.000090,-0.008011,-0.024435,-0.0000055,-0.008013,-0.027264,0.976662,0.840141,-0.131004,-0.757273,-1.037397,0.229248,0.000650,-0.005898,0.020391,0.000043,-0.010234,-0.008234,-0.001874,0.000159,0.008367,-0.000413,0.001452,0.000651,-0.005339,0.025187,0.000327,-0.000466,0.017929,-0.027085
0.080000,-0.044944,0.100564,0.524268,-0.000951,0.278749,0.334824,0.400006,-0.0000037,0.018164,0.165020,-0.288103,0.005477,-42.219715,-43.035545,-42.836060,-42.000385,-42.173542,-43.418224,-0.003665,0.000267,-0.010158,-0.0000041,-0.008935,-0.005883,1.008409,0.708400,0.072591,-0.756998,-0.558895,0.280557,-0.000456,-0.000813,0.008586,-0.000013,0.002720,-0.005928,-0.001718,-0.001064,0.014709,-0.000313,-0.000139,0.013527,0.006120,0.000678,0.000032,0.000249,-0.016620,-0.005901
0.090000,0.320552,0.533545,0.546684,-0.011136,0.283671,0.321685,0.399996,0.0000063,0.018152,0.210923,-0.122162,0.012899,-41.098900,-41.230534,-41.233955,-41.999165,-42.062294,-43.365570,-0.020659,-0.013833,-0.021369,0.000014,-0.005788,-0.007129,3.038942,2.681368,2.273032,-0.757966,-1.639742,-0.414723,0.003548,0.000212,-0.004378,0.000021,-0.012358,-0.003155,-0.007583,-0.005519,-0.004451,0.000506,0.010781,0.009392,0.009076,0.010980,0.030537,0.000144,0.019027,-0.007063
