Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000022,0.0000014,0.000000086,-0.00000012,0.00000040,0.0000012,0.400000,-0.0000000049,0.021764,0.00000024,-0.00000073,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000030,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789727,-0.789727,0.000000048,-0.0000000013,0.0000000044,0.0000000014,-0.000000014,-0.000000012,-0.00000013,0.0000018,-0.00000014,-0.0000001,-0.0000017,0.000000030,0.00000041,0.00000086,0.000001,0.000000087,0.0000013,-0.0000000096
0.020000,-0.003829,-0.002474,-0.005387,-0.002949,-0.003802,-0.005633,0.399999,0.00000013,0.020048,0.007908,-0.001122,0.001699,-42.060795,-41.914734,-41.909637,-41.999966,-42.094055,-42.092453,0.003420,0.003318,0.003299,-0.000040,-0.003337,-0.003338,0.784679,0.794132,0.764462,-0.790062,-0.791012,-0.792107,-0.002140,-0.002138,-0.002154,-0.000050,-0.002068,-0.002066,0.008217,0.007826,0.007693,-0.000094,-0.009402,-0.009394,0.002253,0.001538,0.000906,-0.000608,0.002270,-0.003337
0.030000,0.252246,0.314413,0.410772,0.007001,0.046048,0.057893,0.400004,0.000017,0.017569,0.858388,-0.100162,-0.002301,-42.074032,-41.903294,-42.292778,-41.999809,-42.088009,-42.195610,-0.008085,-0.008773,-0.009449,0.0000020,-0.000053,0.000157,0.885903,0.842545,0.704712,-0.792208,-0.869438,-0.876410,0.003836,0.000761,0.004574,0.000021,0.001553,0.001342,0.007058,0.003123,0.009263,0.000146,0.001520,0.002392,0.016515,0.028939,0.017167,0.002580,0.008215,0.000180
0.040000,0.636622,0.631154,1.117835,-0.034733,1.659573,1.854027,0.400031,0.000033,0.016152,1.492952,-0.417916,0.013067,-42.889446,-41.613400,-42.834286,-42.000195,-44.405479,-44.877293,-0.019498,-0.018246,-0.030092,0.000015,-0.042498,-0.047807,1.545426,0.768806,1.562092,-0.791307,-1.485097,-1.608633,0.002027,0.017170,0.015472,0.000268,-0.013109,-0.014570,-0.000805,0.001957,0.006470,-0.000472,0.028264,0.032338,0.020847,0.001369,0.016658,-0.002929,0.021274,-0.048146
0.050000,0.602456,0.545441,1.571239,-0.024234,1.305357,1.776863,0.400040,0.000033,0.016083,1.412526,-0.757507,0.020713,-41.844784,-42.528782,-41.909210,-42.000034,-44.843498,-45.936008,-0.022165,-0.016847,-0.048132,0.0000089,-0.037809,-0.053703,1.343635,1.181268,-1.696148,-0.786394,-0.842328,-1.968202,0.008907,0.016925,0.026568,0.000120,-0.020188,-0.024487,-0.009289,0.008416,0.004776,-0.000024,0.012368,0.011971,0.002398,-0.008808,0.035805,-0.000592,0.048465,-0.053962
0.060000,0.333378,0.062720,1.059003,-0.010957,0.858188,1.223336,0.400035,0.000022,0.016622,1.005654,-0.867829,0.014206,-41.712547,-43.033730,-42.965057,-41.999393,-43.713173,-46.093079,-0.003308,-0.011761,-0.033021,-0.0000025,-0.032657,-0.039524,1.437208,0.657228,1.150177,-0.777512,-1.244866,0.200890,0.000735,0.005111,0.020450,-0.000161,-0.001293,-0.013195,0.000124,0.001685,0.005389,-0.000189,-0.003513,0.008587,-0.003075,0.012959,0.016264,-0.000276,-0.007126,-0.039654
0.070000,0.107375,-0.028258,0.987597,-0.006875,0.780375,0.609870,0.400021,0.0000082,0.017270,0.565607,-0.700726,0.009449,-41.732887,-42.967262,-43.234676,-41.999508,-42.411205,-45.248920,-0.001437,-0.003607,-0.025173,-0.0000036,-0.023762,-0.021419,1.415406,0.518247,-0.872977,-0.778867,-1.670772,-0.599211,-0.000692,0.005518,0.018792,0.000034,-0.008861,-0.006711,-0.007019,-0.001937,0.021366,-0.000369,0.007638,0.000863,0.000567,-0.011647,0.011256,-0.000135,0.011504,-0.021246
0.080000,0.213088,0.179936,0.622420,-0.004713,0.347471,0.490728,0.400009,0.0000011,0.017684,0.401929,-0.408366,0.008283,-42.074478,-42.876423,-42.918221,-42.000027,-42.378643,-43.447659,-0.004686,-0.007329,-0.018670,0.00000052,-0.010137,-0.014411,1.481113,0.882160,-0.872681,-0.776659,-1.847978,-1.168388,0.000249,0.001149,0.008565,-0.0000037,-0.004285,-0.005894,0.007595,0.000860,0.004141,-0.000130,0.003702,0.004794,0.007219,0.008032,0.004344,0.000268,0.006258,-0.014338
0.090000,0.512655,0.392261,0.633306,-0.008721,0.214695,0.617744,0.399995,0.000013,0.018028,0.421041,-0.309923,0.011380,-40.655235,-40.659336,-41.577869,-41.999691,-42.284439,-43.559578,-0.013096,-0.020616,-0.024593,0.0000076,-0.005866,-0.012505,3.629152,1.174793,1.987585,-0.775337,-1.666380,-0.039457,0.002435,0.004027,-0.003448,0.00000026,-0.003728,-0.010953,-0.000457,-0.008169,-0.006224,0.000206,0.004775,0.018735,0.010019,0.012000,0.032671,0.000375,0.007031,-0.012593
0.100000,0.518422,0.076754,0.513320,-0.014833,0.639727,0.631268,0.399977,0.000024,0.018334,0.688735,-0.341207,0.023767,-38.726078,-39.049656,-39.387386,-40.049778,-41.304127,-42.692253,-0.003133,-0.015726,-0.015070,0.0000093,-0.018248,-0.023385,5.541251,3.390506,4.356213,-2.723385,-3.368711,-2.503746,0.001377,-0.000133,0.005458,0.000319,-0.006720,0.000202,0.000226,0.003544,0.003911,0.000027,0.004646,-0.007885,-0.002170,0.021838,0.006009,-0.000767,0.004194,-0.023324
0.110000,0.703537,-0.025881,-0.007390,-0.006339,0.159213,0.628563,0.399967,0.000031,0.018293,0.806665,-0.248645,0.034053,-38.636528,-36.779987,-39.363739,-38.099712,-41.231617,-41.752968,0.000418,-0.018853,-0.000595,0.0000019,-0.004616,-0.017347,7.511295,6.003162,6.270551,-4.669748,-5.245008,-4.736266,-0.000115,0.008146,0.001345,0.000037,-0.001378,-0.006907,0.001972,0.005022,-0.002696,-0.000069,0.002835,0.004852,-0.001632,0.010524,-0.005139,-0.000230,-0.000389,-0.017262
0.120000,0.935429,-0.003796,0.231417,-0.007099,0.533427,0.799391,0.399963,0.000029,0.018157,1.165116,-0.148794,0.035851,-38.625500,-34.438793,-39.795071,-36.149223,-41.256062,-40.184719,-0.000163,-0.025095,-0.003613,0.0000017,-0.014355,-0.021380,5.775198,8.578963,4.418176,-6.617541,-5.558259,-6.664320,0.007257,0.011983,0.009781,0.0000036,-0.008532,-0.010894,-0.001232,0.001898,0.012664,-0.000041,0.004020,0.005326,-0.025548,0.021549,-0.018127,0.000517,0.018531,-0.021365
0.130000,1.079345,0.050082,0.342650,-0.015285,0.669276,0.955243,0.399962,0.000024,0.018216,1.100432,-0.066562,0.035488,-40.436737,-32.052635,-39.665489,-34.199322,-42.312817,-37.782017,0.004793,-0.026379,-0.009424,0.0000059,-0.018865,-0.029119,3.893918,11.408083,3.065963,-8.567561,-3.641580,-8.236084,0.001930,0.017384,0.005649,0.000104,-0.014784,-0.013274,0.018444,0.002172,0.000970,-0.000099,0.000993,-0.005579,-0.002912,0.014311,0.001243,-0.000924,0.027736,-0.029191
0.140000,0.754820,0.183256,0.628479,-0.007849,0.561171,0.595314,0.399957,0.000030,0.018486,1.040571,-0.057407,0.025163,-38.570160,-33.755028,-38.029995,-36.148941,-40.693569,-40.460838,-0.014380,-0.011019,-0.021234,0.000081,-0.017634,-0.008108,5.803612,10.352190,4.948581,-6.617188,-6.098277,-6.199041,-0.007218,0.019172,-0.001507,-0.000212,0.000421,-0.018994,-0.019623,0.012628,-0.009891,0.000297,-0.004323,0.020250,0.033976,-0.009177,0.041866,0.000455,-0.014451,-0.008321
0.150000,0.990753,0.027445,0.422156,-0.011784,0.545677,0.996308,0.399944,0.000038,0.018902,1.159730,-0.098057,0.016146,-36.627087,-32.425255,-36.233448,-34.198856,-38.508091,-40.111130,-0.002044,-0.029330,-0.011565,-0.000074,-0.016933,-0.031177,7.760461,9.011014,7.157382,-4.661111,-8.088255,-4.292490,0.000612,0.014401,0.006131,0.000050,-0.007087,-0.011644,-0.001506,-0.005586,0.001122,-0.000101,-0.001459,-0.008299,-0.000351,0.021326,0.006690,-0.000229,0.011949,-0.031119
0.160000,1.335860,-0.069354,0.132348,-0.010476,0.471476,1.038185,0.399930,0.000042,0.019509,1.218027,-0.048571,0.008253,-34.601955,-31.245005,-34.251022,-32.248276,-36.750195,-39.749203,0.000780,-0.029732,-0.004607,0.0000026,-0.013464,-0.027960,9.700126,7.208418,9.129586,-2.711117,-10.447998,-2.874300,-0.001348,0.025052,0.002935,0.000043,-0.007358,-0.015823,0.001332,0.002853,-0.002030,-0.000084,-0.001201,0.001261,-0.001098,0.017728,-0.001512,-0.000239,0.013109,-0.027913
0.170000,1.295843,-0.051653,-0.075826,-0.008960,0.238911,1.033094,0.399917,0.000048,0.020157,1.378243,0.040569,0.000937,-32.650829,-29.959137,-32.297810,-30.298286,-34.866478,-37.327408,0.000368,-0.028101,0.001251,0.0000024,-0.006419,-0.029530,11.583128,6.309402,11.044963,-0.761919,-12.409352,-2.963661,-0.000992,0.019256,-0.001883,0.000039,-0.004036,-0.009359,0.000470,0.001391,0.002927,-0.000062,0.000994,-0.005325,-0.000691,0.038982,0.000800,-0.000332,0.006886,-0.029536
0.180000,0.672695,-0.029158,-0.037027,-0.003545,0.245962,0.308155,0.399911,0.000055,0.020447,1.608374,0.204688,-0.004073,-30.685776,-32.630577,-30.344803,-32.247574,-33.209831,-39.628616,0.000064,-0.009801,0.000260,0.000080,-0.004906,-0.003623,13.537354,4.038582,12.956432,1.187879,-14.719507,-0.783035,-0.000716,0.012097,-0.001013,0.0000067,-0.004214,-0.005335,-0.001013,0.007242,-0.000160,0.000068,0.002768,0.010217,0.000822,0.016338,0.001705,-0.000074,0.007616,-0.003640
0.190000,1.185106,-0.034276,-0.032519,-0.010247,0.136588,0.938831,0.399902,0.000060,0.020452,1.686345,0.334304,-0.013747,-28.732315,-31.208189,-28.379452,-30.297510,-31.229538,-39.125870,0.000314,-0.031142,0.000278,-0.000075,-0.003885,-0.027648,15.499612,3.834769,14.898636,1.190447,-16.720448,-0.346816,-0.000077,0.014295,0.000240,0.000064,-0.002173,-0.017766,0.001002,-0.011227,0.000807,-0.000069,-0.000080,-0.010489,-0.004241,0.040250,-0.005790,-0.000501,0.001276,-0.027513
0.200000,1.577406,-0.083164,-0.093891,-0.007664,-0.025828,1.123824,0.399899,0.000073,0.020466,2.131193,0.630372,-0.018980,-28.814034,-31.311419,-28.462219,-28.347519,-31.316055,-36.649834,0.001152,-0.036844,0.001290,0.0000033,-0.000095,-0.030580,17.357122,1.596407,16.624298,-0.758692,-18.637503,-2.697162,-0.002862,0.019003,-0.002730,0.000223,-0.001780,-0.010947,0.002264,-0.017628,0.002131,0.000004,-0.001624,-0.014259,0.008340,0.063152,0.007668,0.000044,0.007632,-0.030549
0.210000,1.077331,0.022606,-0.016508,-0.009453,0.294319,1.145113,0.399898,0.000073,0.020551,2.411353,1.154822,-0.022917,-30.720785,-29.922602,-30.422796,-26.397270,-33.214336,-36.384789,0.006252,-0.025404,0.006666,-0.0000019,0.000110,-0.031557,15.660968,4.818070,14.781213,-2.707419,-17.135941,-3.776366,0.009414,0.007873,0.008686,0.000074,-0.012469,-0.010345,0.010922,-0.025495,0.010820,-0.000188,0.008926,-0.025937,-0.036888,0.061076,-0.035180,-0.000870,0.025393,-0.031465
0.220000,1.176898,-0.044668,-0.046392,-0.008477,0.321326,0.748152,0.399898,0.000068,0.020508,2.557226,1.707850,-0.036946,-32.655357,-28.564644,-32.368801,-24.447071,-35.340385,-35.467480,0.000219,-0.026691,0.000104,0.0000040,-0.007366,-0.017769,13.614179,5.944724,12.756280,-4.655365,-15.246835,-5.772435,-0.000207,0.017873,-0.000724,0.000035,-0.006425,-0.010290,0.001587,-0.031822,0.000707,0.000347,-0.007823,-0.017946,-0.003602,0.047306,-0.002934,-0.000243,0.015705,-0.017720
0.230000,1.121972,0.403819,0.008583,-0.022715,1.081241,0.632991,0.399896,0.000055,0.020638,2.465723,1.767007,-0.043098,-31.018267,-27.122131,-30.417629,-22.494801,-32.970757,-33.832191,-0.014281,-0.019870,-0.006840,0.000025,-0.030372,-0.014054,12.355894,8.669942,10.834319,-6.592329,-14.272403,-8.199598,0.005786,0.019080,0.000876,0.000118,-0.017618,-0.007187,-0.010742,-0.026244,-0.007803,0.001069,-0.040856,-0.012003,0.017441,0.043793,-0.011368,-0.000982,0.046840,-0.013927
