Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000022,0.0000016,0.000000073,-0.00000012,0.00000039,0.0000013,0.400000,-0.0000000049,0.021764,0.00000033,-0.00000079,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,0.000000,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789728,-0.789727,0.000000046,-0.00000000087,0.0000000035,0.0000000013,-0.000000013,-0.000000012,-0.00000013,0.0000018,-0.00000013,-0.0000001,-0.0000017,0.00000003,0.00000043,0.00000086,0.000001,0.000000087,0.0000013,-0.0000000094
0.020000,-0.013893,-0.012040,-0.016320,-0.001088,-0.021635,0.004796,0.399999,0.00000013,0.020049,0.005694,-0.001907,0.001310,-41.964333,-41.960094,-42.010601,-41.999989,-41.988979,-42.041599,0.003467,0.003440,0.003352,-0.000041,-0.003283,-0.003497,0.719110,0.711269,0.816235,-0.789291,-0.565128,-0.816300,-0.002716,-0.002711,-0.002827,-0.000077,0.004494,-0.002641,0.008198,0.007970,0.007677,-0.000088,-0.009330,-0.009685,0.005059,0.004163,0.003621,-0.000292,-0.014474,-0.003503
0.030000,0.413314,0.354217,0.293924,0.005018,0.080025,0.040968,0.400004,0.000018,0.017573,0.857906,-0.133014,-0.001157,-41.980869,-42.317329,-41.977356,-42.000233,-41.992619,-42.120766,-0.008671,-0.009357,-0.008638,0.000003,0.000071,0.000423,0.990733,0.662474,0.937266,-0.788904,-0.729945,-0.849619,0.005188,0.005544,0.001795,-0.000169,-0.011751,0.002696,0.007888,0.009726,0.005352,0.000261,0.002776,0.003358,0.012148,0.013492,0.025793,0.002276,0.043410,0.000456
0.040000,0.893278,0.729618,0.824986,-0.039850,1.543849,2.115865,0.400033,0.000032,0.016191,1.199880,-0.589055,0.007673,-42.018078,-41.942913,-42.709030,-42.000927,-42.417137,-41.195656,-0.022546,-0.024429,-0.020781,0.000020,-0.040214,-0.056269,1.359317,1.642060,1.948844,-0.787019,-2.698931,-4.893380,0.005135,0.012865,0.018864,0.000324,-0.012151,-0.021759,-0.000495,0.006358,0.012042,-0.000394,0.030971,0.035233,0.013564,0.003790,0.004584,-0.003313,0.013371,-0.056636
0.050000,1.040605,0.349549,1.148769,-0.023289,1.285270,2.304362,0.400042,0.000023,0.016275,1.112931,-1.133344,0.010064,-41.902214,-42.220131,-41.556129,-42.000919,-41.770348,-40.035614,-0.011337,-0.032973,-0.038702,0.0000078,-0.042906,-0.071831,-1.033470,1.594494,2.573916,-0.777288,3.728272,-6.810239,0.014074,0.017804,0.029423,0.000092,-0.013343,-0.017785,0.003035,0.009716,0.003743,-0.000069,0.008012,0.022416,-0.016333,0.017382,0.012400,-0.000064,0.027768,-0.072012
0.060000,0.968277,-0.003683,0.884098,-0.013285,0.504577,1.605403,0.400036,0.0000097,0.017161,0.439535,-1.347401,0.005932,-42.018711,-40.969292,-41.877518,-42.001102,-41.921844,-41.119625,-0.001714,-0.032376,-0.027400,-0.0000024,-0.018291,-0.048432,0.792739,2.186589,1.991437,-0.776684,1.784865,-2.198999,-0.007632,0.017208,0.022438,0.000077,-0.005323,-0.022889,0.001711,0.010115,0.014743,-0.000571,0.001579,0.035615,0.017547,0.016335,-0.000555,-0.000697,0.002062,-0.048345
0.070000,0.342453,-0.022292,0.568025,-0.003353,-0.039493,0.999906,0.400021,0.0000014,0.017986,0.065035,-1.136065,0.000336,-41.918594,-40.948109,-42.881310,-42.001434,-41.878464,-40.586502,-0.000494,-0.012871,-0.018956,-0.0000068,-0.001681,-0.031197,0.861396,1.674271,0.773041,-0.775435,-1.100430,-2.862082,-0.001014,-0.000409,0.007667,0.000019,0.007272,-0.012356,-0.004270,0.001341,0.003114,-0.000415,-0.004373,0.013997,0.001339,0.014864,0.010560,-0.000093,-0.020612,-0.031235
0.080000,0.405048,-0.033203,0.310345,0.001877,-0.015335,0.650057,0.400004,-0.0000029,0.018436,-0.168065,-0.611059,0.000883,-42.048668,-40.941177,-42.793522,-42.001694,-41.877193,-40.266628,-0.000132,-0.012003,-0.004830,-0.0000074,0.000916,-0.019357,0.714356,1.723530,0.948358,-0.775835,-1.083761,-1.251274,-0.001309,0.004000,0.008171,-0.000050,-0.001316,-0.002869,-0.002087,0.005587,0.013563,-0.000479,0.000265,0.005486,0.004880,0.003341,-0.009261,0.000560,0.008487,-0.019216
0.090000,1.038563,0.165811,0.225154,-0.008482,0.180778,0.590731,0.399986,0.000011,0.018634,0.107867,-0.199925,0.013424,-40.102745,-39.741074,-40.913841,-42.001240,-41.804226,-40.283504,-0.011580,-0.028262,-0.014528,0.0000088,-0.003395,-0.013312,2.480861,1.707411,2.962964,-0.774678,-1.279373,1.459502,-0.001556,0.010719,-0.007710,-0.0000032,-0.002900,-0.008638,-0.012482,0.008406,-0.012291,0.000344,0.009827,0.013728,0.011342,0.002946,0.030594,0.000437,0.005282,-0.013303
0.100000,0.789499,0.314177,0.200280,-0.019192,0.528560,1.008673,0.399966,0.000023,0.018958,0.277870,-0.120095,0.025941,-38.035816,-37.429390,-39.058666,-40.050972,-40.168919,-38.890297,-0.009864,-0.023187,-0.004879,0.000015,-0.016132,-0.028832,4.608001,4.335203,5.108927,-2.722401,-3.118318,-2.985842,0.003641,0.006597,0.003128,0.000345,-0.004783,-0.007928,0.001238,-0.000154,0.005946,0.000243,-0.000158,0.000784,-0.001086,0.008373,-0.003318,-0.000731,-0.003424,-0.028756
0.110000,0.503026,0.195961,-0.024876,-0.005617,-0.023963,0.755502,0.399954,0.000026,0.018943,0.131041,0.044766,0.034599,-38.370235,-35.315796,-39.125038,-38.101288,-40.098392,-38.046772,-0.004150,-0.012076,0.000536,0.0000018,-0.001120,-0.018245,6.423984,6.100561,7.150088,-4.667924,-5.052374,-4.645564,0.003189,0.006679,0.000091,0.000026,0.000456,-0.009430,0.005393,0.004400,0.001829,-0.000018,-0.004038,0.004488,-0.001763,-0.000857,-0.002449,0.000047,-0.001230,-0.018180
0.120000,0.739417,0.369878,0.004798,-0.009856,0.354996,0.961849,0.399954,0.000026,0.018847,0.499263,0.069713,0.039176,-38.792484,-33.873074,-39.104084,-36.150154,-40.005714,-37.463409,-0.008748,-0.018907,0.000215,0.0000072,-0.007633,-0.022724,5.211681,8.561423,5.186490,-6.617656,-5.297907,-7.594783,0.011491,0.009195,0.007535,0.000022,-0.005574,-0.013700,0.003699,-0.000839,0.001143,0.000101,0.009565,0.005717,-0.017150,0.011471,-0.025169,0.000302,0.009061,-0.022791
