Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000022,0.0000014,0.000000095,-0.00000012,0.00000039,0.0000012,0.400000,-0.0000000049,0.021764,0.00000012,-0.00000073,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000030,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789727,-0.789727,0.000000044,-0.0000000017,0.0000000049,0.0000000014,-0.000000014,-0.000000011,-0.00000013,0.0000018,-0.00000014,-0.0000001,-0.0000017,0.000000029,0.00000042,0.00000086,0.000001,0.000000086,0.0000013,-0.0000000095
0.020000,-0.004072,-0.002136,-0.005488,-0.002945,-0.003792,-0.005724,0.399999,0.00000012,0.020048,0.008096,-0.001157,0.001653,-41.917847,-42.063839,-41.908783,-41.999996,-41.987919,-42.093475,0.003321,0.003420,0.003290,-0.000040,-0.003332,-0.003321,0.774079,0.795662,0.785035,-0.789313,-0.792035,-0.791570,-0.002127,-0.002137,-0.002164,-0.000050,-0.002080,-0.002052,0.007936,0.008120,0.007648,-0.000094,-0.009394,-0.009427,0.002250,0.001502,0.000953,-0.000607,0.002300,-0.003324
0.030000,0.223345,0.342894,0.414568,0.009643,0.044917,0.058843,0.400004,0.000017,0.017569,0.856013,-0.109794,-0.002579,-41.836353,-42.170784,-41.889561,-41.999958,-42.080696,-42.092278,-0.008882,-0.007858,-0.009442,-0.00000083,0.000110,-0.000073,0.830059,0.353039,1.172252,-0.789359,-0.933968,-0.841958,0.004063,0.000341,0.004670,-0.000226,0.001614,0.001424,0.007112,0.003690,0.009806,0.000174,0.002111,0.001889,0.016999,0.027971,0.017011,0.002987,0.007987,-0.000046
0.040000,0.411612,0.712533,1.421570,-0.034856,1.806962,1.858182,0.400029,0.000030,0.016213,1.516584,-0.376084,0.012889,-42.798573,-42.765942,-41.258995,-41.999832,-41.321522,-42.711548,-0.021281,-0.009859,-0.039075,0.000014,-0.048252,-0.047739,1.253012,1.102638,2.470015,-0.770234,-4.155086,-3.015115,0.003868,0.017867,0.017911,0.000265,-0.015582,-0.016473,-0.000564,0.005957,0.003324,-0.000450,0.022752,0.031576,0.021011,-0.019104,0.025647,-0.002892,0.028754,-0.048093
0.050000,0.773104,0.372028,1.456133,-0.028448,1.467776,1.807090,0.400037,0.000023,0.016230,1.189097,-0.736723,0.010770,-43.376808,-42.143192,-40.575146,-41.999031,-42.215172,-44.170124,-0.010884,-0.029416,-0.046548,0.000012,-0.045949,-0.058227,0.203376,0.629170,-1.781090,-0.764438,-1.594939,0.536525,0.014422,0.011711,0.019428,0.000175,-0.015301,-0.021527,0.002897,-0.007341,0.001925,0.000133,0.007935,0.004220,-0.021372,0.023170,0.028504,-0.001014,0.030744,-0.058357
0.060000,0.303533,0.144789,1.233512,-0.007213,0.616715,1.027968,0.400031,0.000012,0.016846,0.561634,-0.731442,0.000740,-43.288277,-41.944122,-41.258736,-41.999428,-42.473682,-43.700123,-0.007179,-0.009837,-0.035989,-0.0000046,-0.020871,-0.027738,0.262826,1.477507,2.345760,-0.763060,-1.905258,-2.151727,0.001018,0.011770,0.010881,0.0000052,-0.005343,-0.014096,-0.005036,0.001064,0.009049,-0.000367,0.000644,0.018593,0.004001,-0.011064,0.019731,0.000293,0.003890,-0.027816
0.070000,0.200607,0.094657,0.848451,-0.003504,0.410525,0.782835,0.400018,0.000009,0.017507,0.635456,-0.493529,0.007520,-43.232063,-42.129791,-41.998508,-41.999958,-42.278339,-43.754681,-0.004062,-0.010673,-0.025564,-0.0000035,-0.012061,-0.025104,0.242554,1.296015,1.373305,-0.762903,-2.074071,-0.636567,-0.001068,-0.004239,0.022591,-0.000022,-0.005671,-0.003093,0.001438,-0.007145,0.005063,-0.000338,0.003073,0.002604,0.007255,0.027517,0.000200,0.000324,0.010783,-0.025097
0.080000,0.235185,0.126527,0.526533,-0.013475,0.519285,0.559271,0.400005,0.000005,0.017927,0.265213,-0.100308,0.008170,-43.336853,-42.020901,-41.740089,-42.000164,-42.861649,-42.809715,-0.002300,-0.004689,-0.014199,0.0000042,-0.014946,-0.019989,0.393583,1.471960,-1.663780,-0.761567,0.824377,-1.090717,0.003269,0.004496,0.004991,0.000130,-0.011444,-0.010091,0.003133,0.006428,0.003100,0.000051,0.002585,-0.006924,-0.007588,-0.011089,0.005946,-0.001026,0.015223,-0.019834
0.090000,0.617820,0.268671,0.626033,-0.003101,0.395445,0.330371,0.399990,0.000017,0.018353,0.578407,0.026028,0.018551,-41.434784,-39.797062,-40.353733,-41.999531,-43.336208,-43.312370,-0.018207,-0.019145,-0.020082,0.0000049,-0.004274,-0.003134,2.248334,2.172082,2.010890,-0.764958,0.237199,-1.324461,-0.007600,0.010324,0.002420,-0.000080,-0.006559,-0.001458,-0.018575,-0.002191,-0.000755,-0.0000067,0.018534,0.018764,0.033573,0.002192,0.022747,0.000980,0.011929,-0.003133
