Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000027,0.0000016,0.000000048,-0.00000034,0.00000045,0.0000013,0.400000,-0.0000000050,0.021764,0.0000008,-0.0000005,0.000035,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000030,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789727,-0.789727,0.000000043,-0.0000000036,0.0000000032,0.000000005,-0.000000015,-0.000000011,-0.00000015,0.0000018,-0.00000014,0.00000002,-0.0000017,0.000000028,0.00000024,0.00000088,0.000001,-0.000000031,0.0000014,-0.00000001
0.020000,-0.014160,-0.012729,-0.014971,-0.000166,0.006676,-0.023830,0.399999,0.000000076,0.020048,0.018855,-0.001591,0.001334,-42.069908,-41.958111,-41.960247,-41.999916,-41.932537,-42.075272,0.003474,0.003475,0.003489,-0.000653,-0.003527,-0.003253,0.694330,0.789734,0.858855,-0.789898,-0.832784,-0.907963,-0.002659,-0.002762,-0.002780,-0.000502,-0.002609,0.004687,0.008444,0.008502,0.008506,-0.001072,-0.009931,-0.009516,0.004226,0.004254,0.004102,-0.000418,0.004927,-0.003261
0.030000,0.258520,0.336379,0.300293,0.004696,0.027417,0.072107,0.400003,0.000017,0.017552,0.847610,-0.118802,-0.000724,-42.078377,-42.057903,-41.920143,-42.000736,-41.840248,-42.078159,-0.008049,-0.007928,-0.008735,0.000077,0.000118,0.000116,1.045456,0.520816,0.850085,-0.789059,-0.855694,-0.878692,0.004911,0.001508,0.001938,0.000533,0.002624,-0.005056,0.007756,0.003978,0.004277,0.000767,0.002298,0.003051,0.012887,0.024601,0.025345,0.003969,0.001942,0.000148
0.040000,0.517384,0.808079,1.149401,-0.072408,1.825538,2.023361,0.400032,0.000033,0.016138,1.430532,-0.504117,0.011747,-42.106304,-42.814648,-41.408081,-41.993198,-41.052113,-45.072987,-0.025676,-0.013037,-0.029817,0.000143,-0.049031,-0.050528,0.883335,0.087426,1.792050,-0.700204,-2.136120,-0.851689,0.005514,0.018735,0.032416,-0.000271,-0.015940,-0.023641,-0.003095,0.008749,0.012167,-0.000885,0.027471,0.039975,0.021023,-0.016322,0.004198,-0.003922,0.029221,-0.050901
0.050000,0.521327,0.378190,1.520977,-0.066119,1.540147,1.779478,0.400042,0.000027,0.016148,1.035957,-0.931214,0.007712,-42.809910,-42.978840,-42.081470,-41.988487,-43.611927,-46.114960,-0.011194,-0.017402,-0.049121,0.000072,-0.047008,-0.056174,0.370961,0.946418,2.257869,-0.627626,-1.576375,-1.317003,0.010276,0.012217,0.024521,0.000920,-0.020057,-0.015070,0.004797,0.002492,0.009298,-0.000364,0.013996,0.009893,-0.008679,-0.002545,0.033188,-0.003199,0.040134,-0.056553
0.060000,0.599671,-0.028382,1.137311,-0.014685,0.880055,1.048449,0.400039,0.000019,0.016822,0.981181,-1.096977,0.013124,-42.799786,-42.094040,-40.904938,-41.987808,-43.654873,-44.969818,-0.000540,-0.025555,-0.033893,-0.000063,-0.023987,-0.034646,0.474097,0.423718,2.951352,-0.625928,-0.338017,-1.269814,0.001839,0.004939,0.024446,-0.000202,-0.006552,-0.007649,0.000275,-0.008646,0.016979,-0.001101,0.019665,0.010969,-0.004994,0.032137,0.014579,0.001681,0.009954,-0.034697
0.070000,0.237609,-0.004264,0.740083,-0.015210,0.253805,1.036774,0.400027,0.0000069,0.017432,0.454940,-0.844978,-0.003985,-42.907520,-41.944397,-40.540344,-41.995552,-43.533485,-43.771694,-0.000433,-0.005975,-0.023982,-0.000122,-0.008504,-0.034701,0.490107,1.051849,2.979301,-0.612516,-0.505372,0.218402,0.000782,0.008979,0.016783,0.000277,-0.007656,-0.015125,-0.004480,0.005731,0.004035,-0.001161,0.001512,0.005295,-0.003790,-0.015952,0.001967,-0.000729,0.013635,-0.034614
0.080000,0.316791,0.049769,0.661942,-0.016168,0.533596,0.503308,0.400010,-0.0000024,0.017905,0.341796,-0.367472,-0.002683,-43.001026,-41.906010,-41.247463,-41.995392,-41.842701,-43.656437,-0.002420,-0.012165,-0.018869,-0.000011,-0.019239,-0.010813,0.552945,1.306834,1.364863,-0.600808,-1.384396,-0.468809,-0.000133,-0.003158,0.016193,0.000122,-0.005289,-0.007139,-0.000157,-0.001191,0.003838,-0.000416,-0.004844,0.016517,0.002426,0.021851,0.000974,-0.000254,0.002024,-0.010800
0.090000,0.667960,0.261481,0.523319,-0.027595,0.623094,0.242620,0.399996,0.000010,0.018307,0.457211,-0.200967,0.003677,-40.923248,-40.920010,-39.648602,-41.986977,-42.524422,-43.555565,-0.016399,-0.017537,-0.015142,0.000168,-0.016750,-0.005124,2.447202,1.285988,3.573965,-0.608424,0.576003,-0.566883,-0.006858,0.012858,-0.001961,0.000097,-0.012719,-0.003763,-0.013667,0.006180,0.003973,0.000962,0.007634,0.009610,0.027955,-0.007607,0.029334,0.000216,0.002972,-0.005042
