Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000024,0.0000014,0.000000055,-0.00000034,0.00000044,0.0000013,0.400000,-0.0000000050,0.021764,0.00000067,-0.00000044,0.000035,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000030,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789728,-0.789727,0.00000004,-0.0000000018,0.0000000035,0.0000000052,-0.000000013,-0.000000012,-0.00000014,0.0000018,-0.00000015,0.00000002,-0.0000017,0.000000029,0.00000023,0.00000087,0.000001,-0.000000032,0.0000014,-0.00000001
0.020000,-0.013178,-0.010951,-0.015102,-0.000060,-0.021369,0.004139,0.399999,0.00000017,0.020049,-0.000275,-0.003343,0.001386,-41.908543,-41.905231,-42.066364,-41.999908,-42.036678,-42.045052,0.003333,0.003333,0.003489,-0.000658,-0.003353,-0.003465,0.719984,0.872324,0.755665,-0.794138,-0.641439,-0.746244,-0.002625,-0.002733,-0.002751,-0.000495,0.004301,-0.002565,0.007839,0.007765,0.008120,-0.000946,-0.009530,-0.009522,0.004721,0.004114,0.003350,-0.000186,-0.013986,-0.003460
0.030000,0.271803,0.390155,0.465154,0.001289,0.070490,0.056938,0.400005,0.000018,0.017581,0.882501,-0.114895,-0.001689,-42.178776,-41.991421,-41.919113,-42.000061,-42.037140,-42.151527,-0.009215,-0.008114,-0.010130,0.000072,0.000210,0.000266,0.988656,0.895602,1.364481,-0.803742,-0.807173,-0.857290,0.005690,0.002029,0.006448,0.000618,-0.010931,-0.004168,0.008513,0.004546,0.010787,0.000468,0.002559,0.002671,0.012014,0.023817,0.012282,0.003132,0.039625,0.000283
0.040000,0.639187,0.567181,1.343263,-0.083379,1.937503,1.865215,0.400030,0.000034,0.016330,1.576749,-0.379422,0.011793,-42.939339,-42.580353,-41.288685,-42.001980,-43.593616,-44.819096,-0.018295,-0.016851,-0.038427,0.000128,-0.051825,-0.048888,0.949014,-0.783787,3.065280,-0.758099,-2.069108,-1.256970,0.002702,0.019015,0.015530,0.001276,-0.015042,-0.010446,-0.002957,0.005240,0.000972,-0.001139,0.025311,0.029752,0.017943,-0.006890,0.030956,-0.006534,0.030955,-0.049269
0.050000,0.674022,0.547078,1.310972,-0.057237,1.440610,1.716690,0.400037,0.000022,0.016408,0.974896,-0.840217,0.009162,-41.499638,-42.708820,-43.396736,-41.994553,-43.911118,-43.969746,-0.022391,-0.021892,-0.040815,0.000159,-0.044724,-0.054784,0.675806,0.393009,2.173776,-0.782845,0.607586,-1.295474,0.011240,0.012767,0.011940,-0.000686,-0.009339,-0.016818,-0.006358,0.004946,0.005971,0.000825,0.008560,0.007195,-0.003550,0.000693,0.030987,-0.000140,0.010281,-0.055109
0.060000,0.594458,-0.033223,1.243792,-0.004393,0.441010,1.271060,0.400029,0.000012,0.017094,0.754800,-0.869572,0.009419,-41.434532,-41.874016,-42.334099,-41.997913,-43.947601,-42.954140,-0.002002,-0.023874,-0.036903,-0.000176,-0.010380,-0.037617,0.687418,0.698920,1.230855,-0.775676,-0.384211,-1.821046,0.003441,0.007886,0.026568,-0.000323,-0.013154,-0.015408,-0.009868,-0.009275,0.013131,-0.001690,0.011155,0.016165,-0.009298,0.015739,-0.002776,0.002031,0.034067,-0.037449
0.070000,0.190767,-0.026057,0.657171,-0.011743,0.262837,0.633609,0.400016,0.0000088,0.017590,0.618194,-0.519999,0.005387,-41.440460,-41.746624,-41.981476,-41.996544,-43.816578,-42.623001,0.000390,-0.005666,-0.023788,-0.000072,-0.008988,-0.021760,0.586604,1.242138,-0.830466,-0.770180,-0.500580,-2.032441,-0.000738,0.003636,0.003203,0.000155,-0.001663,-0.005007,-0.000857,0.003181,-0.003811,-0.000628,0.000582,-0.001058,0.001009,-0.001301,0.025703,-0.000370,-0.002063,-0.021733
0.080000,0.363848,0.233999,0.443311,-0.025697,0.606264,0.493778,0.400004,0.0000068,0.017863,0.513213,-0.225088,0.003070,-41.695080,-41.808762,-41.846317,-41.991882,-42.112106,-42.400963,-0.006105,-0.012484,-0.010770,0.000094,-0.021035,-0.014148,0.878226,1.523242,-1.328783,-0.776350,-1.346979,-1.751334,0.002842,-0.002107,0.010600,0.000240,-0.005597,-0.005270,0.009358,0.001712,0.007703,0.000369,-0.004559,0.004102,0.008098,0.021332,-0.009375,-0.000455,0.001989,-0.014079
0.090000,0.493965,0.273772,0.744370,-0.020593,0.574559,0.525000,0.399991,0.000023,0.018221,0.919332,-0.219946,0.013564,-39.732121,-40.152973,-39.542324,-41.990097,-41.848156,-42.341518,-0.012345,-0.014176,-0.024160,0.000093,-0.016892,-0.012982,2.785378,2.053729,2.407860,-0.757591,-1.864358,-1.947871,-0.004466,0.010798,0.000178,-0.000072,-0.003582,-0.007230,-0.006765,0.000902,-0.000762,0.000436,0.002863,0.009890,0.026271,-0.005051,0.034600,0.001115,-0.002976,-0.012937
0.100000,0.338130,0.112236,0.722655,-0.047991,0.737602,0.790976,0.399970,0.000029,0.018673,0.993057,-0.206332,0.020759,-37.909500,-38.697746,-37.269604,-40.039715,-40.439251,-40.847122,-0.002661,-0.011035,-0.019413,0.000042,-0.022678,-0.025709,4.745424,3.865587,4.477490,-2.692655,-3.772446,-3.491137,0.002394,-0.002241,0.009198,0.002178,-0.005678,-0.006258,0.003119,-0.000198,0.005276,-0.000194,-0.001043,-0.005129,-0.004858,0.020590,0.005793,-0.004808,0.002458,-0.025661
0.110000,0.537812,-0.012723,0.181321,-0.011003,0.153706,0.604698,0.399956,0.000032,0.018797,0.888837,0.042024,0.022152,-37.819862,-36.516792,-37.592278,-38.089687,-40.690571,-39.790527,-0.000013,-0.013628,-0.004557,-0.000037,-0.004907,-0.015499,6.691345,5.594663,6.218505,-4.637774,-5.438218,-5.191396,0.000345,0.007331,0.002304,0.000132,-0.001997,-0.007999,-0.000708,0.002769,0.000791,-0.000410,0.000054,0.003721,-0.001971,0.005707,0.002229,-0.000447,0.001960,-0.015475
0.120000,0.729937,0.381606,0.042346,-0.029327,0.569121,0.771272,0.399951,0.000029,0.018818,1.044307,0.153510,0.027394,-38.273991,-35.021000,-37.604176,-36.131420,-41.324863,-37.514149,-0.007738,-0.018183,-0.000096,0.000136,-0.012994,-0.019810,5.372381,8.005965,4.260699,-6.567015,-3.847282,-7.661130,0.011883,0.009537,0.009694,0.000194,-0.015834,-0.009818,0.009824,-0.000872,0.001661,0.000553,0.008096,0.001402,-0.015303,0.017011,-0.030337,-0.000200,0.037322,-0.019797
0.130000,0.740560,0.131406,0.121053,-0.026470,0.491566,0.788482,0.399956,0.000020,0.018826,0.802637,0.153988,0.030449,-40.221264,-34.101353,-39.490852,-34.178272,-42.027164,-36.681499,0.001663,-0.017259,0.003317,0.000029,-0.014217,-0.020940,3.417581,10.896994,2.305517,-8.491157,-1.770377,-10.518403,0.003959,0.011374,0.002302,0.000389,-0.006106,-0.009448,0.010106,0.001040,0.019626,-0.000201,-0.003489,-0.003445,-0.003220,0.008407,0.002501,-0.001385,0.003326,-0.021164
0.140000,0.439439,0.316159,0.613431,-0.011548,0.578661,0.268926,0.399965,0.000020,0.018739,0.626297,-0.093279,0.026523,-38.407734,-36.409328,-37.998325,-36.129768,-40.358253,-38.569153,-0.017631,-0.003036,-0.023898,0.001387,-0.016850,0.001205,5.514531,9.577291,4.119232,-6.537776,-4.089701,-9.052272,-0.006066,0.014758,-0.003177,-0.001503,0.000124,-0.013702,-0.018273,0.017126,-0.013396,0.002547,-0.000082,0.023232,0.034843,-0.020794,0.038098,0.003720,-0.014593,0.001144
0.150000,0.773463,0.092621,0.766128,-0.027033,0.664639,1.051645,0.399965,0.000024,0.018872,0.627562,-0.357526,0.023996,-36.544662,-35.671116,-36.462513,-34.179276,-38.117039,-38.286713,-0.003753,-0.024716,-0.019809,-0.001281,-0.020597,-0.032011,7.481489,7.757183,6.523487,-4.574706,-6.702243,-7.862963,0.001473,0.011448,0.011115,0.000235,-0.007022,-0.015967,-0.000831,-0.005901,0.005739,-0.001947,-0.000858,-0.005089,-0.000061,0.005953,0.004157,-0.000267,0.004845,-0.032134
