Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000028,0.0000016,0.000000026,-0.00000034,0.00000045,0.0000013,0.400000,-0.0000000050,0.021764,0.000001,-0.00000051,0.000035,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000030,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789728,-0.789727,0.000000051,-0.0000000040,0.0000000017,0.0000000048,-0.000000013,-0.000000012,-0.00000014,0.0000018,-0.00000014,0.000000021,-0.0000017,0.00000003,0.00000022,0.00000088,0.000001,-0.000000029,0.0000014,-0.0000000099
0.020000,-0.012554,-0.011133,-0.015086,0.000193,-0.020842,0.004083,0.399999,0.00000013,0.020049,0.006819,-0.003078,0.001357,-42.012383,-42.012054,-41.962708,-41.999931,-41.942558,-42.100739,0.003340,0.003325,0.003476,-0.000658,-0.003394,-0.003344,0.690341,0.682800,0.707526,-0.789163,-0.661483,-0.800518,-0.002599,-0.002600,-0.002693,-0.000505,0.004283,-0.002558,0.007888,0.007725,0.008126,-0.000950,-0.009631,-0.009181,0.004721,0.003866,0.003252,-0.000137,-0.013952,-0.003343
0.030000,0.379004,0.330303,0.450251,0.021725,0.084687,0.043161,0.400005,0.000018,0.017588,0.852344,-0.102647,-0.002131,-42.228519,-42.014149,-41.840416,-42.000099,-41.946167,-42.195633,-0.008240,-0.008878,-0.010417,0.000034,-0.000148,0.000191,0.663785,0.820716,1.175257,-0.781981,-1.141503,-0.949632,0.004789,0.005166,0.005610,-0.001207,-0.011734,0.002140,0.007292,0.008755,0.009123,0.000427,0.001487,0.002041,0.012666,0.013774,0.014384,0.007621,0.044838,0.000220
0.040000,1.122306,0.456356,1.372512,-0.087476,1.671236,1.992689,0.400025,0.000037,0.016394,1.642501,-0.321784,0.009165,-42.762272,-41.848141,-42.074375,-41.996021,-42.551308,-41.311584,-0.014051,-0.037151,-0.042533,0.000130,-0.044176,-0.053219,0.831890,1.863849,1.020731,-0.708074,-2.718606,2.198256,0.007510,0.006171,0.010130,0.001371,-0.006635,-0.021751,-0.002113,-0.010114,-0.008349,-0.000571,0.025716,0.026269,-0.002179,0.039196,0.044057,-0.007439,0.005460,-0.053362
0.050000,0.617006,0.278590,1.350286,-0.060181,1.197462,1.958464,0.400026,0.000028,0.016466,1.439537,-0.324935,0.009583,-43.209999,-41.737492,-40.867584,-41.991913,-43.347023,-40.302715,-0.010674,-0.016548,-0.036588,-0.000014,-0.040245,-0.063099,1.515674,-1.528002,-2.391261,-0.677419,-2.000783,5.402680,-0.000150,0.018243,0.024686,0.000969,-0.011960,-0.021227,-0.002141,0.002557,0.004318,-0.000663,-0.010084,-0.009148,0.015753,-0.018526,0.010306,-0.004007,0.028368,-0.063380
0.060000,0.610021,0.485814,0.912130,-0.043117,0.933376,1.290008,0.400015,0.000011,0.017319,0.613623,-0.383727,0.003397,-41.763241,-42.419308,-42.287552,-41.984928,-42.118664,-42.380997,-0.020434,-0.019572,-0.026682,0.000127,-0.028425,-0.036845,1.262137,0.644825,0.331947,-0.629286,-1.624440,-0.274418,0.008920,0.012983,0.015213,0.000308,-0.015893,-0.013815,-0.009328,0.000898,0.003303,0.000372,0.003526,0.010611,0.000166,0.006859,0.003590,-0.000484,0.028584,-0.036756
0.070000,0.267045,0.066993,0.393652,-0.000995,0.157200,0.468288,0.400006,0.0000027,0.018087,0.369955,-0.285483,0.005623,-41.710155,-42.324089,-42.856167,-41.984840,-42.369198,-43.000565,-0.003426,-0.004638,-0.008272,-0.000074,-0.006211,-0.008322,1.286616,0.605237,0.227527,-0.624974,-1.249234,-0.308626,-0.002451,0.002816,0.004246,-0.000144,0.003789,-0.006425,-0.001055,0.006400,0.008286,-0.000919,-0.002317,0.015235,0.010132,0.006631,0.008462,0.000882,-0.012509,-0.008360
0.080000,0.231882,-0.009579,0.242129,-0.003982,0.161320,0.214171,0.400003,-0.0000011,0.018213,0.288263,-0.147666,0.007928,-41.633514,-42.683758,-42.733501,-41.985001,-42.286037,-43.375679,-0.000980,-0.005490,-0.007900,-0.000016,-0.003156,-0.005684,1.322297,0.661408,0.405331,-0.625743,-1.361630,-0.565919,-0.000417,0.002265,0.001764,-0.000018,-0.002252,-0.002230,-0.003676,0.006085,0.001064,-0.000324,0.006195,0.003627,0.001147,0.002195,0.004058,0.000297,0.003287,-0.005638
0.090000,0.538274,0.398138,0.553646,-0.024424,0.408389,0.463579,0.400000,0.000011,0.018103,0.569882,-0.288050,0.019064,-39.778320,-41.626427,-41.720673,-41.986496,-42.114120,-43.165974,-0.011953,-0.020270,-0.021333,0.000160,-0.010967,-0.011559,3.451322,0.926146,2.153996,-0.625364,-1.490175,-1.346185,0.001539,0.003828,-0.003731,0.0000025,-0.006261,-0.005877,0.004900,-0.005396,-0.004961,0.001045,0.006799,0.008567,0.012704,0.012661,0.031978,0.001035,0.007537,-0.011525
0.100000,0.472863,0.154295,0.633739,-0.051060,0.783056,0.903872,0.399993,0.000016,0.018131,0.644832,-0.549412,0.030289,-37.917706,-39.936600,-39.473076,-40.034168,-40.679825,-40.760197,-0.004454,-0.014890,-0.018052,0.000092,-0.023126,-0.033181,5.394320,3.019463,4.937653,-2.564090,-4.151308,-3.605764,0.002923,-0.000397,0.007623,0.002135,-0.007128,-0.001624,0.003750,0.003482,0.007410,-0.000062,0.004965,-0.010111,-0.004277,0.019507,0.004389,-0.004181,0.001430,-0.033062
0.110000,0.788885,-0.021080,0.318678,-0.015883,0.115553,1.022457,0.399986,0.000016,0.018110,0.461180,-0.531231,0.035313,-37.924355,-38.507710,-39.941906,-38.086685,-40.858089,-40.455063,-0.000074,-0.022625,-0.009822,-0.000059,-0.005306,-0.028417,7.351824,5.648785,6.882345,-4.513826,-6.198804,-6.315269,0.000475,0.008733,0.004266,0.000171,-0.001420,-0.012350,-0.001327,0.004723,-0.000196,-0.000669,-0.003199,0.009775,-0.003381,0.007933,0.001218,-0.000532,-0.000393,-0.028485
0.120000,0.742332,0.301409,0.363565,-0.022764,0.474519,0.919458,0.399984,0.000014,0.018125,0.639345,-0.459357,0.042280,-38.344299,-36.890125,-40.475716,-36.132874,-41.488567,-39.094120,-0.006215,-0.020770,-0.008210,0.000049,-0.010658,-0.024969,5.607531,7.984136,4.720808,-6.465779,-4.584353,-8.963037,0.010458,0.008185,0.012576,0.000056,-0.014963,-0.013417,0.011056,0.003946,0.008894,-0.000168,0.012912,0.007512,-0.018205,0.015969,-0.023383,0.000768,0.034346,-0.025135
0.130000,0.643309,0.037631,0.395115,-0.021622,0.548259,0.735455,0.399986,0.0000067,0.018185,0.721165,-0.368624,0.049281,-40.239880,-35.274689,-40.301826,-34.183418,-42.173771,-38.195072,0.003532,-0.014889,-0.011221,-0.0000073,-0.015930,-0.019831,3.573309,9.560216,3.273655,-8.404538,-3.236624,-11.928361,0.002270,0.012085,0.005252,0.000256,-0.007194,-0.009636,0.008222,0.007448,0.001812,-0.000601,0.001434,0.004366,-0.002592,-0.001676,0.005310,-0.000849,0.004331,-0.020022
0.140000,0.413653,0.217041,0.764687,-0.013577,0.742946,0.230356,0.399988,0.000011,0.018234,0.871936,-0.407080,0.043916,-38.393841,-37.584633,-38.015995,-36.128788,-40.732025,-40.181080,-0.015014,-0.003522,-0.024487,0.001354,-0.022664,0.001125,5.565840,8.354495,5.276786,-6.458169,-5.291408,-10.063990,-0.007301,0.014232,0.000401,-0.001401,-0.001409,-0.014197,-0.016669,0.017708,-0.002589,0.002154,0.001119,0.022871,0.034694,-0.022256,0.041278,0.003187,-0.013613,0.000992
0.150000,0.738425,0.086909,0.816033,-0.030532,0.766210,0.962668,0.399983,0.000017,0.018514,0.974295,-0.501755,0.043720,-36.423862,-35.302048,-36.578613,-34.178986,-39.196453,-38.902573,-0.003621,-0.025512,-0.021019,-0.001252,-0.022140,-0.032828,7.580608,6.401062,7.071459,-4.468559,-7.603986,-8.094116,0.001524,0.008892,0.012921,0.000297,-0.010898,-0.012659,-0.000044,-0.003839,0.010243,-0.001943,0.005497,-0.006870,-0.001178,0.015315,0.006384,-0.000958,0.016890,-0.032867
0.160000,1.241205,-0.050769,0.427420,-0.021825,0.190045,1.310517,0.399966,0.000026,0.019073,1.151790,-0.324839,0.035561,-34.477787,-32.807964,-34.746655,-32.231052,-37.432259,-37.817272,0.000052,-0.032714,-0.014481,-0.000063,-0.006643,-0.035569,9.404133,5.213156,9.109287,-2.504215,-9.571133,-5.425486,-0.000603,0.016427,0.005246,0.000197,-0.002633,-0.022137,-0.002775,0.001970,-0.007255,-0.000610,-0.000884,0.005209,-0.002138,0.030515,0.009788,-0.000896,0.003341,-0.035598
0.170000,1.642449,-0.075802,-0.049558,-0.017616,0.166221,1.231263,0.399947,0.000035,0.019866,1.462366,0.004231,0.024435,-32.498352,-31.793036,-32.740746,-30.280315,-35.557404,-36.601101,0.000345,-0.040016,0.000248,-0.0000072,-0.005160,-0.030933,11.154682,3.138308,10.972589,-0.544032,-11.764042,-4.890945,-0.002037,0.025254,-0.000862,-0.000032,-0.003609,-0.016367,-0.000813,0.000017,0.001185,-0.000151,-0.000990,0.003581,0.003087,0.035851,0.000377,0.000309,0.009078,-0.030927
0.180000,0.697421,-0.021088,-0.039613,-0.029730,0.281005,0.396266,0.399937,0.000047,0.020374,1.844848,0.422027,0.011860,-30.539719,-33.513992,-30.797535,-32.228565,-33.767071,-38.852283,0.000119,-0.009558,0.000832,0.001324,-0.007201,-0.006404,13.095439,2.245657,12.875261,-0.543932,-13.803103,-3.147980,-0.000389,0.008889,-0.001156,0.001805,-0.003748,-0.007043,-0.000863,0.009091,0.001833,0.001550,-0.001021,0.008284,-0.001011,0.026043,0.001066,-0.002924,0.006295,-0.006510
