Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000027,0.0000016,0.000000044,-0.00000034,0.00000044,0.0000013,0.400000,-0.0000000050,0.021764,0.00000084,-0.00000049,0.000035,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000030,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789728,-0.789727,0.000000043,-0.0000000036,0.0000000029,0.000000005,-0.000000012,-0.000000013,-0.00000014,0.0000018,-0.00000014,0.00000002,-0.0000017,0.00000003,0.00000024,0.00000088,0.000001,-0.00000003,0.0000013,-0.0000000099
0.020000,-0.013766,-0.011725,-0.015270,0.000610,-0.021950,0.004706,0.399999,0.000000077,0.020049,0.017865,-0.001921,0.001378,-42.009636,-42.066444,-42.067326,-42.000362,-42.033371,-42.101715,0.003370,0.003478,0.003454,-0.000660,-0.003381,-0.003343,0.679932,0.817164,0.739928,-0.792045,-1.036763,-0.836646,-0.002632,-0.002654,-0.002655,-0.000517,0.004686,-0.002601,0.007927,0.008150,0.007977,-0.000962,-0.009608,-0.009130,0.004889,0.004040,0.003256,-0.000074,-0.014928,-0.003345
0.030000,0.221563,0.351307,0.424405,0.008687,0.060988,0.046550,0.400004,0.000017,0.017566,0.841848,-0.107181,-0.002209,-41.927078,-41.945229,-42.456455,-41.999344,-42.033657,-42.202469,-0.008743,-0.007974,-0.009497,0.000062,0.000074,0.000212,0.649032,1.184410,1.048352,-0.804561,-1.201700,-0.863274,0.004697,-0.00000076,0.005097,0.000393,-0.004842,0.002076,0.007572,0.002704,0.010013,0.000432,0.001975,0.002272,0.013586,0.026882,0.014722,0.004548,0.024268,0.000245
0.040000,0.685596,0.614717,1.461731,-0.087476,1.929528,1.973803,0.400027,0.000033,0.016286,1.567237,-0.339507,0.015023,-42.744793,-41.631390,-42.816326,-41.993031,-43.568668,-41.332901,-0.018151,-0.019097,-0.043265,0.000127,-0.050745,-0.053489,1.110698,1.265033,1.203479,-0.719597,0.330854,-3.938307,0.008839,0.021867,0.017393,0.001361,-0.023159,-0.017497,-0.001585,0.001735,-0.004908,-0.000890,0.026051,0.024638,0.002437,-0.006612,0.028722,-0.006893,0.049953,-0.053799
0.050000,0.638724,0.483234,1.169377,-0.067106,1.407957,1.908033,0.400031,0.000019,0.016457,0.953535,-0.610132,0.002279,-42.536812,-42.502407,-43.183483,-41.988785,-43.832695,-42.530258,-0.014559,-0.018742,-0.030466,0.000096,-0.045077,-0.062153,-0.772350,1.396992,0.972974,-0.708009,-1.078269,-3.327051,0.011222,0.011742,0.011041,-0.000181,-0.011605,-0.016663,0.003577,0.004660,0.013827,0.000218,0.000065,-0.002822,-0.009705,0.012243,0.024913,-0.002797,0.017909,-0.062351
0.060000,0.445710,0.165017,1.136240,-0.002773,0.384952,1.225418,0.400027,0.0000070,0.017228,0.505246,-0.632235,0.003836,-42.907887,-43.185852,-43.199562,-41.985909,-43.660267,-41.951336,-0.008611,-0.013557,-0.037694,-0.000129,-0.010517,-0.030255,1.498844,0.460983,-0.710341,-0.717028,-0.792173,-3.076267,-0.006150,0.016010,0.024544,-0.000425,-0.001457,-0.020743,-0.001790,0.003061,-0.002957,-0.001621,0.006841,0.025813,0.030896,-0.007951,0.007157,0.001865,0.000817,-0.030124
0.070000,0.161958,0.062147,0.586544,-0.007561,0.141790,0.817768,0.400013,-0.0000024,0.017815,-0.008342,-0.267961,-0.003236,-42.919781,-43.525417,-43.269375,-41.985882,-43.508968,-42.079720,-0.002446,-0.005746,-0.014423,-0.000113,-0.004621,-0.024908,1.296561,0.459754,0.312987,-0.725552,-0.824860,1.592527,0.001496,0.001384,0.010988,0.000080,-0.000722,-0.010245,-0.003083,-0.002100,0.010106,-0.001213,0.001901,0.001188,-0.002846,0.001322,-0.009213,0.000046,-0.002660,-0.024892
0.080000,0.394570,0.336665,0.296574,-0.010983,0.241801,0.563757,0.400002,-0.0000046,0.018123,0.196017,-0.019166,-0.003991,-43.359226,-42.270077,-43.078270,-41.979004,-43.302094,-41.838058,-0.008629,-0.017518,-0.009912,0.000086,-0.006507,-0.012901,0.160728,1.176623,0.218293,-0.720265,-1.593671,0.960652,0.011647,0.003470,0.001409,-0.000231,-0.005548,-0.007050,0.005402,-0.010641,0.000491,0.000663,0.002643,0.010570,-0.008356,0.012706,0.008084,0.002554,0.005502,-0.012771
0.090000,0.615923,0.254541,0.453086,-0.033102,0.581370,0.441498,0.399992,0.0000029,0.018284,0.356348,-0.047524,0.005713,-41.863522,-40.611633,-40.884575,-41.977489,-41.656208,-42.430531,-0.015705,-0.016583,-0.018592,0.000184,-0.019498,-0.011660,1.946577,1.333881,2.213828,-0.730172,-1.955806,-1.820007,-0.005636,0.007719,-0.004503,0.000286,-0.007894,0.001540,-0.013880,0.006477,-0.006760,0.001206,-0.004705,0.005437,0.021218,0.000765,0.026838,-0.000559,0.002742,-0.011670
