0,0.0087989,1,1,0.32311,0.07412,-0.38398,0.00095309,-0.1916,-0.010196,0.98142,-22.097,1.1258,0.33111
1,0.02884,1,1,-0.030378,0.071105,-0.40083,-0.0077345,0.0095621,-0.013152,0.99984,1.1077,1.4985,-0.90092
2,0.03881,1,1,-0.03038,0.071106,-0.40083,-0.0075315,0.0095295,-0.013208,0.99984,1.1037,1.5052,-0.87766
3,0.048945,1,1,-0.030375,0.071109,-0.40083,-0.0077211,0.0095669,-0.013152,0.99984,1.1082,1.4986,-0.89939
4,0.058837,1,1,-0.030375,0.071105,-0.40083,-0.0076111,0.0095234,-0.013117,0.99984,1.103,1.4947,-0.88668
5,0.06887,1,1,-0.030366,0.071108,-0.40083,-0.0077768,0.0096156,-0.013096,0.99984,1.1138,1.492,-0.90579
6,0.07891,1,1,-0.030369,0.071104,-0.40083,-0.0076453,0.0095137,-0.013195,0.99984,1.102,1.5037,-0.89067
7,0.098821,1,1,-0.030365,0.071104,-0.40083,-0.0077849,0.0096056,-0.013248,0.99984,1.1128,1.5095,-0.90687
8,0.10885,1,1,-0.030374,0.071098,-0.40083,-0.0074712,0.0094815,-0.013171,0.99984,1.098,1.5011,-0.87065
9,0.11889,1,1,-0.030376,0.071102,-0.40083,-0.0075115,0.0095135,-0.013134,0.99984,1.1017,1.4968,-0.87527
10,0.12882,1,1,-0.030379,0.071103,-0.40083,-0.0074362,0.0094704,-0.013254,0.99984,1.0968,1.5107,-0.86671
11,0.1389,1,1,-0.030378,0.071109,-0.40083,-0.0077169,0.0095981,-0.013125,0.99984,1.1117,1.4954,-0.89892
12,0.14888,1,1,-0.030377,0.071109,-0.40083,-0.0077753,0.0096335,-0.013122,0.99984,1.1159,1.495,-0.90567
13,0.15885,1,1,-0.030375,0.071108,-0.40083,-0.007512,0.0094836,-0.013075,0.99984,1.0983,1.4901,-0.87522
14,0.16883,1,1,-0.030371,0.071107,-0.40083,-0.0077461,0.0095593,-0.013122,0.99984,1.1073,1.4951,-0.90221
15,0.189,1,1,-0.030369,0.071106,-0.40083,-0.007783,0.009612,-0.013146,0.99984,1.1134,1.4977,-0.90655
16,0.19899,1,1,-0.030373,0.071101,-0.40083,-0.0075003,0.0094891,-0.013168,0.99984,1.099,1.5008,-0.87398
17,0.20895,1,1,-0.030374,0.0711,-0.40083,-0.0075993,0.0095756,-0.013218,0.99984,1.1091,1.5063,-0.88552
18,0.219,1,1,-0.030374,0.071104,-0.40083,-0.0074519,0.0094462,-0.013153,0.99984,1.094,1.499,-0.86835
19,0.22903,1,1,-0.030374,0.071107,-0.40083,-0.0075543,0.0094918,-0.013109,0.99984,1.0993,1.4939,-0.88011
20,0.23893,1,1,-0.030374,0.071113,-0.40083,-0.007714,0.0096049,-0.013124,0.99984,1.1125,1.4954,-0.89861
21,0.24899,1,1,-0.030377,0.071107,-0.40083,-0.007761,0.0095712,-0.013132,0.99984,1.1087,1.4962,-0.90395
22,0.26895,1,1,-0.030379,0.071109,-0.40083,-0.0077869,0.0096259,-0.013158,0.99984,1.1151,1.4991,-0.90704
23,0.27894,1,1,-0.030378,0.071105,-0.40083,-0.0075396,0.0095116,-0.013145,0.99984,1.1016,1.498,-0.8785
24,0.28889,1,1,-0.030374,0.071103,-0.40083,-0.0074834,0.0094733,-0.013161,0.99984,1.0971,1.4999,-0.87202
25,0.2989,1,1,-0.030373,0.071099,-0.40083,-0.0074979,0.0094961,-0.013256,0.99984,1.0998,1.5108,-0.87382
26,0.30912,1,1,-0.03037,0.071101,-0.40083,-0.0075083,0.0095032,-0.013149,0.99984,1.1006,1.4986,-0.8749
27,0.31902,1,1,-0.030371,0.071102,-0.40083,-0.0075683,0.0095516,-0.013134,0.99984,1.1062,1.4967,-0.88184
28,0.32896,1,1,-0.03037,0.071101,-0.40083,-0.007592,0.0094966,-0.013133,0.99984,1.0999,1.4966,-0.88447
29,0.34898,1,1,-0.030371,0.071105,-0.40083,-0.0076833,0.0095449,-0.013156,0.99984,1.1056,1.4991,-0.89503
30,0.35894,1,1,-0.030377,0.071108,-0.40083,-0.0076143,0.0095663,-0.013081,0.99984,1.1079,1.4906,-0.88708
31,0.36905,1,1,-0.030376,0.071107,-0.40083,-0.0077185,0.009585,-0.013184,0.99984,1.1103,1.5022,-0.89916
32,0.37893,1,1,-0.030378,0.071102,-0.40083,-0.0075186,0.0094837,-0.013218,0.99984,1.0984,1.5065,-0.87613
33,0.38906,1,1,-0.03038,0.071104,-0.40083,-0.0074643,0.0094783,-0.013199,0.99984,1.0977,1.5043,-0.86988
34,0.39896,1,1,-0.030372,0.0711,-0.40083,-0.0075373,0.009531,-0.013149,0.99984,1.1038,1.4985,-0.87827
35,0.4089,1,1,-0.030371,0.071103,-0.40083,-0.007623,0.0094989,-0.013165,0.99984,1.1003,1.5002,-0.88806
36,0.41901,1,1,-0.03037,0.071101,-0.40083,-0.007565,0.0095167,-0.013183,0.99984,1.1022,1.5023,-0.88146
37,0.42896,1,1,-0.030369,0.071108,-0.40083,-0.0077341,0.0095625,-0.013057,0.99984,1.1076,1.4876,-0.90077
38,0.449,1,1,-0.030368,0.071102,-0.40083,-0.0075632,0.0095209,-0.013219,0.99984,1.1027,1.5065,-0.8813
39,0.4589,1,1,-0.03038,0.071106,-0.40083,-0.0074635,0.0095021,-0.013151,0.99984,1.1004,1.4988,-0.86977
40,0.46902,1,1,-0.030381,0.071105,-0.40083,-0.0075028,0.0095229,-0.013229,0.99984,1.1029,1.5077,-0.8744
41,0.48899,1,1,-0.030378,0.071112,-0.40083,-0.0078241,0.0096118,-0.013126,0.99984,1.1135,1.4954,-0.91123
42,0.49893,1,1,-0.030371,0.071111,-0.40083,-0.007905,0.0096464,-0.013057,0.99984,1.1175,1.4874,-0.92048
43,0.50909,1,1,-0.030369,0.071106,-0.40083,-0.0076749,0.0095372,-0.013257,0.99984,1.1048,1.5107,-0.89417
44,0.51913,1,1,-0.030368,0.071104,-0.40083,-0.0077455,0.0095541,-0.013212,0.99984,1.1068,1.5054,-0.90224
45,0.52917,1,1,-0.03037,0.071102,-0.40083,-0.0075381,0.0095549,-0.013192,0.99984,1.1066,1.5034,-0.87844
46,0.53892,1,1,-0.030372,0.071101,-0.40083,-0.0075024,0.0094317,-0.013271,0.99984,1.0925,1.5125,-0.87425
47,0.54919,1,1,-0.030371,0.0711,-0.40083,-0.0074917,0.0094737,-0.013118,0.99984,1.0971,1.495,-0.87293
48,0.55904,1,1,-0.030374,0.071101,-0.40083,-0.0075463,0.0095088,-0.013227,0.99984,1.1013,1.5075,-0.87936
49,0.56903,1,1,-0.030375,0.071108,-0.40083,-0.0077542,0.0095726,-0.013059,0.99984,1.1088,1.4878,-0.90309
50,0.57914,1,1,-0.030378,0.071109,-0.40083,-0.0077034,0.0095502,-0.0132,0.99984,1.1063,1.5042,-0.8974
51,0.59904,1,1,-0.030375,0.07111,-0.40083,-0.0077547,0.0095931,-0.013146,0.99984,1.1112,1.4979,-0.90328
52,0.609,1,1,-0.030369,0.071109,-0.40083,-0.0077491,0.009571,-0.013137,0.99984,1.1087,1.4969,-0.90259
53,0.61906,1,1,-0.030374,0.071099,-0.40083,-0.0076027,0.0095122,-0.013205,0.99984,1.1018,1.5049,-0.8858
54,0.62921,1,1,-0.030373,0.0711,-0.40083,-0.007456,0.0094517,-0.013197,0.99984,1.0946,1.5041,-0.86889
55,0.63917,1,1,-0.030373,0.071101,-0.40083,-0.0077481,0.0096093,-0.013133,0.99984,1.1131,1.4964,-0.90254
56,0.64903,1,1,-0.030368,0.071101,-0.40083,-0.0076215,0.0095867,-0.013226,0.99984,1.1104,1.5071,-0.88809
57,0.66911,1,1,-0.030373,0.071099,-0.40083,-0.0075096,0.0094823,-0.013285,0.99984,1.0983,1.5141,-0.87517
58,0.67915,1,1,-0.030373,0.071111,-0.40083,-0.0078202,0.0096195,-0.013091,0.99984,1.1143,1.4914,-0.91076
59,0.68908,1,1,-0.030373,0.071108,-0.40083,-0.0077758,0.009625,-0.013121,0.99984,1.1149,1.4949,-0.90572
60,0.69902,1,1,-0.030377,0.071109,-0.40083,-0.0077112,0.0095635,-0.013177,0.99984,1.1078,1.5014,-0.89828
61,0.70906,1,1,-0.030378,0.071105,-0.40083,-0.0076107,0.0095302,-0.013129,0.99984,1.1038,1.4961,-0.88666
62,0.71913,1,1,-0.030376,0.071104,-0.40083,-0.0075341,0.0095034,-0.013175,0.99984,1.1007,1.5014,-0.87789
63,0.73901,1,1,-0.030373,0.071101,-0.40083,-0.0075063,0.0094859,-0.01322,0.99984,1.0986,1.5066,-0.87473
64,0.74914,1,1,-0.030368,0.071103,-0.40083,-0.0075525,0.0095102,-0.013187,0.99984,1.1015,1.5028,-0.88002
65,0.75913,1,1,-0.030366,0.071107,-0.40083,-0.007692,0.0095774,-0.013219,0.99984,1.1094,1.5063,-0.89615
66,0.76909,1,1,-0.030367,0.071104,-0.40083,-0.0076387,0.0095336,-0.013096,0.99984,1.1042,1.4922,-0.88983
67,0.77914,1,1,-0.03037,0.071105,-0.40083,-0.0076185,0.009518,-0.013086,0.99984,1.1024,1.4911,-0.88748
68,0.78911,1,1,-0.030376,0.071102,-0.40084,-0.0075349,0.0094977,-0.013167,0.99984,1.1,1.5006,-0.87796
69,0.79919,1,1,-0.030375,0.071108,-0.40083,-0.0076685,0.0095742,-0.013237,0.99984,1.109,1.5083,-0.89348
70,0.809,1,1,-0.030376,0.071106,-0.40083,-0.007605,0.0095422,-0.013233,0.99984,1.1053,1.508,-0.88614
71,0.81906,1,1,-0.030378,0.071104,-0.40083,-0.0075973,0.0095227,-0.013102,0.99984,1.1029,1.493,-0.88508
72,0.82917,1,1,-0.030377,0.071105,-0.40083,-0.0075503,0.0094883,-0.01303,0.99984,1.0988,1.4848,-0.87956
73,0.84901,1,1,-0.030369,0.071107,-0.40083,-0.0076591,0.0095867,-0.013239,0.99984,1.1105,1.5086,-0.89241
74,0.85917,1,1,-0.030368,0.071105,-0.40083,-0.0076989,0.0095605,-0.013228,0.99984,1.1075,1.5073,-0.89692
75,0.86922,1,1,-0.030368,0.071102,-0.40083,-0.0075611,0.009515,-0.013157,0.99984,1.102,1.4994,-0.88098
76,0.87909,1,1,-0.03037,0.071104,-0.40083,-0.0075988,0.009521,-0.013055,0.99984,1.1027,1.4877,-0.88519
77,0.88916,1,1,-0.030371,0.071102,-0.40083,-0.0074814,0.009522,-0.013189,0.99984,1.1027,1.5031,-0.87189
78,0.90915,1,1,-0.030372,0.071108,-0.40083,-0.0076828,0.0095416,-0.013255,0.99984,1.1053,1.5104,-0.89508
79,0.91934,1,1,-0.030375,0.07111,-0.40083,-0.0077537,0.0095645,-0.013171,0.99984,1.108,1.5007,-0.90315
80,0.92915,1,1,-0.030376,0.07111,-0.40083,-0.0076863,0.0095452,-0.013173,0.99984,1.1057,1.501,-0.89539
81,0.93911,1,1,-0.030373,0.071109,-0.40083,-0.0077449,0.009564,-0.013228,0.99984,1.108,1.5072,-0.9022
82,0.94922,1,1,-0.030372,0.071107,-0.40083,-0.0075208,0.009519,-0.013182,0.99984,1.1024,1.5023,-0.8764
83,0.95916,1,1,-0.030372,0.071102,-0.40083,-0.0075593,0.0095417,-0.01322,0.99984,1.1051,1.5065,-0.88088
84,0.96926,1,1,-0.03037,0.0711,-0.40083,-0.007563,0.0094982,-0.013131,0.99984,1.1001,1.4964,-0.88115
85,0.97914,1,1,-0.030371,0.0711,-0.40084,-0.0075398,0.0095281,-0.013193,0.99984,1.1035,1.5035,-0.8786
86,0.9992,1,1,-0.030369,0.0711,-0.40083,-0.0075376,0.009497,-0.013197,0.99984,1.1,1.504,-0.8783
87,1.0091,1,1,-0.030371,0.071108,-0.40083,-0.0077073,0.0095915,-0.013152,0.99984,1.111,1.4986,-0.89785
88,1.0193,1,1,-0.030374,0.071108,-0.40083,-0.0078021,0.0096201,-0.013207,0.99984,1.1145,1.5047,-0.90882
89,1.0293,1,1,-0.030374,0.071111,-0.40083,-0.0077905,0.0095975,-0.013166,0.99984,1.1118,1.5001,-0.90741
90,1.0392,1,1,-0.030377,0.071105,-0.40083,-0.0075638,0.0095081,-0.013062,0.99984,1.1011,1.4885,-0.88117
91,1.0593,1,1,-0.030377,0.071104,-0.40083,-0.0075451,0.009512,-0.013119,0.99984,1.1016,1.495,-0.87909
92,1.0692,1,1,-0.030375,0.071102,-0.40083,-0.0074502,0.0094908,-0.013136,0.99984,1.0991,1.4971,-0.86821
93,1.0793,1,1,-0.030366,0.071103,-0.40083,-0.0075616,0.0095277,-0.013235,0.99984,1.1035,1.5082,-0.88114
94,1.0891,1,1,-0.030368,0.071103,-0.40083,-0.0075449,0.0095263,-0.013264,0.99984,1.1034,1.5116,-0.87926
95,1.0993,1,1,-0.030368,0.071104,-0.40083,-0.007565,0.0094849,-0.013059,0.99984,1.0985,1.4882,-0.88128
96,1.1093,1,1,-0.030364,0.07111,-0.40083,-0.0077851,0.0096078,-0.013194,0.99984,1.113,1.5033,-0.90684
97,1.1192,1,1,-0.030374,0.071103,-0.40083,-0.0075661,0.0094924,-0.013186,0.99984,1.0995,1.5027,-0.88155
98,1.1391,1,1,-0.030377,0.071106,-0.40083,-0.0074619,0.0095149,-0.013257,0.99984,1.1019,1.5109,-0.86972
99,1.1493,1,1,-0.030379,0.071104,-0.40083,-0.0075492,0.009524,-0.013159,0.99984,1.103,1.4997,-0.87964
100,1.1593,1,1,-0.030374,0.071108,-0.40083,-0.007763,0.0096264,-0.013135,0.99984,1.1151,1.4966,-0.90427
101,1.1691,1,1,-0.030372,0.071111,-0.40083,-0.0076992,0.0095924,-0.013247,0.99984,1.1112,1.5094,-0.89703
102,1.1791,1,1,-0.030366,0.071107,-0.40083,-0.0077414,0.0095686,-0.013122,0.99984,1.1084,1.4951,-0.90169
103,1.1892,1,1,-0.030365,0.071099,-0.40083,-0.0076191,0.0095344,-0.013269,0.99984,1.1044,1.5121,-0.88779
104,1.1992,1,1,-0.030367,0.0711,-0.40083,-0.0075303,0.009505,-0.01321,0.99984,1.1009,1.5055,-0.8775
105,1.2092,1,1,-0.03037,0.0711,-0.40084,-0.0074866,0.0094767,-0.013159,0.99984,1.0975,1.4997,-0.87238
106,1.2293,1,1,-0.030375,0.071099,-0.40084,-0.0075405,0.0095179,-0.013177,0.99984,1.1023,1.5017,-0.87865
107,1.2394,1,1,-0.030375,0.071105,-0.40084,-0.0076494,0.0095203,-0.013285,0.99984,1.1029,1.514,-0.89126
108,1.2492,1,1,-0.030372,0.071113,-0.40083,-0.0077343,0.0095811,-0.013317,0.99984,1.11,1.5175,-0.90112
109,1.2592,1,1,-0.030371,0.071113,-0.40083,-0.0078307,0.009648,-0.013127,0.99984,1.1176,1.4955,-0.91205
110,1.2694,1,1,-0.030372,0.071109,-0.40083,-0.0077242,0.0095473,-0.013249,0.99984,1.106,1.5097,-0.89983
111,1.2794,1,1,-0.030376,0.071105,-0.40083,-0.0075381,0.0095176,-0.013128,0.99984,1.1022,1.496,-0.87832
112,1.2893,1,1,-0.030373,0.071105,-0.40083,-0.0075423,0.0095523,-0.01323,0.99984,1.1063,1.5077,-0.87896
113,1.3093,1,1,-0.030373,0.071098,-0.40083,-0.0074995,0.0094944,-0.013207,0.99984,1.0996,1.5052,-0.87395
114,1.3193,1,1,-0.03037,0.071104,-0.40083,-0.0077812,0.0096177,-0.013216,0.99984,1.1142,1.5058,-0.90644
115,1.3294,1,1,-0.030371,0.071107,-0.40083,-0.0077297,0.009561,-0.013085,0.99984,1.1075,1.4909,-0.90029
116,1.3394,1,1,-0.030373,0.071103,-0.40083,-0.0074766,0.0094716,-0.013225,0.99984,1.097,1.5073,-0.87131
117,1.3494,1,1,-0.03037,0.071104,-0.40083,-0.0075928,0.0095398,-0.013216,0.99984,1.105,1.5061,-0.88472
118,1.3593,1,1,-0.030372,0.071107,-0.40083,-0.0077743,0.0095779,-0.013175,0.99984,1.1096,1.5012,-0.90553
119,1.3693,1,1,-0.030377,0.071103,-0.40083,-0.0076111,0.0095091,-0.01311,0.99984,1.1014,1.4939,-0.88665
120,1.3893,1,1,-0.03038,0.071103,-0.40083,-0.0074638,0.009505,-0.01326,0.99984,1.1008,1.5113,-0.86993
121,1.3993,1,1,-0.03037,0.071103,-0.40083,-0.0077028,0.0095741,-0.01316,0.99984,1.109,1.4995,-0.89731
122,1.4092,1,1,-0.030371,0.071102,-0.40083,-0.0074945,0.0094922,-0.013241,0.99984,1.0994,1.5091,-0.87341
123,1.4193,1,1,-0.03037,0.071101,-0.40083,-0.0076494,0.0095686,-0.013191,0.99984,1.1083,1.5032,-0.89122
124,1.4293,1,1,-0.030367,0.071105,-0.40083,-0.007585,0.0094973,-0.01308,0.99984,1.0999,1.4905,-0.88361
125,1.4392,1,1,-0.030369,0.071102,-0.40083,-0.0075104,0.0094525,-0.013159,0.99984,1.0948,1.4997,-0.87508
126,1.4493,1,1,-0.030371,0.071106,-0.40083,-0.0077638,0.0095946,-0.013209,0.99984,1.1115,1.505,-0.9044
127,1.4593,1,1,-0.030379,0.071107,-0.40083,-0.0076353,0.0095434,-0.013197,0.99984,1.1054,1.5038,-0.88958
128,1.4794,1,1,-0.030378,0.071107,-0.40083,-0.0077911,0.0096429,-0.013242,0.99984,1.1171,1.5088,-0.90764
129,1.4893,1,1,-0.030378,0.071106,-0.40083,-0.0076433,0.0095716,-0.013215,0.99984,1.1087,1.5058,-0.89055
130,1.4994,1,1,-0.030371,0.071107,-0.40083,-0.007496,0.0094767,-0.013127,0.99984,1.0975,1.496,-0.87342
131,1.5093,1,1,-0.030367,0.071106,-0.40083,-0.007723,0.0095567,-0.01321,0.99984,1.1071,1.5052,-0.89966
132,1.5193,1,1,-0.030371,0.071106,-0.40083,-0.0075674,0.0095247,-0.013115,0.99984,1.1031,1.4946,-0.88167
133,1.5293,1,1,-0.030369,0.071101,-0.40083,-0.0075067,0.0095078,-0.013105,0.99984,1.1011,1.4935,-0.87467
134,1.5495,1,1,-0.030369,0.071101,-0.40083,-0.0076919,0.0095664,-0.013288,0.99984,1.1082,1.5141,-0.8962
135,1.5593,1,1,-0.030376,0.0711,-0.40084,-0.0074304,0.0094715,-0.013242,0.99984,1.0969,1.5093,-0.86603
136,1.5694,1,1,-0.030377,0.0711,-0.40083,-0.0075407,0.0095364,-0.013195,0.99984,1.1045,1.5037,-0.87872
