Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m^2/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m/s^2)
0.270000,-0.034618,0.261055,0.903709,0.338736,0.833534,0.399941,0.000060,0.020979,0.373883,-0.213188,0.058273,-26.852400,-31.730064,-25.116188,-28.457327,-30.186636,-0.004916,-0.001403,-0.021002,-0.009263,-0.020442,13.647811,9.741598,14.554614,-13.868906,-9.643442,0.004233,-0.000111,0.014105,-0.005093,-0.013724,0.004401,-0.009442,-0.002908,-0.003153,-0.005236,0.001224,-0.002208,-0.021478,0.000666,0.003788
0.280000,0.920271,0.396138,0.181330,0.211534,1.252910,0.399943,0.000065,0.021028,0.186581,-0.127106,0.057136,-25.291683,-31.017498,-25.285599,-26.690456,-29.859133,-0.008539,-0.024614,-0.002833,-0.004902,-0.030738,15.578050,7.915096,16.504005,-15.932243,-9.211883,0.007643,0.012017,0.006223,-0.005455,-0.018858,-0.000254,0.001071,0.001855,0.001753,-0.000873,0.000406,0.009226,-0.002993,0.006775,0.005215
0.290000,1.313283,0.023825,-0.035068,-0.046531,1.321412,0.399945,0.000067,0.021144,0.341194,0.233895,0.067546,-25.174309,-30.760916,-25.187700,-26.686468,-29.586412,-0.001524,-0.028831,-0.000297,0.000204,-0.028250,17.450150,6.813415,16.421986,-17.846455,-6.551037,-0.000124,0.019310,0.006339,-0.000766,-0.021228,-0.003459,-0.006891,-0.001112,-0.001853,-0.005796,0.005130,0.011429,-0.000201,0.005203,0.008161
0.300000,0.871388,0.285907,-0.075949,-0.048259,1.060245,0.399949,0.000071,0.021190,0.530109,0.772934,0.081900,-27.319309,-29.886778,-27.042274,-28.579004,-27.246103,0.002370,-0.022009,0.007415,0.007306,-0.025830,15.889013,9.575434,14.427736,-15.927779,-8.227308,0.012222,0.003395,-0.000476,-0.007487,-0.010233,0.013682,-0.019967,0.012464,0.013038,-0.020242,-0.020302,0.037085,0.007212,0.016693,-0.005155
0.310000,0.502251,0.780698,-0.025189,0.493851,1.011343,0.399956,0.000068,0.021349,0.478631,0.853842,0.094686,-27.087927,-27.783249,-26.987520,-28.534805,-26.384289,-0.015830,-0.011430,0.000671,-0.010294,-0.019992,14.994068,11.976027,12.506924,-14.766181,-10.671273,0.015705,0.008090,-0.000015,-0.007920,-0.013164,-0.012386,-0.003815,0.005336,-0.004408,-0.008799,0.002000,0.001416,0.000779,-0.002247,0.002360
0.320000,0.286909,0.785793,0.445608,0.735949,0.766617,0.399969,0.000063,0.021624,0.509204,0.456861,0.097577,-25.535116,-26.037151,-25.437773,-26.949781,-25.191984,-0.020919,-0.005651,-0.012916,-0.019666,-0.013021,13.053475,13.741166,11.187714,-13.153151,-13.148726,0.014996,0.007245,0.005032,-0.012254,-0.012931,-0.014692,0.002331,-0.001896,-0.010734,0.001038,0.002274,-0.006238,-0.012812,0.009002,0.006200
0.330000,-0.092465,0.563332,0.954744,1.093778,0.190288,0.399991,0.000065,0.022052,0.730782,-0.088651,0.097171,-24.123238,-26.128044,-23.782822,-25.399035,-25.423973,-0.011436,0.002485,-0.017362,-0.019528,-0.003506,11.447889,15.730417,10.931964,-12.659091,-15.464952,0.010686,-0.002785,0.014042,-0.021083,-0.005116,-0.001967,0.007899,-0.001229,0.003935,0.002792,0.007715,0.004436,-0.017751,0.013601,0.005952
0.340000,0.022238,-0.017845,0.693450,0.489180,0.199026,0.400010,0.000067,0.022213,0.582959,-0.417773,0.090818,-22.146620,-28.100735,-22.175259,-23.275475,-27.339687,-0.001036,0.006354,-0.015557,-0.013630,0.002049,13.132268,13.881267,13.236853,-15.272906,-13.492460,-0.007086,0.009429,0.005129,0.000033,-0.011758,-0.003654,0.010723,-0.005273,-0.008991,0.011054,0.022571,-0.033004,-0.016071,-0.019166,0.015916
0.350000,-0.041176,0.151556,0.758492,0.438998,0.334120,0.400027,0.000072,0.021987,0.588979,-0.460435,0.085634,-20.326426,-30.057972,-20.506401,-21.777493,-29.471478,-0.002655,-0.000449,-0.014457,-0.007085,-0.007548,15.233644,11.846635,15.215612,-17.555202,-11.831536,0.001352,-0.001011,0.014957,-0.009054,-0.006260,0.002757,-0.004612,0.004665,0.006326,0.000505,0.006874,0.001999,-0.014757,0.008006,0.005308
0.360000,-0.018176,0.412437,0.815363,0.397011,1.000699,0.400032,0.000071,0.021727,0.452253,-0.269197,0.082837,-18.762558,-28.224068,-18.847893,-19.927670,-28.839918,-0.006552,-0.008231,-0.013552,-0.007745,-0.027150,17.499901,9.852411,16.593399,-19.833717,-10.525470,0.007492,0.000135,0.018214,-0.008329,-0.014623,0.002425,-0.020599,0.005446,-0.000290,-0.006732,0.005464,-0.007186,-0.013984,0.003258,0.004631
0.370000,1.153362,0.318289,0.090862,0.010474,1.380988,0.400037,0.000079,0.021610,0.528232,0.235549,0.089799,-18.687723,-27.554199,-18.863178,-19.787951,-27.682159,-0.005284,-0.021534,-0.002162,-0.000377,-0.030147,19.259357,8.573800,18.527927,-21.716433,-8.748619,0.006932,0.014648,0.002860,-0.002734,-0.023938,-0.002826,0.008734,-0.007649,-0.001122,-0.006054,0.003341,0.025854,-0.002442,0.004789,0.016049
0.380000,0.708287,0.698994,-0.054522,0.432333,1.044911,0.400048,0.000081,0.021705,0.837740,0.627725,0.108095,-20.740334,-25.824726,-20.678080,-21.953913,-26.229115,-0.002831,-0.017920,0.008112,0.001680,-0.021559,17.414606,10.950187,16.637411,-19.815916,-11.798008,0.022580,0.004793,0.005316,-0.017429,-0.009446,0.004487,-0.016506,0.016226,0.010547,-0.011878,-0.011257,0.031807,0.008022,0.018462,-0.002846
0.390000,0.425960,0.668395,-0.026976,0.456929,0.747000,0.400069,0.000078,0.021776,0.932777,0.640530,0.121947,-22.887316,-24.247742,-22.642307,-24.249432,-25.061275,-0.010669,-0.007053,0.001189,-0.007131,-0.014348,15.545403,12.919193,14.688841,-18.315462,-13.775558,0.015022,0.007666,-0.000222,-0.009613,-0.012196,-0.004968,0.000479,0.007203,-0.002853,-0.004066,0.004542,0.004249,0.001354,0.005210,0.011404
0.400000,0.147645,0.833576,0.497981,0.538456,0.879467,0.400090,0.000076,0.021861,1.090070,0.233841,0.124942,-21.233225,-22.345572,-20.630861,-22.743826,-23.470243,-0.020993,-0.002982,-0.013407,-0.014965,-0.014324,15.376505,14.825171,12.466325,-16.660410,-15.215365,0.014811,0.003513,0.006722,-0.009960,-0.016778,-0.011655,0.002752,-0.001361,-0.005556,0.003151,0.016837,-0.000974,-0.013269,0.015549,0.017711
0.410000,-0.109267,0.515294,1.297160,1.135818,0.409056,0.400113,0.000079,0.022294,1.412354,-0.061833,0.132671,-19.402580,-22.447264,-18.380861,-21.158520,-23.339901,-0.009580,0.001784,-0.022623,-0.019171,-0.008953,13.879491,16.720276,10.788831,-14.743308,-16.890120,0.009836,-0.003139,0.025083,-0.022366,-0.009507,-0.006092,0.003728,-0.005704,-0.000650,-0.002657,0.015792,0.005255,-0.023248,0.025527,0.016532
0.420000,-0.018149,0.473674,1.023189,1.323148,0.216833,0.400136,0.000078,0.023013,1.336885,-0.277224,0.122677,-17.827742,-24.422905,-17.326647,-20.467783,-25.258575,-0.006730,0.006996,-0.016541,-0.022935,0.001728,12.917228,14.999451,12.014548,-13.757198,-15.078988,0.010200,0.008342,0.016757,-0.025245,-0.012120,0.004076,0.010034,-0.000819,0.001744,0.009886,0.007657,-0.030338,-0.017014,0.027794,0.016827
0.430000,-0.009952,-0.064215,0.578402,0.523438,-0.056590,0.400158,0.000079,0.023342,1.101282,-0.363838,0.118224,-15.875142,-26.388754,-15.251526,-18.989937,-27.213181,-0.000023,-0.000345,-0.009607,-0.010223,0.000872,14.874650,13.052218,14.368724,-16.228477,-13.149310,-0.008137,0.000451,0.004779,-0.002470,0.001858,-0.001961,-0.001342,0.001944,-0.000248,0.000391,0.020677,-0.004347,-0.009880,-0.007553,-0.005736
0.440000,0.017998,-0.000567,0.528876,0.329838,0.415851,0.400169,0.000078,0.023115,0.829999,-0.290080,0.107364,-13.921498,-24.560171,-13.444103,-17.316380,-25.636396,-0.000250,-0.008428,-0.006767,-0.005494,-0.014826,16.915073,11.170338,17.079569,-18.137136,-11.781233,0.000870,0.000921,0.010651,-0.006334,-0.004979,-0.000393,-0.018809,0.004635,0.002607,-0.008802,-0.004752,-0.008875,-0.006979,0.005009,0.004307
0.450000,0.685127,0.457435,0.171452,0.016895,1.059472,0.400183,0.000079,0.022685,0.528496,0.102506,0.110463,-13.916536,-22.447617,-13.414276,-17.191908,-24.306330,-0.004895,-0.010666,-0.002765,-0.000383,-0.020121,19.467241,9.031177,19.072157,-20.183022,-9.272440,0.007386,0.006951,0.004681,-0.001111,-0.017879,0.001914,0.011249,-0.003270,-0.000913,-0.001767,0.015676,0.025128,-0.002920,0.001377,0.010394
0.460000,1.253171,0.653270,-0.043553,0.473992,1.438885,0.400201,0.000082,0.022795,0.823955,0.525937,0.124050,-16.202656,-21.142330,-15.338885,-19.403564,-23.854458,-0.000749,-0.024993,0.007521,0.000554,-0.026671,18.644859,9.228406,17.077168,-18.869287,-8.485112,0.022089,0.014465,0.007195,-0.018206,-0.021213,-0.000298,-0.018120,0.008562,0.005047,-0.012271,-0.009722,0.036753,0.007273,0.017415,0.013808
0.470000,0.694722,0.500784,-0.042645,0.397796,0.875289,0.400222,0.000084,0.023002,0.938523,0.751618,0.141346,-18.261099,-19.531857,-17.304953,-21.268284,-22.155117,-0.006179,-0.012218,0.000976,-0.006056,-0.017662,16.723362,11.818249,15.072588,-17.456579,-11.071891,0.011277,0.010789,-0.000814,-0.009682,-0.010273,-0.003227,-0.008856,0.005461,-0.002947,-0.012079,0.004756,0.012701,0.001112,0.009573,0.006659
0.480000,0.251722,0.723617,0.116268,0.374316,0.822644,0.400244,0.000083,0.023107,1.210002,0.660757,0.147333,-18.331978,-17.530462,-17.305265,-21.365385,-20.003635,-0.010779,-0.004410,-0.001474,-0.005614,-0.013626,14.263047,14.122973,13.235704,-15.929924,-14.620058,0.016329,0.005293,0.001784,-0.007070,-0.013025,-0.006905,-0.000420,0.001288,-0.001902,-0.004749,0.009661,0.001821,-0.001458,0.007064,0.016550
0.490000,-0.086660,0.805412,0.781000,1.122390,0.344416,0.400274,0.000082,0.023326,1.538831,0.261632,0.154383,-17.004822,-17.432814,-15.525782,-19.132458,-19.933928,-0.017220,0.002563,-0.015500,-0.023441,-0.004125,13.376871,15.887649,10.821123,-15.800966,-16.493633,0.015648,-0.001389,0.013093,-0.019442,-0.007325,-0.010478,0.009244,-0.005020,-0.010799,0.004649,0.018684,-0.000269,-0.015576,0.031508,0.009760
0.500000,-0.030896,0.506063,1.210447,1.271112,0.410477,0.400305,0.000078,0.023919,1.669538,0.021092,0.154960,-15.445367,-19.303591,-13.289133,-16.822769,-21.800148,-0.007616,0.007095,-0.018403,-0.021961,-0.000556,11.117253,13.886840,11.406307,-14.731859,-14.243466,0.009687,0.008202,0.021514,-0.023284,-0.018358,-0.003735,0.007108,-0.006822,-0.007231,0.007515,0.015804,-0.027200,-0.018788,0.035004,0.029605
0.510000,-0.015320,0.106651,0.565008,0.536240,0.063364,0.400330,0.000077,0.024274,1.333970,-0.131281,0.152543,-13.490349,-21.253376,-11.431704,-14.756430,-23.773735,-0.002539,0.000015,-0.008209,-0.009143,-0.001674,13.050388,11.937942,13.925445,-16.660902,-12.309013,-0.004204,0.000224,0.003991,-0.004851,-0.000519,-0.001465,-0.000311,-0.004278,-0.001910,-0.001660,0.019411,-0.004216,-0.008537,-0.000126,-0.002947
0.520000,-0.025266,0.254670,0.437011,0.212358,0.476545,0.400353,0.000076,0.024143,0.990405,-0.097302,0.149725,-11.707026,-21.374941,-9.744523,-12.841981,-23.787592,-0.002639,-0.000808,-0.003848,-0.002256,-0.009470,15.082124,10.081769,15.936908,-18.898603,-10.901300,0.003360,-0.000460,0.009821,-0.004251,-0.007016,0.002183,-0.005368,0.003317,0.002182,-0.001391,0.008628,0.001041,-0.003954,0.004505,0.006364
0.530000,0.679380,0.386085,0.124639,-0.049238,1.127746,0.400374,0.000079,0.023740,0.777084,0.177361,0.155997,-11.636137,-20.069082,-9.731098,-12.807048,-22.454794,-0.004071,-0.016092,-0.001055,0.001130,-0.025638,17.321959,8.463615,17.950584,-20.808546,-8.344151,0.006667,0.006988,0.003497,0.000036,-0.017358,-0.002265,-0.002332,-0.001485,0.000649,-0.011300,0.012128,0.017660,-0.001143,-0.000745,0.016297
0.540000,1.510788,0.364019,-0.078264,0.151724,1.523182,0.400393,0.000086,0.023690,0.773503,0.813752,0.164596,-13.683183,-18.602095,-11.646429,-14.697965,-21.992420,0.002228,-0.024671,0.006812,0.005265,-0.026656,17.668661,8.376271,17.815674,-18.888432,-7.358817,0.009035,0.022267,-0.000207,-0.011165,-0.025351,-0.001698,-0.023307,0.002125,0.002343,-0.019840,0.004912,0.026418,0.006492,0.006982,0.021648
