Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m^2/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m/s^2)
0.120000,0.703695,0.264701,0.398841,0.673193,0.824897,0.399978,0.000023,0.017979,0.251398,-0.522786,0.038715,-38.692593,-37.540089,-41.184505,-41.071892,-39.970383,-0.005218,-0.019281,-0.009319,-0.017156,-0.023265,5.213047,9.630348,4.382687,-4.534710,-7.125485,0.010334,0.008564,0.012776,-0.015406,-0.010468,0.012047,0.004910,0.009270,0.011297,0.006972,-0.022259,0.008794,-0.009366,0.025380,0.004046
0.130000,0.526099,0.119475,0.563574,0.549010,0.883144,0.399980,0.000017,0.017986,0.217874,-0.548957,0.042685,-40.667812,-35.359165,-41.087311,-41.042233,-37.608482,0.001167,-0.014024,-0.015570,-0.015994,-0.024937,3.295102,12.310133,3.100633,-3.208168,-10.010673,0.003692,0.008946,0.009191,-0.006710,-0.013504,0.008459,0.003745,0.004120,0.002975,0.005562,-0.004183,-0.002928,-0.015508,-0.001209,0.006622
0.140000,0.326246,0.251823,0.969779,0.766765,0.424575,0.399978,0.000017,0.018144,0.167213,-0.633391,0.037774,-38.579445,-37.554283,-38.711708,-39.537796,-40.035725,-0.016211,-0.000991,-0.031598,-0.024527,-0.004523,5.302877,10.474833,5.816015,-4.945602,-8.522936,-0.007220,0.015251,0.001612,-0.001710,-0.014668,-0.016146,0.019329,0.000174,0.001089,0.021579,0.032502,-0.036306,-0.031768,-0.021341,0.024334
0.150000,0.570934,0.107576,0.877157,0.391272,0.970388,0.399965,0.000027,0.018480,0.438972,-0.670263,0.037008,-36.716774,-36.522900,-38.063854,-37.407234,-37.601799,-0.004354,-0.020974,-0.024078,-0.013060,-0.031840,7.311964,9.136689,7.627709,-7.491845,-8.055517,0.000895,0.005935,0.012935,-0.007631,-0.013867,-0.000360,-0.005053,0.010478,-0.004418,0.000087,0.002618,0.012360,-0.024160,0.012542,0.006083
0.160000,0.935023,0.182582,0.378609,0.404138,1.272199,0.399949,0.000029,0.019050,0.310249,-0.503247,0.030036,-34.845203,-34.200691,-35.949745,-35.317066,-36.415405,-0.004964,-0.023461,-0.011812,-0.010384,-0.034063,9.366785,8.076126,10.053191,-9.730040,-6.289186,0.003404,0.015653,0.005159,-0.004637,-0.021036,0.002535,0.007711,-0.000402,0.010990,0.009856,-0.004231,-0.002288,-0.011867,-0.003917,0.008140
0.170000,1.254505,0.093993,0.052885,0.097416,1.206656,0.399930,0.000033,0.019780,0.221585,-0.302012,0.024363,-32.894527,-32.908997,-34.107559,-33.450996,-35.215771,-0.003365,-0.032887,-0.002638,-0.003412,-0.031341,11.335054,7.391275,12.069108,-11.630001,-4.538958,0.001532,0.014799,0.001635,-0.002524,-0.017340,-0.000521,0.003492,-0.001578,0.000038,0.007858,-0.000535,0.017299,-0.002695,0.003514,0.001445
0.180000,0.580530,0.060444,-0.059971,0.079146,0.478497,0.399921,0.000039,0.020148,0.279522,0.007037,0.021554,-31.012697,-35.068279,-32.137589,-31.564947,-37.732395,-0.001796,-0.006371,0.001420,-0.001427,-0.007265,13.349987,5.066170,14.057759,-13.537078,-2.780560,0.000507,0.012298,-0.001812,-0.001401,-0.008356,-0.001226,0.014544,0.003273,0.002399,0.011787,0.002652,-0.005515,0.001499,0.001217,0.004561
0.190000,1.201565,0.130092,-0.045847,0.260662,0.938999,0.399912,0.000047,0.020332,0.450257,0.142801,0.015948,-29.112261,-32.606987,-30.155022,-29.536673,-36.232231,-0.003163,-0.034120,0.000713,-0.005861,-0.027320,15.366669,3.653987,15.950488,-15.511940,-2.333651,0.002045,0.014499,-0.000809,-0.005338,-0.012029,0.003645,-0.007856,0.003061,0.002626,-0.006716,0.002666,0.011906,0.000798,0.004292,0.003839
0.200000,1.885121,-0.091166,-0.101141,-0.041048,1.382877,0.399908,0.000064,0.020695,1.101542,0.445447,0.014279,-29.079763,-29.887405,-30.049885,-29.443741,-34.997108,0.000914,-0.046293,0.001044,-0.000041,-0.034733,17.217241,3.543639,17.738659,-17.536604,0.918278,-0.002835,0.023677,-0.002552,-0.001061,-0.019420,0.001030,-0.018871,0.000783,-0.001946,-0.009806,0.007818,0.036558,0.001058,0.005546,0.019988
0.210000,1.461971,-0.005306,-0.046699,0.190629,1.341060,0.399904,0.000074,0.021312,1.890409,0.934103,0.012118,-30.971811,-28.467505,-32.002556,-31.478537,-32.475437,0.006779,-0.037789,0.007129,0.002701,-0.038177,15.219902,4.395308,15.798883,-15.959671,-3.769603,0.008621,0.008052,0.007158,-0.011508,-0.009714,0.012279,-0.028897,0.013286,0.011967,-0.031698,-0.032659,0.069020,0.006944,0.022927,0.026278
0.220000,0.780760,-0.021871,-0.027041,0.267711,0.612319,0.399901,0.000082,0.021655,2.557735,1.466752,-0.007053,-32.905380,-26.250174,-33.962017,-33.558620,-31.035206,0.000029,-0.014142,0.000035,-0.006019,-0.013452,13.321301,6.616241,13.854492,-14.116844,-4.751268,-0.000320,0.011544,0.000099,-0.004868,-0.006546,0.000308,-0.012160,-0.000609,-0.005889,-0.011133,-0.002615,0.030011,0.000065,0.009937,0.026557
0.230000,0.816340,0.004377,0.038401,0.796081,0.569047,0.399888,0.000064,0.021888,2.230334,1.840881,-0.019036,-30.936638,-24.611118,-31.989601,-31.289244,-29.236475,-0.007711,-0.014360,-0.007992,-0.024973,-0.012789,11.389641,9.457818,11.969278,-12.565109,-6.669468,0.002458,0.012280,0.003010,-0.008991,-0.005796,-0.014495,-0.018021,-0.015799,-0.036551,-0.014864,-0.019973,0.029304,-0.007796,0.022633,0.018147
0.240000,0.174962,0.907663,0.002038,1.072537,0.069614,0.399899,0.000043,0.022025,1.654078,1.481220,0.006396,-29.347223,-24.678888,-30.006285,-30.507475,-29.240208,-0.016206,-0.000560,0.001888,-0.020871,0.001831,11.017614,11.740713,9.996010,-11.839176,-8.607399,0.013515,0.005397,0.000109,-0.017013,-0.000957,-0.008385,0.008399,0.014928,-0.022813,0.011146,0.042604,-0.002282,0.002008,0.030226,0.000448
0.250000,-0.035742,0.697982,0.016819,0.819260,0.139409,0.399928,0.000018,0.021883,0.680229,0.430411,0.047342,-28.099226,-26.495974,-28.043217,-29.411940,-29.041513,-0.014005,0.008419,0.001398,-0.015885,-0.001614,9.530545,13.735730,8.032221,-10.728641,-10.430394,0.012808,0.000903,0.001237,-0.013844,-0.000610,-0.005918,0.021499,0.007834,-0.004383,0.006448,0.007770,-0.002017,0.001458,0.011280,-0.005001
0.260000,-0.026612,0.131023,1.314261,0.304422,0.273767,0.399958,0.000012,0.021573,0.460163,-0.394919,0.038911,-26.275190,-28.464743,-26.714985,-27.868269,-30.910357,-0.005585,-0.000461,-0.027175,-0.007826,-0.000902,11.564822,11.871879,9.515000,-12.806273,-8.343697,-0.004687,0.005933,0.007521,0.000566,-0.016385,-0.010802,-0.004815,0.002012,-0.002042,0.007298,0.031436,-0.021282,-0.027765,-0.009658,0.036530
0.270000,0.217115,0.088054,1.158698,0.427335,1.105255,0.399971,0.000012,0.021340,0.314273,-0.577040,0.035765,-24.282450,-28.568079,-26.089863,-26.130711,-31.162727,-0.002645,-0.006286,-0.024609,-0.010928,-0.026593,13.569073,9.871727,13.609645,-14.824815,-8.010292,0.000073,0.002479,0.018495,-0.008318,-0.012973,-0.000842,-0.006281,0.002697,-0.002734,0.002652,0.003584,0.005918,-0.025312,0.004843,-0.006058
0.280000,1.062725,-0.031974,0.512986,0.319017,1.288814,0.399971,0.000014,0.021351,0.156209,-0.330913,0.035705,-24.278353,-28.064735,-24.733025,-24.376604,-28.650789,-0.000300,-0.028099,-0.012321,-0.007548,-0.035810,15.523654,7.886382,15.647144,-17.199232,-7.176834,0.000158,0.015008,0.010886,-0.006142,-0.019330,-0.004499,-0.003172,-0.006008,-0.001587,-0.005725,-0.001895,0.005275,-0.012764,0.000349,0.007002
0.290000,1.733624,-0.055146,-0.136496,-0.074784,1.452909,0.399972,0.000023,0.021584,0.276780,0.362232,0.048377,-26.231607,-25.504362,-26.584190,-26.350628,-28.559076,0.006648,-0.038267,0.007256,0.007302,-0.032318,17.579021,5.262279,17.278849,-17.071009,-6.821953,-0.001829,0.028624,-0.001734,-0.001629,-0.020717,0.008136,-0.010611,0.009448,0.009466,-0.007915,0.012787,0.005608,0.007067,0.001403,0.006484
0.300000,1.343190,-0.010646,-0.032936,0.279466,0.972708,0.399970,0.000034,0.021905,1.336904,1.179614,0.054809,-28.178982,-24.324657,-28.536924,-28.230968,-26.271429,-0.000193,-0.030060,0.000338,-0.004334,-0.022605,15.606818,7.105583,15.374647,-15.116204,-9.719515,0.006445,0.011307,0.005762,-0.013003,-0.007957,0.000320,-0.031582,0.001300,-0.000645,-0.019769,-0.026076,0.054477,0.000431,0.030802,0.008204
0.310000,0.910915,0.247144,-0.005147,0.869651,0.464231,0.399967,0.000029,0.022258,1.551454,1.716327,0.046666,-28.206543,-22.848579,-28.539284,-28.769993,-24.606909,-0.004201,-0.015971,-0.000142,-0.017068,-0.009270,14.083632,10.324350,13.579891,-13.138914,-11.629369,0.005685,0.013936,0.001362,-0.016322,-0.007449,-0.000102,-0.019580,0.002503,-0.023293,-0.010181,-0.000547,0.021389,-0.000038,0.019457,0.010191
0.320000,0.488366,0.608945,0.028743,1.122410,0.279683,0.399975,0.000017,0.022607,1.461706,1.530738,0.050799,-26.063267,-20.788422,-26.590631,-26.444370,-22.796524,-0.018314,-0.007472,-0.005695,-0.028510,-0.002717,13.413290,12.244754,11.632386,-13.237675,-13.608971,0.010473,0.010542,0.001231,-0.014965,-0.003965,-0.023364,-0.003442,-0.001052,-0.037546,0.005579,0.012653,0.003397,-0.005375,0.021543,0.004914
0.330000,-0.042954,0.678613,0.029858,1.094266,-0.036777,0.400002,-0.0000077,0.022732,0.669702,0.693142,0.084825,-24.690998,-22.618126,-24.621658,-24.879221,-22.831684,-0.010820,0.009483,0.001152,-0.021002,0.002443,11.993949,14.171933,9.770913,-10.634074,-15.630922,0.014558,0.001001,0.001926,-0.018748,0.001897,-0.003541,0.023143,0.009062,-0.014943,0.008827,0.000915,-0.003574,0.001233,0.015474,-0.008764
0.340000,0.283706,0.145343,0.599507,0.426971,-0.011693,0.400041,-0.000025,0.022424,-0.125222,-0.381358,0.079300,-22.836056,-24.734732,-22.519953,-23.114256,-24.685654,-0.004556,-0.003323,-0.009263,-0.007303,0.007215,13.983911,12.490121,11.615501,-13.160523,-13.669095,-0.003751,0.011023,-0.002643,-0.001964,-0.008888,-0.007355,0.006160,0.009958,0.003737,0.013633,0.027796,-0.019379,-0.009563,-0.013314,0.019085
0.350000,0.235839,-0.058051,1.184028,0.511042,0.679052,0.400071,-0.000022,0.022103,-0.043421,-0.810380,0.071680,-20.920517,-26.790615,-21.082460,-21.401077,-26.965443,-0.000052,-0.006508,-0.024539,-0.010019,-0.013578,15.885545,10.460189,13.635571,-15.867000,-12.187057,-0.003488,0.003424,0.020532,-0.009145,-0.012744,-0.002853,-0.008505,0.004189,0.002503,0.004036,0.009777,0.004475,-0.025214,0.000579,0.000978
0.360000,0.882526,-0.040715,0.868885,0.456715,1.200728,0.400078,-0.000017,0.022080,0.193131,-0.689221,0.072464,-19.008804,-25.242180,-19.996489,-19.312029,-26.514685,-0.000684,-0.024955,-0.018463,-0.009475,-0.031107,17.760706,9.073360,16.507692,-17.869793,-11.888749,-0.000603,0.012445,0.016589,-0.009904,-0.019033,-0.006065,-0.001997,-0.001565,0.000793,-0.001141,-0.000382,0.005775,-0.019119,0.004142,0.000589
0.370000,1.542696,-0.055633,-0.076532,0.065986,1.211948,0.400081,-0.000009,0.022174,0.491257,-0.195380,0.084203,-19.084007,-24.023176,-19.899815,-19.288410,-25.157976,0.000653,-0.032720,0.000330,-0.001232,-0.026364,19.672911,8.118199,18.313431,-19.775011,-10.737305,-0.001410,0.023506,0.000370,-0.003233,-0.020919,-0.001594,0.005034,-0.001700,-0.001219,0.002057,0.003783,0.014462,0.000417,0.003691,0.010427
0.380000,1.122324,-0.002099,-0.055018,0.244108,0.764926,0.400086,-0.0000075,0.022255,1.021455,0.505363,0.097076,-20.991385,-22.475861,-21.847193,-21.331400,-23.588249,0.006498,-0.022949,0.007635,0.002775,-0.015876,17.559023,10.173020,16.289537,-18.183922,-13.205677,0.008190,0.012046,0.006113,-0.014494,-0.008974,0.007548,-0.014548,0.011128,0.006292,-0.008427,-0.025327,0.037451,0.007444,0.021624,0.002420
0.390000,0.817233,0.311746,-0.025495,0.728055,0.470815,0.400096,-0.0000098,0.022193,1.279510,1.089704,0.103936,-23.137915,-21.260931,-23.800097,-23.456062,-21.874710,-0.003747,-0.012830,0.000558,-0.009731,-0.008876,16.146322,13.678547,14.361183,-16.736160,-15.534205,0.005108,0.012973,-0.0000004,-0.012346,-0.008315,0.003375,-0.009340,0.003426,-0.005123,-0.006251,0.011322,0.019441,0.000665,0.004878,0.009071
0.400000,0.384486,0.850169,0.049018,1.224385,0.394639,0.400114,-0.000023,0.022256,0.990188,0.794575,0.119358,-21.381744,-19.243753,-21.802090,-21.208164,-20.045433,-0.021051,-0.005014,-0.006460,-0.027829,-0.004659,15.526468,16.286476,12.329639,-14.851354,-17.820169,0.016182,0.009449,0.002495,-0.021614,-0.006786,-0.017558,0.006162,-0.000504,-0.024734,0.005797,0.008507,-0.004196,-0.006089,0.022859,0.002531
0.410000,-0.086142,0.659724,1.218359,1.652110,-0.056227,0.400146,-0.000033,0.022624,0.820103,0.129134,0.123580,-19.948244,-19.310968,-19.547363,-19.896355,-20.079039,-0.010256,0.001788,-0.017729,-0.026519,0.001469,13.954487,18.102106,12.711910,-13.042740,-19.767933,0.016523,-0.000852,0.016738,-0.034302,-0.000175,-0.004227,0.006362,0.004110,-0.002996,0.004951,0.000800,-0.001826,-0.018156,0.032248,0.000078
0.420000,-0.030534,0.281239,1.222702,1.490298,-0.083282,0.400181,-0.000046,0.023262,0.574312,-0.492024,0.106275,-18.218607,-21.287128,-17.279367,-18.453583,-21.959883,-0.005068,0.007387,-0.022489,-0.022494,0.007540,12.031077,16.297461,13.564837,-11.257986,-17.872355,0.005308,0.007790,0.016259,-0.025904,-0.006971,-0.001336,0.009693,-0.003620,0.009045,0.010163,0.007103,-0.026627,-0.023223,0.008207,0.011428
0.430000,-0.031481,-0.078577,0.851565,0.732693,-0.047196,0.400210,-0.000053,0.023618,0.245877,-0.906927,0.095591,-16.273418,-23.240093,-15.696998,-16.269444,-23.914577,0.000043,-0.000393,-0.012163,-0.015049,0.000004,13.626501,14.339053,17.216583,-14.069418,-15.915910,-0.008947,-0.000497,0.015577,-0.007000,0.000487,-0.002025,-0.003573,0.010346,0.003050,-0.003124,0.023744,-0.000240,-0.012577,-0.008571,0.000448
0.440000,-0.018108,-0.013476,0.589311,0.414490,0.192789,0.400233,-0.000057,0.023460,0.048579,-1.112327,0.081966,-14.319194,-23.226847,-13.913623,-14.210666,-23.992376,-0.000290,-0.001196,-0.008987,-0.006294,-0.004281,15.546578,12.399307,20.423113,-16.626921,-14.139235,-0.000815,-0.000214,0.012098,-0.006177,-0.003668,-0.001427,-0.007555,0.011206,0.009111,0.000893,0.000983,0.000532,-0.009281,-0.001150,-0.000745
0.450000,0.779796,-0.020844,0.250376,0.046089,0.875338,0.400252,-0.000063,0.022910,-0.367736,-0.865990,0.079107,-14.411404,-21.188713,-14.065252,-14.074458,-23.078501,0.000013,-0.018564,-0.002895,-0.000244,-0.021794,17.498180,11.756149,22.375454,-18.636572,-13.234124,-0.000229,0.009055,0.007222,-0.002463,-0.015048,-0.003260,0.011961,0.001474,-0.000260,0.003294,0.000765,0.003696,-0.003147,0.000138,-0.004495
0.460000,1.373770,0.502971,0.125650,0.706554,1.222543,0.400272,-0.000067,0.022878,-0.037390,-0.474303,0.105562,-16.474422,-20.616503,-15.991724,-16.215027,-21.644505,0.000807,-0.026564,0.004882,-0.001276,-0.022709,16.027668,12.259779,20.433796,-17.310394,-12.305678,0.015207,0.020126,0.012074,-0.023447,-0.021238,0.012685,0.004132,0.007733,0.013789,0.009315,-0.008007,0.008278,0.004366,0.010464,-0.000821
0.470000,0.646440,0.503391,0.018203,0.546381,0.711226,0.400294,-0.000075,0.022998,-0.031359,-0.296602,0.129325,-18.558630,-18.504837,-17.918129,-18.055733,-20.340933,-0.006406,-0.012416,0.000076,-0.007478,-0.013830,14.896997,13.841952,18.449080,-16.125650,-14.995457,0.011210,0.007327,0.000702,-0.011222,-0.008536,0.006136,0.003513,0.004595,0.004129,0.002174,-0.005089,0.009598,0.000214,-0.002385,-0.012111
0.480000,0.290205,0.487012,0.473564,0.826607,0.426933,0.400319,-0.000085,0.023148,0.196318,-0.386359,0.138097,-18.853081,-16.752518,-18.262577,-18.691154,-18.480335,-0.007995,-0.004733,-0.006268,-0.011436,-0.006942,13.535877,16.333469,16.482176,-15.513920,-17.365412,0.009930,0.006270,0.009364,-0.015864,-0.007921,0.002021,0.004169,0.006001,0.006969,0.005999,0.000808,-0.002576,-0.006499,0.000057,0.002268
0.490000,-0.100753,0.554717,0.955850,1.204946,-0.024892,0.400349,-0.000087,0.023256,0.728161,-0.659143,0.143288,-16.759605,-16.766775,-16.592604,-17.114466,-18.402700,-0.015804,0.002675,-0.019201,-0.022361,0.001297,11.614491,18.302393,14.719384,-15.411991,-19.329264,0.009623,-0.003017,0.016934,-0.021736,-0.002184,-0.000925,0.006256,0.007202,0.011315,0.004944,0.004214,0.008275,-0.019351,0.017492,0.006541
0.500000,-0.027063,0.497955,1.236629,1.511861,0.300599,0.400380,-0.000096,0.023735,1.054533,-0.836162,0.147565,-14.978122,-18.739950,-15.567012,-16.464249,-20.470604,-0.007449,0.006998,-0.018162,-0.023363,0.002394,10.086659,16.435320,13.835286,-14.596869,-17.477621,0.008623,0.008752,0.025863,-0.030516,-0.014318,0.005582,0.006735,0.013665,0.019053,0.013421,0.009691,-0.029505,-0.018761,0.027405,0.012491
0.510000,-0.011215,0.079000,0.582840,0.609064,0.020970,0.400407,-0.000102,0.023990,0.896222,-0.921071,0.140632,-13.049715,-20.690266,-14.050797,-14.377937,-22.423460,-0.001924,-0.000183,-0.009349,-0.011076,-0.001113,11.988048,14.530462,16.159245,-17.202290,-15.488166,-0.004265,0.000594,0.004163,-0.005624,-0.000445,0.000556,-0.001138,0.005528,0.004797,-0.000316,0.014592,-0.006042,-0.009658,-0.006125,-0.002605
0.520000,-0.017773,0.283555,0.437462,0.233249,0.476509,0.400431,-0.000110,0.023789,0.619176,-0.859686,0.133101,-11.284831,-20.685131,-12.229451,-12.476801,-22.757528,-0.002806,-0.001152,-0.005827,-0.003454,-0.008618,14.006124,12.643418,18.726849,-19.178877,-13.613966,0.003805,0.000209,0.008626,-0.004871,-0.008383,0.006704,-0.005500,0.008266,0.003989,0.006095,0.006232,-0.002331,-0.005977,0.003836,0.001964
0.530000,0.687383,0.496998,0.086187,-0.053091,1.210812,0.400455,-0.000114,0.023359,0.352517,-0.630052,0.133803,-11.281686,-19.252048,-12.154807,-12.345083,-21.459518,-0.005072,-0.015880,-0.001407,0.001141,-0.027397,15.994883,10.421885,20.659874,-21.186747,-11.979191,0.009666,0.007947,0.002559,0.000083,-0.021248,0.005859,0.007961,-0.000696,0.000634,0.006526,0.005659,0.013557,-0.001501,-0.000244,0.011231
0.540000,1.441002,0.442423,-0.041696,0.254478,1.612347,0.400478,-0.000117,0.023375,0.699958,-0.098102,0.156303,-13.173859,-17.781429,-14.014913,-14.260448,-20.003723,0.001269,-0.023536,0.006583,0.004527,-0.030208,15.844481,9.504919,18.851240,-19.478325,-12.270823,0.015563,0.024798,0.006919,-0.014335,-0.027300,0.003638,0.000485,0.003388,0.005618,-0.000032,-0.006454,0.019234,0.006222,0.013235,0.016520
