Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m^2/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m/s^2)
0.100000,0.707649,-0.019670,0.392539,0.712129,0.664648,0.399971,0.000019,0.018618,0.991644,0.005491,0.018637,-39.276264,-38.414326,-38.448833,-41.133553,-40.362438,0.000208,-0.019809,-0.009388,-0.025716,-0.024478,4.310669,3.543967,3.911130,-2.884681,-4.022675,-0.000380,0.001238,0.005324,-0.005410,-0.003790,0.001820,0.000647,0.005753,-0.012264,-0.012447,-0.002593,0.029057,-0.009335,0.001290,-0.002942
0.110000,0.715610,-0.007222,-0.006193,0.195806,0.813207,0.399962,0.000020,0.018598,0.798981,0.137496,0.027809,-39.266094,-36.816837,-38.447891,-40.961288,-38.054367,0.000345,-0.017065,-0.000630,-0.005970,-0.023616,6.338033,5.905765,5.842762,-4.825381,-6.831892,0.001280,0.008588,0.001682,-0.001918,-0.007826,0.002307,0.003974,-0.002042,-0.000260,-0.004593,-0.007076,0.009939,-0.000625,-0.000557,0.005375
0.120000,0.805389,0.348619,0.263140,0.412491,1.064283,0.399959,0.000012,0.018605,0.935978,0.227237,0.029404,-39.147724,-35.999115,-38.201023,-41.390430,-36.760101,-0.007626,-0.021466,-0.005082,-0.011190,-0.026742,4.454677,8.168688,4.240017,-5.141793,-8.074116,0.011349,0.011690,0.008995,-0.006660,-0.016319,0.006413,-0.005336,0.009604,0.001101,-0.000075,-0.014803,0.013509,-0.005028,0.014294,0.026041
0.130000,0.700765,0.274321,0.164406,0.335065,0.984434,0.399962,0.0000022,0.018697,0.714192,0.289417,0.031034,-41.329895,-33.767117,-40.215797,-41.224304,-35.305656,-0.002180,-0.017353,0.000609,-0.009162,-0.025139,2.493593,10.334131,2.128806,-3.621283,-10.100491,0.005966,0.011619,0.004881,-0.010665,-0.014699,0.008706,-0.002491,0.008054,0.000320,-0.005648,-0.003226,0.001757,0.000524,0.019101,0.013140
0.140000,0.635967,0.308516,0.477586,0.475155,0.501440,0.399965,-0.0000005,0.018804,0.524585,0.107194,0.024309,-39.671883,-35.889023,-39.047073,-39.964622,-37.452263,-0.017073,-0.008523,-0.019415,-0.014817,-0.004003,4.509099,9.198162,4.332799,-5.942780,-8.763724,-0.006100,0.017306,-0.004462,0.001314,-0.016017,-0.018773,0.012468,-0.013285,-0.004661,0.020650,0.034011,-0.017421,-0.019447,-0.018526,0.026654
0.150000,0.884165,0.140262,0.473871,0.359625,1.072600,0.399963,0.0000034,0.019017,0.502755,-0.119615,0.021505,-37.757011,-34.435959,-37.353378,-38.184151,-37.152302,-0.005659,-0.026234,-0.013326,-0.010909,-0.031142,6.525536,8.850805,6.543403,-8.079648,-6.876350,0.001311,0.011530,0.006158,-0.005066,-0.015712,-0.001564,-0.005764,-0.000156,0.000234,-0.007011,0.001608,0.012967,-0.013342,0.004907,0.008294
0.160000,1.238697,0.032142,0.313311,0.212238,1.243671,0.399955,0.000010,0.019457,0.498554,-0.178946,0.013394,-35.764271,-33.227802,-35.674026,-36.325718,-35.795490,-0.002099,-0.031687,-0.010579,-0.006836,-0.031726,8.398128,7.055230,8.843921,-10.031248,-5.179263,0.000499,0.019316,0.003671,-0.004597,-0.021129,-0.001246,-0.002749,-0.004744,-0.001180,0.003227,-0.000319,0.008880,-0.010670,0.006755,0.016007
0.170000,1.434802,-0.029409,-0.021200,0.020425,1.490894,0.399940,0.000013,0.020086,0.453593,-0.029188,0.008505,-33.789402,-32.077175,-33.752136,-34.381264,-34.670094,-0.000158,-0.033626,-0.001429,-0.002413,-0.041512,10.376287,6.742380,10.839592,-12.018804,-3.836516,-0.000399,0.020791,0.000500,-0.000716,-0.018395,-0.000495,0.003007,-0.003657,-0.003310,-0.008557,-0.001592,0.013522,-0.001450,0.000478,0.002561
0.180000,0.666610,0.105425,-0.053523,-0.033092,0.576870,0.399932,0.000021,0.020415,0.523840,0.307664,0.005413,-31.939280,-33.822739,-31.808628,-32.411133,-36.835953,-0.002522,-0.009794,0.000720,0.000726,-0.007692,12.309558,5.197801,12.834636,-13.975001,-2.182255,0.000449,0.010181,-0.001811,0.000312,-0.010619,0.000746,0.005730,0.001255,0.000863,0.012795,0.006460,0.009024,0.000759,0.000874,0.011650
0.190000,1.162011,0.155648,-0.052808,0.090663,1.199137,0.399921,0.000033,0.020594,0.844823,0.521850,-0.001945,-29.950380,-31.386452,-29.833334,-30.427862,-35.630520,-0.004366,-0.033667,0.000623,-0.002077,-0.035274,14.251873,5.576249,14.708621,-15.902530,-1.580075,0.002867,0.012675,-0.000898,-0.002085,-0.011395,-0.001629,-0.017176,0.002369,0.003525,-0.019981,0.002152,0.021548,0.000688,0.002419,0.005793
0.200000,1.537127,-0.041510,-0.074296,-0.057998,1.384020,0.399914,0.000044,0.020904,1.048733,0.989402,-0.009292,-29.855108,-30.269855,-29.723431,-30.340168,-34.396984,0.000150,-0.034313,0.000653,-0.000115,-0.035220,16.119030,5.506718,16.523348,-17.842443,-1.251729,-0.000179,0.019272,-0.001080,0.000138,-0.021439,-0.001079,-0.023726,-0.000254,-0.002352,-0.024855,-0.002317,0.029769,0.000668,-0.000623,0.019233
0.210000,0.598108,0.027373,-0.014281,-0.034979,0.931420,0.399905,0.000045,0.021023,1.375148,1.734544,-0.012461,-31.816275,-29.004951,-31.608713,-32.304466,-32.863220,0.006606,-0.017830,0.006538,0.007005,-0.024256,14.234169,7.783082,14.552975,-15.911655,-3.295694,0.008207,0.003245,0.007918,-0.007761,-0.006013,0.012951,-0.033196,0.011520,0.013425,-0.032033,-0.028364,0.030691,0.006358,0.019463,0.012312
0.220000,0.692500,0.587300,-0.043266,0.357742,0.782896,0.399908,0.000045,0.020978,1.762630,2.292533,-0.025501,-33.589489,-26.866549,-33.503853,-34.589375,-31.270594,-0.012409,-0.012310,0.000837,-0.006448,-0.015304,12.319859,10.145126,12.568641,-13.767820,-6.202039,0.009342,0.009363,-0.000929,-0.006476,-0.008981,-0.015105,-0.011931,0.005153,-0.006582,-0.021226,0.024213,0.023173,0.000936,0.010676,0.024271
0.230000,0.472384,0.967127,0.029727,1.039573,0.885471,0.399913,0.000034,0.021190,1.740672,1.991284,-0.019026,-31.291796,-25.271717,-31.592825,-32.260685,-29.623180,-0.028286,-0.007246,-0.006156,-0.029490,-0.018246,11.165119,12.724069,10.553408,-12.028208,-9.218400,0.017554,0.010894,0.001653,-0.016418,-0.009642,-0.043684,-0.005437,-0.002964,-0.044600,-0.023495,0.020128,0.002219,-0.005889,0.032805,0.021213
0.240000,-0.006404,0.828416,0.023402,1.029666,0.217008,0.399938,0.0000076,0.021392,1.026728,0.873149,0.020170,-29.769804,-25.104353,-29.556356,-30.643559,-29.886726,-0.016586,0.001948,0.001582,-0.023427,-0.001460,9.724523,14.846837,8.637867,-11.178281,-11.209949,0.016881,0.001107,0.001724,-0.013514,-0.003143,-0.014158,0.014918,0.011567,-0.021709,0.008917,0.011119,-0.007679,0.001686,0.009728,0.000191
0.250000,0.104469,0.292306,0.797348,0.858991,0.020252,0.399977,-0.000020,0.021385,0.707155,-0.544642,0.032955,-28.106297,-27.072073,-28.485115,-28.984537,-29.841330,-0.007461,0.004869,-0.012944,-0.015193,-0.001099,7.632818,12.839390,6.402182,-9.705617,-13.111153,0.005283,0.009421,0.006327,-0.014817,-0.003094,-0.000814,0.012856,0.018533,0.012559,-0.001752,0.009989,-0.017694,-0.013224,0.014836,0.011700
0.260000,-0.023220,-0.092444,1.396641,0.494830,0.370154,0.400006,-0.000027,0.021324,0.410427,-1.347506,0.026210,-26.152588,-29.036245,-28.334520,-27.341694,-31.873760,0.000303,-0.000895,-0.032898,-0.014066,-0.001928,9.503252,10.793612,10.306318,-12.158957,-11.736403,-0.010993,-0.000207,0.013136,-0.001838,-0.013394,-0.004733,-0.009104,0.011069,-0.001293,0.018578,0.029650,-0.002458,-0.033517,-0.015347,0.015058
0.270000,0.195774,-0.011275,1.092236,0.316524,1.019171,0.400017,-0.000031,0.021238,0.067396,-1.572502,0.016405,-24.236605,-29.130095,-26.968668,-25.569748,-31.417973,-0.001008,-0.005781,-0.026502,-0.008381,-0.030734,11.483295,8.810863,11.731152,-14.449793,-10.441319,0.000058,0.002249,0.019539,-0.005697,-0.015936,-0.005826,-0.001978,0.022539,0.003915,0.009768,-0.002607,0.004267,-0.026960,0.001432,0.002181
0.280000,0.950902,-0.055568,0.756584,-0.043073,1.316123,0.400013,-0.000024,0.021311,0.371293,-1.097443,0.021670,-24.154316,-26.781588,-25.606400,-25.602549,-28.974817,-0.000189,-0.029169,-0.020788,-0.000696,-0.033078,13.355341,6.833276,14.609748,-16.425005,-8.883320,-0.002304,0.010934,0.012319,-0.001647,-0.022387,-0.006190,0.003639,0.000420,-0.006859,0.020649,0.008241,0.014669,-0.021324,0.007748,0.011685
0.290000,1.888574,-0.064066,-0.095506,-0.056111,1.600087,0.400003,-0.000011,0.021665,0.556090,-0.207456,0.033038,-26.064692,-25.840677,-25.610258,-25.519184,-27.867241,0.006899,-0.040564,0.000200,0.000083,-0.036877,15.155890,6.281643,16.548811,-16.324318,-7.926185,-0.000512,0.030297,-0.000460,-0.006468,-0.029290,0.006785,0.009097,-0.003244,-0.004410,0.009201,0.003110,0.012700,0.000258,0.019224,0.019566
0.300000,1.041772,0.010009,-0.053359,0.404160,0.793918,0.399995,-0.0000075,0.022104,1.090604,0.816900,0.041204,-28.026215,-24.464010,-27.590151,-27.613714,-26.509407,-0.000288,-0.022477,0.008116,-0.000522,-0.020691,13.166939,8.270020,14.679306,-15.050346,-10.344596,0.007865,0.005625,0.005817,-0.008519,-0.002195,-0.000317,-0.012870,0.014866,0.011377,-0.015114,-0.029215,0.049069,0.007980,0.002622,-0.009685
0.310000,0.781657,0.327884,-0.011022,0.861176,0.253475,0.399989,-0.000013,0.022371,1.342025,1.475916,0.035776,-27.976753,-22.269144,-27.538605,-27.358156,-24.763304,-0.005883,-0.014732,0.000314,-0.016543,-0.003928,11.136241,11.247327,12.870781,-12.601941,-12.395483,0.004692,0.013866,0.000455,-0.015653,-0.005197,0.001459,-0.014077,0.004301,-0.017231,0.001351,0.011575,0.010041,0.000435,0.017683,0.008300
0.320000,0.377147,0.826796,0.041062,1.367185,0.180153,0.399998,-0.000025,0.022722,1.239390,1.182693,0.044335,-25.777861,-20.256763,-25.565090,-25.939642,-22.812532,-0.022608,-0.004931,-0.005527,-0.031570,-0.000619,9.940548,13.425255,10.995785,-10.701134,-14.320969,0.015663,0.007634,0.001424,-0.021558,-0.001969,-0.023530,0.002316,0.002036,-0.032037,0.010827,0.005985,0.002801,-0.005184,0.029077,-0.000865
0.330000,-0.052828,0.741170,0.035242,1.121741,-0.036798,0.400031,-0.000051,0.022931,0.302945,0.121621,0.075480,-24.170601,-22.268232,-23.548893,-25.044422,-22.704405,-0.013379,0.010837,0.001170,-0.018701,0.002211,8.985442,15.375195,9.240700,-9.409205,-16.339327,0.011821,0.001385,0.002596,-0.018512,0.002277,-0.000362,0.027666,0.008121,-0.003673,0.008511,0.007178,-0.005012,0.001246,0.003596,-0.010023
0.340000,-0.016656,-0.011713,1.217801,0.432933,-0.023562,0.400066,-0.000058,0.022820,0.117332,-0.770546,0.066022,-22.227789,-24.244135,-21.284145,-23.307253,-24.598906,-0.002352,-0.000566,-0.022710,-0.009904,0.006735,10.798420,13.403999,12.156288,-12.160650,-14.598369,-0.008556,0.005918,0.005572,-0.000245,-0.009604,-0.007954,-0.004791,0.007859,0.001350,0.009311,0.032351,-0.020119,-0.023342,-0.011899,0.023628
0.350000,-0.061581,-0.023107,1.220434,0.519547,0.542590,0.400090,-0.000056,0.022523,0.355077,-1.047980,0.063958,-20.263552,-26.231045,-19.807314,-21.544230,-26.754404,-0.000433,-0.000886,-0.024557,-0.009952,-0.010567,12.708114,11.380898,14.934400,-14.799726,-13.381474,-0.000918,-0.002074,0.023216,-0.008842,-0.010019,-0.003326,-0.009710,0.012296,0.006475,0.006350,0.002707,0.005654,-0.025079,0.003759,0.001808
0.360000,0.536043,0.186903,0.838234,0.461704,1.141468,0.400096,-0.000059,0.022357,0.232966,-0.848989,0.060045,-18.436134,-24.088383,-18.669807,-20.055817,-25.427942,-0.003485,-0.017311,-0.014024,-0.009891,-0.031860,14.631358,10.305089,17.079681,-17.297548,-12.196975,0.003148,0.006743,0.016529,-0.009453,-0.019286,0.001692,-0.003571,0.009331,0.001788,-0.001195,-0.000386,0.002679,-0.014688,0.001662,0.004268
0.370000,1.451771,0.119809,-0.080669,-0.048103,1.347686,0.400099,-0.000056,0.022387,0.440356,-0.316117,0.068814,-18.358673,-21.682148,-18.677893,-19.965622,-24.998350,-0.002361,-0.029502,0.000157,0.000060,-0.025229,16.660471,8.536835,19.079205,-19.251364,-10.251865,0.002397,0.022943,-0.000057,-0.001621,-0.024833,-0.001682,0.006957,-0.004679,-0.002130,0.011990,0.003293,0.011389,0.000150,0.006749,0.009382
0.380000,1.059841,0.372600,-0.060208,0.238568,1.123243,0.400105,-0.000050,0.022554,1.096837,0.319395,0.082441,-20.455349,-19.963882,-20.536495,-22.076803,-23.416769,0.001648,-0.022794,0.007582,0.004039,-0.024239,15.355276,11.579138,17.146290,-17.376287,-12.857203,0.014205,0.008416,0.005622,-0.012491,-0.015453,0.007663,-0.012195,0.012428,0.011723,-0.009566,-0.010787,0.044928,0.007455,0.015164,0.013117
0.390000,0.505547,0.491105,-0.020921,0.504784,0.648568,0.400117,-0.000053,0.022672,1.322972,0.752227,0.096621,-22.295637,-17.894501,-22.472477,-23.903603,-21.662634,-0.007454,-0.006325,0.000668,-0.008547,-0.011669,14.092948,14.620102,15.228316,-15.777780,-14.826468,0.009380,0.010460,0.000449,-0.010159,-0.009547,-0.002445,0.000862,0.004181,-0.005149,-0.005727,0.010038,0.005687,0.000791,0.010415,0.008929
0.400000,0.226942,0.864579,0.038369,0.960092,0.480888,0.400134,-0.000069,0.022785,1.053209,0.449208,0.110684,-21.138000,-15.952139,-20.578064,-21.661556,-19.848486,-0.019993,-0.001506,-0.006568,-0.023464,-0.005530,13.483313,16.764153,13.490690,-15.108397,-17.042824,0.016262,0.006424,0.001631,-0.014737,-0.007676,-0.010061,0.009790,-0.002075,-0.013776,0.007142,0.010619,-0.004453,-0.006199,0.016919,0.004684
0.410000,-0.082812,0.705000,0.721337,1.090968,-0.014640,0.400168,-0.000085,0.022825,0.864668,-0.369781,0.125084,-19.310709,-15.982944,-19.124865,-20.725658,-19.769760,-0.012226,0.002684,-0.008062,-0.016335,0.000906,12.277455,18.487656,11.285302,-14.574468,-19.120070,0.014910,-0.001440,0.008405,-0.020352,-0.000963,0.001398,0.007788,0.019256,0.010749,0.004634,0.007797,0.002871,-0.008243,0.017794,0.003329
0.420000,-0.010145,0.238514,1.248688,1.080544,0.348855,0.400202,-0.000096,0.023072,0.626526,-0.894402,0.123281,-17.558861,-17.939215,-17.436834,-19.820148,-21.658461,-0.005001,0.006439,-0.020733,-0.018245,0.001042,12.231175,16.471247,13.848891,-13.432290,-16.933439,-0.001485,0.009006,0.022517,-0.021574,-0.015835,-0.001461,0.004515,0.006764,0.010870,0.013138,0.020460,-0.029757,-0.021459,0.010815,0.014977
0.430000,-0.041180,0.017519,0.885972,0.472495,0.252717,0.400225,-0.000100,0.023110,0.430942,-0.991463,0.114185,-15.586692,-19.882385,-16.292597,-18.080118,-23.692282,-0.000578,-0.000686,-0.017399,-0.010086,-0.005363,14.069370,14.435469,17.349800,-15.669990,-14.815039,-0.000901,-0.001430,0.009385,-0.002973,-0.005888,-0.001301,-0.006988,0.004745,0.003132,0.000729,0.004761,0.003376,-0.018205,-0.009242,0.003113
0.440000,0.418215,0.147537,0.523921,0.258541,0.928158,0.400238,-0.000106,0.022958,0.040834,-0.790350,0.110071,-13.594102,-19.913748,-14.521283,-16.225523,-22.137686,-0.003137,-0.006613,-0.007737,-0.005443,-0.023783,16.376581,12.282647,19.301020,-17.733334,-12.294467,0.002757,0.006151,0.013968,-0.005724,-0.016871,-0.001330,0.006189,0.007253,0.000790,0.001435,-0.002017,0.006014,-0.007916,0.001851,0.003727
0.450000,1.450991,0.277613,-0.086150,-0.059116,1.444108,0.400249,-0.000105,0.022953,0.037690,-0.251879,0.120029,-13.743576,-18.546421,-14.477407,-16.218298,-21.688473,-0.002875,-0.030154,-0.000156,0.000455,-0.025678,18.562241,10.471117,21.335762,-19.652964,-10.501800,0.004512,0.023560,-0.001476,-0.000135,-0.028197,0.002425,0.001349,-0.003498,-0.001641,0.010679,0.008314,0.003464,-0.000136,0.002603,0.004441
0.460000,1.579392,0.383003,-0.099669,0.220324,1.552528,0.400259,-0.000101,0.023381,0.781836,0.546974,0.135434,-15.725201,-17.044916,-16.358749,-18.223654,-21.256702,0.002067,-0.028911,0.007865,0.004367,-0.027079,17.443918,9.595132,19.297115,-18.052780,-9.630371,0.014153,0.025331,0.004898,-0.013946,-0.027279,0.001678,-0.018209,0.006273,0.006878,-0.013067,-0.006619,0.024506,0.007519,0.018047,0.015986
0.470000,0.637150,0.344686,-0.039413,0.442279,0.592447,0.400269,-0.000101,0.023832,1.437511,1.246422,0.145511,-17.863052,-15.145931,-18.295073,-20.475193,-19.816048,-0.004326,-0.009565,0.000698,-0.005913,-0.011871,15.480870,11.623370,17.335785,-16.987431,-12.002218,0.007646,0.007010,-0.000758,-0.008417,-0.002622,-0.003804,-0.015053,0.003756,-0.006982,-0.013738,0.005511,0.027054,0.000826,0.007388,-0.002834
0.480000,0.073793,0.731365,0.009295,0.788852,0.293397,0.400288,-0.000112,0.024057,1.716815,1.405242,0.149648,-18.138865,-13.138884,-18.330999,-20.536139,-17.946085,-0.008437,0.000658,0.000226,-0.012236,-0.003359,13.550604,13.733899,15.434751,-16.561333,-13.990177,0.017134,0.002032,0.001211,-0.013720,-0.004731,-0.010938,0.008466,0.006852,-0.016906,0.000237,0.012757,-0.002915,0.000414,0.017484,0.007207
0.490000,-0.057640,0.906813,0.051717,0.999225,0.130840,0.400322,-0.000130,0.024038,1.588246,0.831654,0.171161,-16.484875,-13.004887,-16.387327,-19.396557,-17.929556,-0.018015,0.003179,-0.005742,-0.018942,0.000493,13.018259,15.676952,13.516973,-15.977124,-16.086996,0.017505,-0.000854,0.001887,-0.018260,-0.000943,-0.016808,0.015336,0.001210,-0.016776,0.010228,0.020983,-0.003730,-0.005375,0.030578,-0.002920
0.500000,0.152831,0.721133,0.710128,0.840690,0.536974,0.400368,-0.000154,0.024077,1.148155,-0.010411,0.189125,-14.669583,-14.973227,-14.320100,-17.621941,-19.900459,-0.011508,0.005944,-0.006906,-0.012689,0.000102,11.843685,14.025821,12.031844,-15.321148,-14.991143,0.012401,0.010528,0.009618,-0.016469,-0.017877,-0.005306,0.008582,0.008085,-0.000706,0.009713,0.021311,-0.013100,-0.007121,0.019472,0.020566
0.510000,0.186037,-0.014710,0.819054,0.299191,0.547011,0.400401,-0.000162,0.024074,1.053808,-0.381565,0.199782,-12.725621,-16.957506,-12.640997,-15.952184,-22.079220,-0.000711,-0.003581,-0.013356,-0.007311,-0.011070,13.799250,12.306991,14.515983,-17.155014,-13.421854,-0.005925,0.003253,0.010267,-0.000108,-0.010583,-0.004919,-0.005129,-0.009799,-0.006767,-0.004235,0.017089,0.004506,-0.013997,-0.008021,0.011993
0.520000,0.222564,0.219129,0.497224,0.135081,0.852424,0.400424,-0.000168,0.023862,0.859941,-0.291510,0.207168,-10.876041,-18.882221,-10.599638,-14.053159,-22.194702,-0.002513,-0.005184,-0.007855,-0.002451,-0.016768,15.830357,10.494531,16.830816,-19.314548,-12.254760,0.003444,0.004973,0.009538,-0.003474,-0.014056,0.001055,-0.006751,-0.002064,-0.000737,-0.001718,0.005202,-0.000094,-0.008094,0.003517,0.009828
0.530000,1.293278,0.237496,-0.070834,-0.055209,1.365122,0.400444,-0.000169,0.023614,0.871374,0.063509,0.216510,-11.038336,-17.319706,-10.528477,-13.947500,-19.815838,-0.002368,-0.024777,0.000808,0.000523,-0.029303,17.651449,9.508416,18.511889,-21.157738,-12.453729,0.004959,0.017961,-0.000365,-0.000254,-0.023526,-0.001185,-0.001005,-0.001082,-0.000558,-0.007140,0.005981,0.028245,0.000833,0.000742,0.025801
0.540000,1.435073,0.261157,-0.084917,0.348860,0.982997,0.400461,-0.000164,0.023664,1.684555,0.610922,0.233025,-13.075586,-15.864129,-12.470755,-15.854709,-18.786123,0.003371,-0.023095,0.008185,0.004010,-0.019705,17.306688,8.495963,16.586212,-20.245655,-11.991080,0.007545,0.023306,0.004625,-0.015190,-0.018491,-0.000462,-0.017366,0.006888,0.005836,-0.018074,0.011347,0.044153,0.007940,0.020338,0.031980
