Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000023,0.0000016,0.00000012,0.00000016,0.00000060,0.0000012,0.400000,-0.0000000054,0.021764,0.000000057,-0.000001,0.000035,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000045,0.000000045,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789729,-0.789727,-0.789728,0.000000048,-0.0000000015,0.000000005,0.0000000041,-0.000000016,-0.0000000093,-0.00000016,0.0000018,-0.00000015,0.000000036,-0.0000017,0.000000043,0.00000025,0.00000089,0.000001,-0.0000006,0.0000014,-0.0000000096
0.020000,-0.016597,-0.015883,-0.018981,-0.017080,0.009624,-0.019803,0.399999,0.00000015,0.020049,0.005135,-0.001242,0.001042,-42.011711,-41.907810,-41.961426,-41.999989,-42.100052,-41.989452,0.003344,0.003383,0.003506,-0.001236,-0.003371,-0.003270,0.742223,0.772522,0.748288,-0.779883,-0.829724,-0.931196,-0.002988,-0.002906,-0.003049,0.001856,-0.002807,0.004332,0.007970,0.008109,0.008388,-0.001775,-0.009353,-0.009420,0.005526,0.004963,0.004940,-0.003509,0.005777,-0.003264
0.030000,0.338337,0.299527,0.395802,0.054214,0.037131,0.076450,0.400004,0.000018,0.017567,0.840321,-0.100291,-0.000586,-42.055374,-42.149448,-42.278336,-41.999008,-42.091457,-42.092113,-0.007689,-0.008363,-0.009338,0.000019,-0.00000037,0.0000074,0.727552,0.749627,0.969750,-0.796306,-0.983744,-1.047488,0.005504,0.006090,0.006693,-0.005126,0.002016,-0.004964,0.006460,0.006906,0.007929,0.000762,0.001504,0.002228,0.012825,0.013711,0.013972,0.015649,0.006494,0.000013
0.040000,0.878229,0.370510,1.566075,0.910184,1.433834,1.650021,0.400037,0.000023,0.016448,0.928199,-0.794415,0.012665,-42.508713,-42.354950,-42.987301,-41.865883,-43.273136,-42.546654,-0.011255,-0.023921,-0.040105,-0.017817,-0.037745,-0.041830,0.559393,0.752441,2.181535,-1.325796,-0.332648,-0.967661,0.008146,0.013801,0.019004,-0.006252,-0.017102,-0.013606,0.002985,0.009214,0.021064,0.010052,0.033747,0.041717,-0.016978,-0.002808,0.012489,0.001912,0.018520,-0.041955
0.050000,0.742427,0.043473,1.537603,-0.050740,1.076642,1.648809,0.400049,0.000012,0.016490,0.578941,-1.276205,0.002431,-42.463718,-41.990479,-42.246433,-41.867947,-41.939606,-41.703438,-0.003659,-0.022582,-0.046008,-0.000290,-0.034036,-0.053772,0.595237,1.614711,-3.561093,-1.195551,-1.672474,-3.938933,0.000978,0.013351,0.023725,0.000355,-0.009750,-0.022087,-0.003504,0.008103,0.017535,-0.001603,0.012675,0.015924,-0.004512,-0.000724,0.013744,-0.000644,0.005214,-0.054137
0.060000,0.685276,-0.081524,1.322959,-0.024786,0.459453,1.522910,0.400037,0.000008,0.017221,0.491414,-1.217132,-0.000105,-42.538612,-41.629265,-41.398941,-41.887608,-42.061745,-40.869545,0.000113,-0.025148,-0.044854,-0.000184,-0.017623,-0.049176,0.368502,1.412565,2.321909,-1.154387,-1.386613,2.371524,-0.003174,0.007151,0.019005,-0.000073,-0.001167,-0.016419,-0.005347,0.002912,0.009511,-0.002297,-0.000126,0.020616,0.006454,0.019966,0.014178,0.000702,-0.004045,-0.048993
0.070000,0.525710,-0.041986,0.465503,-0.014388,0.319352,1.031356,0.400017,0.0000015,0.018007,0.673847,-0.779503,0.009805,-42.546047,-41.552841,-41.152203,-41.885502,-41.905575,-41.717979,-0.000248,-0.014846,-0.016666,-0.000145,-0.010205,-0.032233,0.193813,-0.855823,1.235772,-1.203573,-1.272699,-0.797923,-0.001097,0.013962,0.010660,0.0000036,-0.003829,-0.005822,-0.003144,0.010275,0.002215,-0.001431,0.002115,0.011802,0.001582,0.000024,0.006093,0.000597,0.006720,-0.032240
0.080000,0.397004,-0.013441,0.242086,-0.017241,0.263772,0.359688,0.400000,-0.0000012,0.018414,0.482138,-0.196879,0.003490,-42.640736,-42.137131,-41.546944,-41.884907,-42.309639,-42.159473,-0.000202,-0.009301,-0.007954,-0.000019,-0.007773,-0.008879,0.264164,-0.497503,1.190475,-1.257265,-0.741113,-1.210569,0.000076,0.004533,-0.001583,0.000312,-0.001624,-0.004293,-0.001692,0.007512,0.002812,-0.000152,0.002052,0.007754,-0.001865,0.001663,0.015926,-0.000631,-0.001905,-0.008856
0.090000,0.677590,0.254571,0.384080,-0.034143,0.354667,0.227993,0.399984,0.000011,0.018437,0.568151,0.191916,0.009047,-40.948463,-39.854019,-40.095116,-41.888451,-42.054504,-42.493908,-0.013896,-0.025635,-0.009480,0.000299,-0.007682,-0.004908,1.794400,2.232980,3.261306,-1.227531,-1.613050,-1.188556,-0.006013,-0.001791,0.003452,0.000144,-0.011225,-0.002824,-0.010495,-0.012133,0.004356,0.001266,0.007752,0.005757,0.023889,0.028495,0.007659,-0.001229,0.019643,-0.004791
0.100000,0.754510,0.208557,0.296177,-0.006372,0.974793,0.616681,0.399971,0.000019,0.018606,0.815409,0.074789,0.017014,-39.111317,-38.279011,-38.507675,-39.838867,-39.658806,-40.879021,-0.006926,-0.020634,-0.007289,-0.000529,-0.029965,-0.016716,3.789362,3.847145,5.332110,-3.163864,-4.407312,-3.813990,0.003014,0.008537,0.003628,-0.000035,-0.003270,-0.005057,-0.000437,0.001443,0.006009,0.001409,-0.007225,0.003221,0.000308,0.010542,0.003355,-0.000093,-0.008812,-0.016689
0.110000,0.459011,0.058173,0.007943,-0.042448,0.410338,0.639162,0.399965,0.000014,0.018546,0.484849,-0.054745,0.026030,-39.065975,-36.209572,-38.595734,-37.896885,-40.047314,-39.323101,-0.000587,-0.012789,-0.000323,0.000256,-0.011607,-0.018316,6.037395,5.723398,7.233444,-5.121812,-5.602737,-6.217340,0.000937,0.010797,0.002254,0.001052,-0.004568,-0.006522,0.006934,-0.008653,0.000352,0.000272,0.000991,-0.000791,-0.003728,-0.012440,-0.009776,-0.003253,0.001018,-0.018319
0.120000,0.876139,0.294135,0.462074,-0.023365,0.553126,0.799343,0.399971,0.0000054,0.018482,0.526387,-0.235160,0.030081,-39.423008,-34.627926,-39.180576,-35.938416,-39.953594,-38.567028,-0.007937,-0.021188,-0.009877,0.000076,-0.011716,-0.020298,4.256902,8.377992,5.406887,-7.049101,-3.833684,-8.568225,0.010022,0.007406,0.012602,-0.000340,-0.016314,-0.011634,0.002521,0.015630,0.012482,0.000061,0.012113,0.005869,-0.016650,0.023516,-0.015895,0.002746,0.036349,-0.020413
0.130000,0.739343,-0.013684,0.283744,-0.039097,0.683150,0.723641,0.399981,-0.0000063,0.018490,0.209319,-0.380756,0.030744,-41.377838,-33.011921,-41.204296,-33.984425,-40.987663,-36.297081,0.005973,-0.016706,-0.002721,-0.000021,-0.019984,-0.020993,2.365322,9.940357,3.474053,-8.969249,-1.618045,-10.654789,0.002169,0.012051,0.006101,0.000788,-0.008649,-0.011071,0.012244,0.008908,0.009411,-0.000824,0.000229,-0.000608,-0.007772,-0.002270,-0.004025,-0.002843,-0.000583,-0.021117
0.140000,0.901414,-0.002022,0.691686,-0.008760,0.687241,0.373286,0.399987,-0.0000098,0.018550,0.052889,-0.567722,0.020691,-39.437679,-34.688290,-38.903912,-35.935558,-39.499817,-38.657879,-0.010261,-0.014861,-0.028265,0.002571,-0.020543,-0.002234,4.135188,7.607465,6.116134,-7.021846,-3.758983,-9.316319,-0.010288,0.024011,-0.002180,-0.003046,-0.000743,-0.014321,-0.020874,0.020321,-0.013541,0.003377,0.002832,0.022939,0.032939,-0.030713,0.034941,0.007482,-0.020735,-0.002466
