Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000023,0.0000016,0.00000013,0.00000018,0.00000058,0.0000012,0.400000,-0.0000000054,0.021764,-0.0000001,-0.000001,0.000035,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000045,0.000000045,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789728,-0.789727,0.000000044,-0.0000000017,0.0000000060,0.0000000014,-0.000000012,-0.00000001,-0.00000016,0.0000018,-0.00000015,0.000000035,-0.0000017,0.000000045,0.00000026,0.00000088,0.000001,-0.0000006,0.0000014,-0.0000000089
0.020000,-0.013802,-0.012026,-0.014452,0.000756,-0.023395,0.004195,0.399999,0.00000008,0.020049,0.009932,-0.001826,0.001440,-41.909000,-41.960522,-41.961464,-42.000454,-41.990368,-41.929008,0.003352,0.003478,0.003482,-0.001278,-0.003259,-0.003470,0.864292,0.742687,0.710722,-0.792405,-0.636506,-0.871522,-0.002731,-0.002750,-0.002671,-0.000924,0.004754,-0.002483,0.007921,0.008215,0.008230,-0.001646,-0.009248,-0.009567,0.004996,0.004186,0.003184,0.000049,-0.015223,-0.003467
0.030000,0.397919,0.222586,0.451231,0.008979,0.082896,0.035015,0.400004,0.000018,0.017577,0.844700,-0.086641,-0.002693,-41.818245,-42.336151,-42.406654,-42.001984,-42.001148,-41.823891,-0.007841,-0.009213,-0.010154,0.000081,-0.000321,-0.000081,1.046986,0.871122,1.018518,-0.782454,-0.815591,-0.979087,0.000772,0.005397,0.005953,0.000939,-0.011969,0.002526,0.002594,0.008873,0.009876,0.000161,0.000496,0.000713,0.023894,0.012992,0.014249,0.004428,0.044078,-0.000072
0.040000,1.208589,0.270601,1.483777,0.975420,1.375679,1.735310,0.400032,0.000026,0.016528,1.297802,-0.746702,0.015503,-41.580563,-42.182236,-41.251625,-41.850548,-42.525047,-42.433228,-0.009677,-0.036831,-0.043089,-0.018135,-0.036542,-0.043613,0.837572,-0.990572,0.649360,-1.675307,-1.329109,-3.022027,0.010808,0.016345,0.012067,-0.012723,-0.003779,-0.013613,0.002672,0.002362,0.009459,0.011816,0.030389,0.041688,-0.013309,0.017752,0.038156,0.019012,-0.007896,-0.043904
0.050000,0.678118,0.119492,1.262097,-0.040034,0.730065,1.580387,0.400047,0.000026,0.016484,1.029161,-1.294175,0.014858,-41.924168,-41.898952,-43.306625,-41.771736,-42.830658,-45.182827,-0.003657,-0.018194,-0.036266,-0.000943,-0.025676,-0.048302,0.862817,1.216265,1.381474,-1.542246,-2.243889,0.327385,0.002894,0.005045,0.022339,0.002808,-0.007511,-0.023955,0.004041,0.011932,0.017126,-0.002331,0.003582,0.021455,0.000373,0.018643,0.000665,-0.004739,0.012269,-0.048489
0.060000,0.487934,-0.037153,1.208511,-0.035368,0.470998,1.440578,0.400039,0.000019,0.016963,0.815213,-1.265974,0.011660,-41.972736,-41.658501,-43.426094,-41.788483,-43.674747,-44.240604,-0.000485,-0.015863,-0.037239,-0.000149,-0.017313,-0.048383,0.822136,1.136625,0.616220,-1.515648,-1.214632,0.961253,-0.000487,0.007676,0.014706,0.000513,-0.005323,-0.016527,-0.007077,0.003880,0.016245,-0.001961,0.001550,0.014950,-0.003188,0.002883,0.026377,-0.001802,0.007880,-0.048501
0.070000,0.457029,-0.021597,0.848417,-0.009621,0.398911,0.760965,0.400023,0.000012,0.017589,0.462299,-0.872112,0.004113,-42.113800,-42.419609,-41.899231,-41.784584,-43.501125,-44.262547,-0.001548,-0.013365,-0.026177,-0.000189,-0.007149,-0.020084,0.897405,0.571687,0.918414,-1.511331,0.405440,0.490216,-0.000776,0.008217,0.015944,-0.000186,-0.011911,-0.009142,-0.005828,0.009335,0.011018,-0.002254,0.017288,0.020659,0.001611,0.005202,-0.004173,0.000646,0.024708,-0.020081
0.080000,0.168656,0.227027,0.492252,-0.026010,0.349025,0.629389,0.400007,0.000008,0.017958,0.359867,-0.410083,0.003753,-42.407822,-42.630085,-42.734127,-41.774246,-43.332115,-43.448269,-0.005886,-0.003853,-0.016786,0.000041,-0.010447,-0.022007,0.713591,0.426614,0.532809,-1.498093,-0.599256,0.149663,0.002275,0.006187,0.001287,0.000307,-0.004684,-0.005170,0.005832,0.003007,0.002589,0.000177,0.004627,-0.001470,0.002365,-0.011398,0.022693,-0.000242,0.002182,-0.021831
0.090000,0.692621,0.218113,0.590137,-0.028547,0.621076,0.344653,0.399986,0.000013,0.018185,0.356804,-0.081211,0.008429,-40.733955,-40.332176,-41.077179,-41.774170,-42.413967,-43.338413,-0.013342,-0.025795,-0.018246,0.000266,-0.020695,-0.004299,2.640223,1.513133,2.417013,-1.504744,-1.406636,-0.375922,-0.000975,0.005966,0.003280,-0.000293,-0.008180,-0.005379,-0.013245,-0.006973,0.000880,0.001235,-0.004029,0.017938,0.012379,0.013714,0.015370,0.002027,0.000905,-0.004311
