Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000024,0.0000016,0.0000001,0.00000016,0.00000059,0.0000013,0.400000,-0.0000000054,0.021764,0.00000016,-0.000001,0.000035,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000045,0.000000045,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789729,-0.789728,-0.789727,0.000000052,-0.000000002,0.0000000046,0.0000000041,-0.000000013,-0.000000012,-0.00000015,0.0000018,-0.00000015,0.000000036,-0.0000017,0.000000044,0.00000025,0.00000089,0.000001,-0.0000006,0.0000014,-0.0000000096
0.020000,-0.016795,-0.014170,-0.019428,-0.016345,-0.017706,0.007727,0.399999,0.000000092,0.020049,0.010056,-0.002768,0.001136,-41.908367,-42.064919,-42.012074,-41.999817,-42.036705,-41.987656,0.003340,0.003497,0.003372,-0.001246,-0.003395,-0.003367,0.678484,0.756621,0.893826,-0.791568,-0.742851,-0.752693,-0.002831,-0.002858,-0.003044,0.001842,0.004258,-0.002817,0.007783,0.008130,0.007610,-0.001612,-0.009475,-0.009120,0.005833,0.004835,0.004340,-0.003080,-0.013478,-0.003361
0.030000,0.431952,0.374779,0.298541,0.014321,0.065108,0.057980,0.400005,0.000018,0.017575,0.840165,-0.138627,-0.000775,-41.907448,-42.463451,-42.122372,-42.002728,-42.123337,-41.885788,-0.008623,-0.009411,-0.008088,0.000153,0.000337,-0.000142,0.716022,0.577288,1.098977,-0.804684,-0.672266,-0.786125,0.005998,0.006424,0.002121,-0.001523,-0.010725,-0.004021,0.008697,0.010445,0.006037,0.001029,0.003322,0.002010,0.009690,0.010332,0.023375,0.007019,0.038297,-0.000123
0.040000,1.092890,0.336422,1.232259,0.880919,1.263471,1.811972,0.400038,0.000027,0.016366,1.172551,-0.962359,0.017531,-41.679050,-40.995754,-41.570820,-41.860367,-43.784336,-42.280766,-0.012856,-0.034309,-0.030587,-0.016596,-0.032699,-0.044669,0.810115,2.083016,2.568178,-1.306678,-0.990476,-3.628819,0.007128,0.013449,0.034326,-0.012278,-0.010667,-0.015511,-0.001449,0.006819,0.025664,0.011619,0.037220,0.053915,-0.012274,0.012826,0.001684,0.012843,0.011073,-0.044943
0.050000,0.647505,0.072527,1.556774,-0.043693,0.950622,1.786942,0.400054,0.000027,0.016402,1.166949,-1.549818,0.024572,-41.593323,-42.108494,-42.346642,-41.857380,-43.917480,-45.393627,-0.005169,-0.024029,-0.047985,-0.000291,-0.028655,-0.056449,0.809951,1.662031,-2.302802,-1.194952,-0.919487,-1.561345,-0.006155,0.004116,0.035722,0.000333,-0.004819,-0.015118,0.001646,0.002922,0.025268,-0.002243,0.015402,0.024536,0.021172,0.025709,0.023052,-0.001055,0.003257,-0.056967
0.060000,0.342844,-0.053481,1.237945,-0.031362,0.738849,1.230353,0.400045,0.000018,0.016944,0.944786,-1.593486,0.021891,-41.468113,-41.949608,-41.342789,-41.853550,-42.567059,-44.456600,0.000183,-0.010267,-0.040833,-0.000147,-0.027351,-0.040945,1.267738,-1.005335,1.336176,-1.167611,-1.278311,-2.213946,-0.001132,0.011617,0.016869,0.000370,-0.007037,-0.009580,-0.004434,0.006316,0.019557,-0.002251,0.005511,0.024041,-0.000669,-0.014092,0.026755,-0.000562,0.009804,-0.040835
0.070000,0.241012,-0.011121,0.903805,-0.018646,0.278125,0.842582,0.400028,0.000013,0.017490,0.598612,-1.168839,0.009741,-41.508865,-42.504070,-42.034126,-41.854893,-43.097706,-44.588505,-0.000324,-0.008199,-0.029243,-0.000225,-0.010657,-0.023988,1.258667,0.586932,0.791373,-1.138698,-0.600858,0.905465,0.000416,0.003418,0.013342,0.000349,-0.002921,-0.018194,-0.004536,0.000083,0.009461,-0.001655,0.000691,0.021403,-0.002678,0.001738,0.013128,-0.000970,-0.000877,-0.024064
0.080000,0.322660,0.080576,0.444649,-0.035297,0.639900,0.525875,0.400009,0.0000042,0.017878,0.269756,-0.687793,0.006674,-41.461720,-42.884758,-41.816162,-41.851696,-41.439323,-43.554062,-0.002641,-0.004061,-0.012038,0.000065,-0.017209,-0.021154,1.523761,0.450519,1.797351,-1.109709,-1.678029,-1.609565,0.000980,0.004774,0.005186,0.000654,-0.012433,0.002343,0.001265,0.017945,0.011853,-0.000425,0.012311,-0.004464,-0.002309,-0.001026,0.004126,-0.001918,0.018526,-0.020967
0.090000,0.496539,0.455926,0.785583,-0.022434,0.324009,0.454206,0.399992,0.000020,0.018218,0.285159,-0.433787,0.006802,-39.290558,-41.133018,-40.226135,-41.846832,-41.904339,-43.389759,-0.020758,-0.023148,-0.025015,0.000258,-0.009689,-0.004550,3.502657,2.373600,3.635245,-1.126786,-1.389697,0.550103,0.001679,-0.004123,0.005266,-0.000560,0.000543,-0.015923,-0.010290,-0.010000,0.002786,0.001034,0.005146,0.028133,0.013562,0.030215,0.016206,0.003031,-0.008208,-0.004491
0.100000,0.269928,0.275464,0.457541,-0.042383,0.699369,0.734761,0.399972,0.000034,0.018537,0.613315,-0.416498,0.016533,-37.696678,-39.075771,-38.077248,-39.889591,-40.365433,-41.937344,-0.007823,-0.007672,-0.011843,0.000178,-0.020031,-0.027940,5.761374,4.785504,6.177797,-3.104963,-3.433286,-1.689487,0.003561,0.002751,0.005727,0.000579,-0.007058,0.001383,0.002955,0.004012,0.008855,0.000419,0.005576,-0.010611,0.001305,0.003964,0.004300,-0.001434,0.004062,-0.027882
0.110000,0.599796,-0.005414,-0.008640,-0.021392,0.136833,0.683315,0.399960,0.000039,0.018510,0.479202,-0.246744,0.020297,-37.698956,-37.551437,-38.147221,-37.934467,-40.708351,-40.372154,0.000331,-0.015037,-0.000315,-0.000032,-0.003890,-0.018566,7.721557,6.894830,8.040444,-5.045062,-5.235191,-4.177830,0.001046,0.007150,0.001411,0.000451,-0.001536,-0.006820,0.001289,0.007535,-0.002234,-0.000500,0.002336,0.005735,-0.004993,0.005445,-0.006878,-0.001452,-0.001371,-0.018474
0.120000,0.654884,0.399234,0.229745,-0.024742,0.424797,1.002019,0.399956,0.000035,0.018418,0.803995,-0.135699,0.025635,-37.555664,-36.459507,-38.077785,-35.985817,-40.641666,-37.948673,-0.008594,-0.016493,-0.003755,0.000115,-0.010790,-0.027306,5.913797,8.522138,6.467752,-6.991816,-5.067162,-7.034554,0.011877,0.010543,0.009084,-0.000253,-0.007466,-0.012598,0.010147,0.000825,0.012414,0.000154,0.005508,0.003420,-0.014839,0.008111,-0.016912,0.002652,0.016039,-0.027285
0.130000,0.660155,0.345067,0.154863,-0.053890,0.497627,1.042074,0.399957,0.000023,0.018464,0.532369,-0.120383,0.030114,-39.406555,-34.800827,-40.053059,-34.025959,-41.383549,-36.717518,-0.004105,-0.015215,0.000861,0.000127,-0.014457,-0.028084,4.395965,11.044360,4.871810,-8.943423,-3.297838,-8.733677,0.006590,0.011372,0.004410,0.001101,-0.011808,-0.013719,0.009756,0.005828,0.010596,-0.000233,-0.000372,0.000583,-0.002785,-0.002974,-0.005906,-0.004388,0.015995,-0.028155
0.140000,0.491965,0.446434,0.568280,-0.019550,0.441436,0.512177,0.399962,0.000023,0.018539,0.263043,-0.383625,0.022134,-37.247730,-36.608578,-38.462582,-35.965031,-39.240776,-38.923141,-0.020790,-0.006442,-0.022690,0.002728,-0.013990,-0.005177,6.574850,9.887819,7.051542,-6.990895,-5.153856,-7.927598,-0.003465,0.014178,-0.002810,-0.002750,0.000901,-0.016389,-0.016103,0.015977,-0.010067,0.004279,-0.000161,0.025269,0.032011,-0.019529,0.035131,0.006169,-0.018524,-0.005411
0.150000,0.825763,0.125620,0.623704,-0.036499,0.531639,1.145333,0.399958,0.000028,0.018814,0.176368,-0.715938,0.018199,-35.435604,-35.938927,-36.832329,-34.014126,-37.070900,-36.452019,-0.004487,-0.025402,-0.017574,-0.002468,-0.015665,-0.036904,8.558965,8.044788,9.626332,-5.004205,-7.249007,-7.965751,0.001896,0.012088,0.008376,0.000325,-0.007837,-0.014144,0.001343,0.001459,0.006555,-0.003353,0.005266,-0.001439,-0.001320,0.001414,0.003117,-0.000230,0.005590,-0.036840
0.160000,1.158581,-0.003845,0.373348,-0.032939,0.264180,1.412694,0.399945,0.000026,0.019392,-0.085201,-0.758333,0.012107,-33.480511,-34.762997,-35.408409,-32.067326,-35.011917,-33.882885,-0.000659,-0.029955,-0.010742,-0.000133,-0.009340,-0.039359,10.464396,5.506881,11.650309,-3.033252,-9.207817,-7.449589,0.000461,0.017252,0.007323,0.000418,-0.003284,-0.020684,-0.000377,0.010932,0.000099,-0.001467,-0.001841,0.011162,-0.003388,-0.001539,-0.007026,-0.000964,-0.001822,-0.039556
0.170000,0.718893,0.250486,0.209128,-0.020422,-0.066583,1.356368,0.399924,0.000020,0.020003,-0.587055,-0.508924,0.011242,-31.846800,-33.604050,-33.372440,-30.123678,-32.972679,-32.740688,-0.005891,-0.017614,-0.007173,-0.000126,0.000803,-0.033029,12.566400,4.337034,13.503995,-1.064063,-11.222776,-5.573883,0.003428,0.015396,0.004478,0.000149,0.000864,-0.020970,0.003694,0.006082,-0.002174,-0.001280,-0.001293,0.015913,-0.001011,0.003347,-0.007771,-0.000070,0.000093,-0.032997
0.180000,0.510509,0.205565,-0.027316,-0.009321,-0.012294,0.593702,0.399913,0.000027,0.020296,-0.537784,-0.105444,0.010345,-29.876635,-35.765568,-31.364428,-32.069660,-31.025961,-34.911228,-0.004970,-0.006345,-0.000570,0.002480,0.000374,-0.009158,14.450987,2.043784,15.360741,0.883089,-13.182240,-3.677104,0.002004,0.013963,-0.001811,-0.000202,-0.001042,-0.011073,-0.000244,0.015109,-0.002868,0.002316,0.000738,0.012990,0.005730,-0.009036,0.006910,0.001264,0.006113,-0.009347
0.190000,1.003641,0.230356,-0.053771,0.196578,0.048214,1.296798,0.399902,0.000040,0.020499,-0.254796,0.061720,0.008466,-28.062389,-34.355625,-29.363039,-30.101934,-29.057903,-33.749523,-0.005782,-0.030546,0.001480,-0.005420,-0.001082,-0.035825,16.501928,1.044691,17.184975,0.908005,-15.133230,-2.999685,0.005158,0.019589,-0.001261,0.000600,-0.001439,-0.014332,0.000125,-0.011675,0.007394,-0.001432,0.005015,-0.006234,-0.005863,0.003975,0.002246,-0.003815,0.000081,-0.035664
0.200000,1.402614,-0.047009,-0.039374,0.402897,-0.092597,1.251054,0.399900,0.000045,0.020891,-0.521571,0.224353,0.009506,-27.977133,-33.130123,-29.252205,-28.211710,-29.015331,-33.458454,0.000696,-0.033505,0.000968,-0.005166,0.001142,-0.028695,18.443668,1.231647,19.173216,0.921720,-16.991499,-0.594926,0.000331,0.021242,0.000373,-0.007156,0.001989,-0.018230,0.001202,-0.004011,0.002880,-0.000882,0.001450,-0.002462,-0.006178,-0.007442,-0.006341,-0.002489,-0.007413,-0.028755
0.210000,1.245930,-0.047847,-0.048875,0.244755,-0.018914,0.825074,0.399908,0.000043,0.021282,-0.265412,0.345241,0.018163,-29.926096,-31.785566,-31.200615,-26.364098,-30.994385,-32.592762,0.007815,-0.033287,0.007548,-0.002957,0.007548,-0.020365,16.541271,3.224450,17.230846,-1.199701,-15.138654,-2.833514,0.005908,0.008890,0.006156,-0.000916,-0.009547,-0.002992,0.017130,-0.012893,0.016454,-0.002055,0.015213,-0.006497,-0.019701,0.007933,-0.019983,-0.001090,0.029612,-0.020257
0.220000,0.982980,-0.041420,-0.035258,0.226174,-0.046950,0.770204,0.399921,0.000042,0.021456,-0.053075,0.402660,0.025043,-31.863930,-31.091473,-33.131554,-24.391726,-32.937759,-30.355413,0.000360,-0.020601,0.000292,-0.002577,0.000336,-0.018573,14.561581,5.663484,15.269134,-3.213717,-13.193596,-5.272009,-0.000712,0.011903,-0.000587,-0.002775,0.000676,-0.009457,0.001356,-0.000975,0.000728,-0.001222,0.001021,-0.005402,-0.000290,-0.001408,-0.000277,-0.000842,-0.001101,-0.018569
