Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000023,0.0000016,0.00000012,0.00000018,0.00000059,0.0000012,0.400000,-0.0000000054,0.021764,-0.000000017,-0.000001,0.000035,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000045,0.000000045,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789728,-0.789727,0.000000048,-0.0000000022,0.0000000053,0.0000000013,-0.000000013,-0.000000011,-0.00000016,0.0000018,-0.00000015,0.000000036,-0.0000017,0.000000046,0.00000025,0.00000089,0.000001,-0.0000006,0.0000014,-0.0000000088
0.020000,-0.012730,-0.011392,-0.014340,0.000930,-0.023108,0.004650,0.399999,0.0000001,0.020049,0.014851,-0.002757,0.001500,-42.012196,-41.908134,-42.010876,-41.999817,-41.989887,-41.988384,0.003329,0.003352,0.003356,-0.001277,-0.003249,-0.003353,0.696898,0.804624,0.704165,-0.791637,-0.641234,-0.781569,-0.002597,-0.002616,-0.002678,-0.000941,0.004723,-0.002597,0.007846,0.007910,0.007821,-0.001636,-0.009185,-0.009165,0.004704,0.003891,0.003282,0.000099,-0.015105,-0.003338
0.030000,0.271601,0.374979,0.469324,0.000398,0.072924,0.055054,0.400005,0.000018,0.017580,0.860925,-0.109703,-0.001430,-41.992161,-41.883450,-41.952187,-41.995632,-41.994926,-42.094528,-0.008576,-0.008419,-0.009960,0.000128,-0.000206,0.000052,0.585429,0.886668,1.173399,-0.834367,-1.043052,-0.627198,0.005676,0.001506,0.006385,0.001222,-0.011449,-0.004051,0.009013,0.003667,0.011412,0.000640,0.001390,0.001970,0.010922,0.024764,0.012074,0.003596,0.040892,0.000047
0.040000,0.783268,0.349932,1.679249,0.992811,1.456196,1.721861,0.400035,0.000025,0.016526,1.230868,-0.851459,0.013126,-41.809074,-41.549194,-42.587181,-42.101135,-42.971260,-42.472069,-0.013567,-0.020079,-0.048670,-0.018698,-0.039966,-0.042975,0.586932,-1.464993,0.743507,-0.867932,-0.706301,-3.294105,0.007040,0.026199,0.015025,-0.010739,-0.005264,-0.015110,-0.003369,0.014184,0.012900,0.011887,0.030709,0.047944,-0.010061,-0.014077,0.041230,0.017133,-0.003743,-0.043213
0.050000,0.605777,0.071419,1.573702,-0.041668,1.070510,1.521884,0.400045,0.000018,0.016625,0.976142,-1.339595,0.014482,-41.711361,-42.297562,-41.586327,-42.108955,-42.794094,-43.320061,-0.003577,-0.018889,-0.044585,-0.000251,-0.031553,-0.049754,0.621192,0.522537,3.507493,-0.824562,-2.092946,-3.523829,0.000373,0.009896,0.027074,0.000423,-0.017649,-0.010068,0.001245,0.005518,0.023845,-0.001991,0.018173,0.011611,-0.000469,0.007244,0.005395,-0.000866,0.036279,-0.049974
0.060000,0.340805,-0.043912,1.127136,-0.024266,0.599913,0.882429,0.400042,0.0000088,0.017084,0.550298,-1.390062,0.006634,-41.643066,-42.898865,-43.531414,-42.108467,-42.519321,-44.922970,0.000152,-0.011146,-0.035947,-0.000135,-0.015482,-0.030175,0.425466,0.623241,1.973679,-0.819848,-1.072610,-1.059875,-0.000671,0.003903,0.014864,0.000256,-0.007455,-0.008466,-0.004248,0.004456,0.017737,-0.002005,0.017375,0.011635,-0.000324,0.001854,0.017955,-0.000144,0.006907,-0.030228
0.070000,0.180097,-0.048577,1.034968,-0.005919,0.454156,0.790039,0.400027,0.0000027,0.017574,0.449134,-1.046250,0.005546,-41.627571,-43.336670,-42.393597,-42.104546,-42.523296,-44.309620,-0.000427,-0.006849,-0.031408,-0.000261,-0.015339,-0.023858,0.462568,0.566742,-1.848486,-0.826563,-0.994323,-1.025201,-0.002218,0.000597,0.019917,-0.000252,0.000441,-0.010728,-0.005064,0.001430,0.016938,-0.002223,0.003655,0.014359,0.006014,0.004864,0.003444,0.001646,-0.011475,-0.023828
0.080000,0.531911,0.037684,0.499686,-0.018771,0.362244,0.685626,0.400008,-0.00000048,0.017889,0.394033,-0.536584,0.004232,-41.571056,-42.396011,-42.130150,-42.103245,-43.051018,-42.026329,-0.002083,-0.020950,-0.017173,0.0000079,-0.009287,-0.020914,0.453743,0.731786,-1.544302,-0.825379,-1.298797,-1.247918,0.000774,0.004578,0.009089,-0.000055,-0.003917,-0.007506,0.000911,-0.006560,0.001701,-0.000329,0.008768,0.007083,0.002378,0.005214,0.005482,0.001146,0.001472,-0.020811
0.090000,0.631122,0.328635,0.661683,-0.040733,0.438755,0.580075,0.399989,0.000017,0.018239,0.893406,-0.220061,0.014274,-39.705147,-40.792683,-39.885757,-42.106159,-43.023865,-42.692661,-0.017987,-0.019013,-0.021483,0.000252,-0.012773,-0.015838,2.408516,0.530733,1.776068,-0.824481,-1.071389,-1.609194,-0.006043,0.005745,0.000245,0.000241,-0.007914,-0.007630,-0.013993,0.002961,0.001652,0.001159,0.004278,0.006580,0.027212,0.009469,0.026934,-0.000946,0.009664,-0.015894
