Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000024,0.0000016,0.00000012,0.00000018,0.00000059,0.0000012,0.400000,-0.0000000054,0.021764,0.000000079,-0.000001,0.000035,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000045,0.000000045,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789727,-0.789727,0.000000052,-0.0000000026,0.000000005,0.0000000011,-0.000000015,-0.00000001,-0.00000015,0.0000018,-0.00000015,0.000000036,-0.0000017,0.000000044,0.00000024,0.00000089,0.000001,-0.0000006,0.0000014,-0.0000000095
0.020000,-0.023814,-0.020844,-0.023296,0.006598,-0.012760,-0.013524,0.399999,0.00000013,0.020050,0.008890,-0.001055,0.000801,-41.957466,-42.071148,-42.076015,-42.000343,-41.987621,-42.083977,0.003506,0.003546,0.003515,-0.001282,-0.003271,-0.003269,0.709547,0.947538,0.655944,-0.780199,-0.750526,-0.751163,-0.003068,-0.003357,-0.003204,-0.001182,0.004030,0.004034,0.008526,0.008520,0.008422,-0.001784,-0.009307,-0.009346,0.006376,0.006758,0.006065,0.000933,-0.012148,-0.003276
0.030000,0.307305,0.393356,0.487041,0.011700,0.057102,0.069869,0.400005,0.000018,0.017584,0.865619,-0.105933,-0.001366,-41.937908,-42.143299,-42.008801,-41.997036,-42.085800,-41.983936,-0.008977,-0.008249,-0.010142,0.000103,0.000060,-0.000132,1.173454,0.752687,1.123703,-0.829975,-1.141588,-0.635469,0.006190,0.001983,0.007328,-0.001322,-0.010374,-0.010441,0.008417,0.004959,0.011394,0.000823,0.001952,0.001724,0.009238,0.019139,0.008621,0.006842,0.036115,-0.000111
0.040000,0.608362,0.436613,1.662040,0.838901,1.418019,1.768083,0.400037,0.000024,0.016502,0.788626,-0.816844,0.007664,-42.468891,-42.570641,-42.824615,-41.879707,-43.108124,-43.425980,-0.015206,-0.015219,-0.045073,-0.016640,-0.038853,-0.046283,0.905601,2.302648,1.700826,-0.794521,1.577473,-0.759372,0.004844,0.016652,0.016497,-0.006004,-0.010225,-0.014307,0.000166,0.013238,0.018744,0.009065,0.030085,0.040731,0.002077,-0.020148,0.025836,0.004810,0.001863,-0.046563
0.050000,0.599546,0.092876,1.653871,-0.044889,1.028063,1.670697,0.400044,0.000012,0.016610,0.627883,-1.209047,0.005952,-42.806408,-42.268013,-41.919868,-41.880394,-41.903603,-42.591354,-0.004911,-0.021439,-0.051343,-0.000075,-0.032643,-0.050448,0.970324,1.336149,2.378190,-0.619190,-1.715509,-2.980008,0.000676,0.013716,0.023719,0.000358,-0.005538,-0.018549,0.000354,0.000055,0.014046,-0.001726,0.009785,0.022024,0.005498,0.005617,0.015088,0.000521,-0.000205,-0.050578
0.060000,0.592308,-0.063288,1.134322,-0.012172,0.569096,1.211356,0.400035,0.000011,0.017198,0.480178,-1.130799,0.000584,-42.832001,-42.201996,-42.927246,-41.890991,-42.419907,-41.947952,-0.000073,-0.020388,-0.037887,-0.000145,-0.019720,-0.040491,0.900410,0.349624,1.018381,-0.588526,-0.865489,3.788078,-0.001538,0.007788,0.021370,-0.002528,-0.007112,-0.015039,-0.004387,0.003911,0.009707,-0.001518,0.003230,0.010364,0.000299,0.017400,0.011323,0.003060,0.009665,-0.040504
0.070000,0.326839,-0.024078,0.684613,-0.018398,0.487695,0.695870,0.400017,0.0000077,0.017858,0.222744,-0.751630,-0.004512,-42.748524,-42.037857,-42.866669,-41.889450,-42.216331,-43.098721,-0.000723,-0.007872,-0.017902,-0.000171,-0.010891,-0.022256,0.768014,0.560485,1.052040,-0.560855,-0.694431,-1.002867,-0.000380,0.008981,0.008343,0.000254,-0.005966,-0.007289,-0.004909,0.005880,0.017197,-0.001843,0.016422,0.005574,-0.000692,-0.010617,0.012770,-0.000549,0.004992,-0.022304
0.080000,0.389448,0.013263,0.383621,-0.005605,0.255196,0.643307,0.399997,0.0000037,0.018237,0.084870,-0.134913,-0.002965,-42.674599,-42.682487,-42.610821,-41.888317,-42.599716,-42.177254,-0.000484,-0.011418,-0.012172,-0.000126,-0.004994,-0.018724,0.902541,0.759954,0.803640,-0.561403,-0.291532,-0.416586,0.006337,0.003768,0.009026,-0.000248,-0.009429,-0.001562,-0.003421,0.003002,0.001482,-0.001049,0.006178,0.004509,-0.015073,0.005213,0.000453,0.001645,0.020979,-0.018606
0.090000,0.567605,0.514257,0.436140,-0.040501,0.399021,0.281971,0.399985,0.000019,0.018347,0.385462,0.050735,0.007209,-40.982662,-41.636459,-40.930653,-41.888016,-43.122086,-42.787319,-0.022746,-0.020615,-0.016177,0.000481,-0.009413,-0.004023,2.946352,1.457480,2.259509,-0.578408,-0.671607,-1.250658,-0.004679,0.004033,-0.000465,0.000040,-0.005415,-0.010639,-0.009067,-0.005660,-0.003776,0.002533,0.009246,0.014058,0.029778,0.010327,0.017833,0.000568,0.004169,-0.003968
