Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000028,0.0000016,0.000000028,-0.00000039,0.00000045,0.0000013,0.400000,-0.0000000047,0.021764,0.0000011,-0.00000045,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,0.000000,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789727,-0.789728,0.00000005,-0.0000000036,0.0000000021,0.0000000061,-0.000000015,-0.000000012,-0.00000012,0.0000018,-0.00000013,0.000000026,-0.0000017,0.000000017,0.00000040,0.00000086,0.000001,0.00000047,0.0000013,-0.0000000100
0.020000,-0.022955,-0.021594,-0.020616,0.007851,-0.013284,-0.014123,0.399999,0.00000013,0.020050,0.011288,-0.002682,0.001200,-42.013138,-42.075413,-41.902935,-42.004726,-42.034866,-41.940601,0.003411,0.003545,0.003415,-0.002251,-0.003371,-0.003361,0.774762,0.831617,0.617258,-0.789782,-0.591222,-0.992706,-0.003155,-0.003299,-0.003022,-0.001980,0.004063,0.004281,0.008293,0.008635,0.008298,-0.002687,-0.009563,-0.009538,0.006445,0.006565,0.005701,0.001439,-0.012344,-0.003354
0.030000,0.347887,0.161597,0.655595,1.200943,-0.005084,0.029163,0.400016,-0.0000023,0.017913,-0.216506,-0.686260,-0.007261,-42.033802,-42.150276,-42.548111,-42.685146,-42.066620,-41.855194,-0.003995,-0.008207,-0.011816,-0.022620,0.002160,0.001432,0.732442,0.887406,2.037473,-1.517465,-0.557680,-0.919753,0.008305,0.005649,0.016079,-0.009315,-0.007875,-0.001415,0.011333,0.014899,0.027368,0.015625,0.010631,0.008973,-0.007255,0.006409,-0.004587,-0.009078,0.026088,0.001480
0.040000,0.831842,-0.014516,1.719144,1.186245,0.580778,1.557965,0.400056,-0.0000032,0.016938,-0.025542,-1.844083,-0.008130,-42.007851,-42.350319,-43.392914,-41.974350,-41.865456,-42.256439,-0.001765,-0.023552,-0.048323,-0.024872,-0.015441,-0.037645,0.885957,0.433963,2.308713,-0.746101,-1.713721,-2.998910,0.000120,0.025039,0.032047,-0.019429,-0.005730,-0.015077,0.002823,0.020780,0.041075,0.031318,0.027209,0.063904,-0.006594,-0.020459,-0.005158,0.001993,-0.003785,-0.037961
0.050000,0.374680,-0.062454,1.779301,-0.042395,0.495633,1.535431,0.400073,-0.00000038,0.016775,-0.223022,-2.449689,-0.025749,-41.930950,-42.760509,-44.543541,-42.004185,-41.597702,-45.029572,-0.001388,-0.012232,-0.056147,-0.001965,-0.019104,-0.049384,0.967729,0.605237,2.113370,-0.531418,0.848610,-1.837881,-0.006860,0.009122,0.017698,0.000445,-0.006609,-0.024291,-0.009937,0.006840,0.054213,-0.005994,0.006200,0.046887,0.012614,-0.006462,0.001777,-0.002637,-0.010800,-0.049724
0.060000,0.226652,-0.036310,1.257398,-0.023788,0.370417,1.381117,0.400066,-0.0000027,0.017011,-0.147945,-2.339670,-0.021539,-41.834660,-43.221855,-43.493824,-42.029243,-42.238869,-44.203026,-0.001335,-0.009491,-0.039840,-0.000563,-0.012590,-0.044833,1.089169,0.334570,2.197846,-0.528154,-0.792890,-1.989677,-0.001327,0.002697,0.025843,-0.000128,-0.005325,-0.010988,-0.009794,0.001942,0.040709,-0.005943,0.008280,0.045395,0.002970,0.000327,-0.010183,0.000946,0.001036,-0.044827
0.070000,0.385849,-0.067231,1.084222,-0.004946,0.330630,1.155262,0.400041,-0.00000048,0.017440,0.255261,-1.720870,0.002349,-41.826023,-41.524380,-43.472698,-42.055466,-42.744076,-44.364559,-0.000625,-0.019478,-0.036348,-0.000447,-0.010895,-0.037341,0.800771,0.738152,1.805574,-0.515107,-0.873647,-1.517398,-0.002534,0.003144,0.023741,-0.000976,0.000561,-0.010839,-0.005844,-0.004414,0.026833,-0.003907,0.008054,0.031583,0.006327,0.013448,0.005466,0.004324,-0.008892,-0.037265
0.080000,0.351476,0.001271,0.815096,0.446997,0.365140,0.785894,0.400016,-0.0000057,0.017980,-0.128949,-0.984719,-0.008863,-41.678257,-41.378014,-42.876652,-42.542091,-43.184868,-42.894745,-0.000015,-0.008876,-0.022849,-0.009366,-0.006946,-0.025320,0.566796,1.556491,0.752031,-0.408393,0.290638,0.130948,0.003624,0.008847,0.018225,-0.003018,-0.013692,-0.015821,-0.001685,0.009915,0.018365,0.012718,0.021078,0.011018,-0.014476,-0.015492,-0.006191,-0.007714,0.012109,-0.025188
0.090000,0.832429,0.069688,0.429850,0.572226,0.003113,0.340482,0.399999,-0.0000023,0.018550,-0.040393,-0.741042,0.002184,-39.839760,-39.964016,-41.525711,-42.398289,-43.354408,-43.357552,-0.009225,-0.025041,-0.013366,-0.008398,-0.000127,-0.002264,2.280819,1.090453,2.728524,-0.583616,-1.795317,0.112643,-0.003144,0.007476,-0.000742,-0.008825,0.006521,-0.005416,-0.008976,0.012541,0.009378,0.013647,0.007488,0.028042,0.011336,0.019794,0.017091,0.003735,-0.018348,-0.002221
