Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000022,0.0000014,0.000000086,-0.00000014,0.00000040,0.0000013,0.400000,-0.0000000048,0.021764,0.00000027,-0.00000071,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,0.000000,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789727,-0.789727,0.000000048,-0.0000000015,0.0000000042,0.0000000017,-0.000000013,-0.000000012,-0.00000013,0.0000018,-0.00000013,0.000000013,-0.0000017,0.00000002,0.0000004,0.00000086,0.000001,0.00000022,0.0000013,-0.00000001
0.020000,-0.004047,-0.002460,-0.005263,-0.003796,-0.003991,-0.005511,0.399999,0.00000012,0.020048,0.007011,-0.000896,0.001627,-42.062332,-41.965050,-41.912148,-41.999973,-41.988976,-41.932064,0.003435,0.003426,0.003317,-0.000301,-0.003344,-0.003433,0.800416,0.801564,0.795061,-0.790391,-0.793520,-0.795555,-0.002137,-0.002148,-0.002147,-0.000176,-0.002051,-0.002038,0.008230,0.008091,0.007788,-0.000519,-0.009442,-0.009620,0.002263,0.001545,0.000857,-0.000858,0.002188,-0.003423
0.030000,0.418671,0.339121,0.384615,-0.021632,0.687000,0.726633,0.400009,0.0000018,0.017875,0.015969,-0.054425,0.002867,-42.321518,-41.856339,-42.237118,-41.997517,-43.011520,-42.986580,-0.009049,-0.010329,-0.009777,0.000042,-0.015460,-0.016129,0.707198,0.992017,1.378168,-0.756117,-1.055904,-1.091427,0.004747,0.003724,0.005321,0.000797,0.000153,-0.000331,0.005652,0.006520,0.006630,-0.000290,0.016343,0.016930,0.010605,0.009662,0.012654,-0.000133,-0.017410,-0.016096
0.040000,1.085240,0.499583,1.089405,-0.030052,1.613994,1.634911,0.400026,0.0000054,0.017038,0.327430,-0.400589,0.003476,-42.122730,-42.146606,-42.591816,-41.992714,-41.894226,-43.659489,-0.016625,-0.032398,-0.031189,0.000063,-0.044237,-0.041840,1.337378,1.481659,1.703996,-0.758753,2.118096,-1.575766,0.014024,0.029526,0.029203,-0.000675,-0.026496,-0.022703,-0.003231,0.000247,0.003433,0.000423,0.008389,0.016190,-0.015600,-0.009902,-0.010185,0.002632,0.025658,-0.042285
0.050000,0.650760,0.203398,1.122117,-0.044305,1.007408,1.441571,0.400030,0.0000051,0.017121,0.086286,-0.726331,-0.004586,-41.929867,-42.892929,-41.276451,-41.992462,-42.721382,-44.067181,-0.007959,-0.018016,-0.035499,0.000029,-0.034870,-0.044747,1.191130,0.378693,1.360683,-0.770125,-0.852467,1.997584,0.001314,0.010307,0.016528,0.000646,-0.012506,-0.021952,-0.000356,0.007585,0.000327,-0.000284,-0.003565,0.005121,0.004576,0.002831,0.006370,-0.003075,0.000696,-0.044800
0.060000,0.297371,0.213283,0.980598,-0.017647,0.953555,0.956061,0.400026,-0.0000093,0.017644,-0.282059,-0.964527,-0.016253,-42.215919,-43.266014,-42.141537,-41.995251,-42.266125,-43.812931,-0.005144,-0.008748,-0.029852,0.0000052,-0.026356,-0.031949,-0.204913,0.300638,0.664987,-0.754779,0.737169,-0.856404,0.010623,0.009294,0.017598,0.000052,-0.011872,-0.009869,0.006116,0.003667,0.010424,-0.000309,0.018809,0.005509,-0.013903,-0.014255,-0.005381,0.001104,-0.002206,-0.031796
0.070000,0.333930,0.059617,0.816433,0.009492,-0.014243,0.676331,0.400018,-0.000010,0.018090,-0.000568,-0.857414,-0.013009,-42.094402,-42.034134,-42.207626,-41.996044,-42.372215,-44.008846,-0.004382,-0.018447,-0.019468,-0.000063,-0.001944,-0.014994,-0.217475,0.493222,0.949670,-0.757684,-1.775588,-0.263596,-0.003506,0.000623,0.015465,-0.000377,0.003284,-0.012124,-0.002197,-0.013822,0.019407,-0.000930,-0.008379,0.021268,0.015337,0.018439,-0.009037,0.002700,-0.003369,-0.015041
0.080000,0.007288,0.060165,0.543973,-0.012440,0.338544,0.487963,0.400008,-0.0000063,0.018125,0.366956,-0.464549,-0.003289,-42.089325,-42.028255,-41.942211,-41.995647,-42.203236,-44.115509,-0.001617,-0.001052,-0.017163,-0.000018,-0.008720,-0.015318,-0.184697,0.297769,0.592341,-0.776697,-1.720919,-0.406564,0.000926,0.001825,0.005966,0.000212,-0.003535,-0.007196,-0.001268,-0.003456,0.003228,-0.000339,0.009951,0.002073,-0.001337,-0.007416,0.013978,-0.001322,-0.000602,-0.015363
0.090000,0.513673,0.413240,0.738566,-0.028677,0.617065,0.354563,0.399996,0.000011,0.018109,0.589173,-0.431324,0.000442,-40.773304,-40.359699,-39.632397,-41.994839,-42.162872,-42.754215,-0.018377,-0.014777,-0.024397,0.000106,-0.016174,-0.016033,1.880351,2.215440,3.299473,-0.775031,1.534252,-0.488544,-0.002860,-0.002329,0.003430,0.000235,-0.013719,-0.004198,-0.005450,0.011814,0.001132,0.000994,0.011235,-0.014457,0.019324,0.024149,0.018080,-0.000783,0.021557,-0.015942
