Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.00000022,0.0000016,0.000000078,-0.00000014,0.0000004,0.0000013,0.400000,-0.0000000048,0.021764,0.00000034,-0.00000077,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,0.000000,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789727,-0.789727,0.000000047,-0.00000000086,0.0000000036,0.0000000016,-0.000000015,-0.000000011,-0.00000013,0.0000018,-0.00000013,0.000000013,-0.0000017,0.000000022,0.00000042,0.00000086,0.000001,0.00000022,0.0000013,-0.00000001
0.020000,-0.014342,-0.014027,-0.015071,-0.000566,0.006595,-0.024109,0.399999,-0.00000033,0.020045,0.069905,-0.003535,0.003343,-42.065834,-41.906502,-41.907738,-42.000046,-41.987644,-41.940269,0.003496,0.003373,0.003390,-0.000303,-0.003367,-0.003338,0.742250,0.776483,0.767276,-0.786230,-0.769109,-1.372907,-0.002821,-0.002797,-0.002774,-0.000262,-0.002649,0.004785,0.008566,0.008204,0.008233,-0.000599,-0.009522,-0.009901,0.004609,0.004397,0.004162,-0.000456,0.005105,-0.003343
0.030000,0.381339,0.343825,0.445505,0.015769,0.057957,0.074327,0.400004,0.000017,0.017586,0.916273,-0.114291,-0.000107,-42.203941,-42.194485,-42.205959,-41.999413,-41.874119,-41.848171,-0.008884,-0.009109,-0.010298,0.000012,-0.000182,-0.000126,0.793122,0.832190,0.993847,-0.792532,-1.314217,-1.716757,0.004887,0.005173,0.005481,-0.000673,-0.004659,-0.005212,0.006541,0.007872,0.008906,0.000433,0.001526,0.001986,0.013982,0.014610,0.014655,0.005635,0.025625,-0.000103
0.040000,0.911282,0.652846,1.375562,-0.084253,1.686108,2.042014,0.400028,0.000034,0.016419,1.351700,-0.412446,0.006199,-42.212601,-42.414185,-42.403595,-41.995762,-44.178619,-40.931492,-0.020403,-0.026644,-0.040877,0.000105,-0.044458,-0.054027,0.854948,0.923879,2.098617,-0.753686,-0.648257,1.916524,0.004475,0.007393,0.011544,0.001940,-0.011758,-0.024753,-0.003627,0.000046,-0.001274,-0.000614,0.027385,0.028741,0.013028,0.019919,0.033092,-0.008279,0.013140,-0.054240
0.050000,0.659233,0.241011,1.321104,-0.023725,1.252184,1.721335,0.400031,0.000027,0.016530,1.405715,-0.582780,0.013791,-42.617870,-43.073589,-42.549580,-41.994789,-43.107807,-42.043377,-0.008130,-0.018126,-0.036954,-0.000022,-0.039662,-0.051124,0.779188,-0.464945,1.072094,-0.726242,-2.066468,-2.557204,0.007159,0.016986,0.025170,-0.000555,-0.013905,-0.016259,0.001252,0.006181,0.004757,-0.000563,-0.000284,0.007712,0.000926,-0.002505,0.012582,0.000324,0.035834,-0.051461
0.060000,0.389865,0.167610,1.081106,-0.019074,0.622606,1.410966,0.400017,0.000019,0.017247,0.830441,-0.382138,0.006118,-42.963940,-43.052612,-41.442745,-41.996738,-43.770233,-41.320148,-0.004959,-0.015145,-0.034121,-0.000028,-0.022090,-0.044253,0.868582,-0.228313,-0.999923,-0.706418,1.141051,-3.401814,0.008127,0.005385,0.018445,0.000137,-0.007264,-0.013827,-0.001389,-0.007843,-0.000758,-0.000397,-0.004615,0.003788,-0.015272,0.005124,0.028268,-0.000067,0.013057,-0.044236
0.070000,0.271278,0.447971,0.442446,-0.015616,0.341246,0.934775,0.400000,0.0000013,0.018065,0.390730,-0.299539,0.002645,-41.799988,-42.876049,-42.134014,-41.998100,-42.035408,-40.888508,-0.020295,-0.008641,-0.013118,0.000047,-0.011156,-0.026277,1.128730,-0.225764,0.362355,-0.684578,-1.682349,-2.201859,-0.002737,0.003408,0.010902,0.000020,0.003153,-0.005703,-0.008191,0.004778,0.004604,0.000076,0.000939,0.007627,0.027381,0.003013,-0.001110,0.000497,-0.016299,-0.026129
0.080000,0.261650,0.197825,0.270307,-0.011361,0.206396,0.361830,0.399996,-0.0000044,0.018424,-0.031772,-0.211843,0.001923,-41.722588,-43.341888,-42.583736,-41.997612,-41.931244,-40.858074,-0.005579,-0.006291,-0.006998,0.000021,-0.003802,-0.012402,1.163291,-0.167942,0.569774,-0.673169,-0.862813,-1.385734,0.001445,0.002230,0.004004,0.000109,-0.010339,-0.003446,0.003613,0.006061,0.005189,-0.000016,0.009396,-0.001715,-0.000304,0.001105,-0.000459,-0.000323,0.020392,-0.012289
0.090000,0.383364,0.181621,0.706910,-0.010106,0.265872,0.393411,0.399984,0.0000065,0.018517,-0.076428,-0.203544,0.011110,-39.933693,-41.614750,-41.011127,-41.997425,-42.294285,-40.681713,-0.006882,-0.019133,-0.022848,0.000026,-0.008749,-0.009813,3.031019,1.941905,2.496407,-0.677848,-0.090595,-1.624849,-0.000056,-0.004796,-0.001184,-0.000025,0.000295,-0.004796,-0.002934,-0.013583,-0.002473,0.000326,-0.000797,0.006784,0.007411,0.027095,0.024517,0.000811,-0.015961,-0.009773
0.100000,0.382222,0.235749,0.635925,-0.030412,0.597230,0.909034,0.399967,0.000014,0.018676,0.077659,-0.233991,0.022413,-37.893677,-40.222408,-38.778214,-40.047466,-40.706417,-38.323742,-0.006862,-0.010535,-0.017775,0.000030,-0.017916,-0.027185,5.243044,3.915584,5.184304,-2.608692,-2.254705,-4.178877,0.002653,0.004899,0.007710,0.001063,-0.005728,-0.008064,0.001932,0.003037,0.003255,-0.000123,0.000985,-0.001125,-0.000658,-0.002304,-0.001668,-0.001816,-0.002749,-0.027144
0.110000,0.581805,0.178601,0.205026,-0.010459,-0.023724,0.936930,0.399956,0.000018,0.018665,-0.016186,-0.059355,0.029821,-37.816662,-38.576942,-39.109409,-38.098312,-40.784855,-37.788185,-0.004268,-0.015128,-0.006208,-0.000010,-0.000741,-0.023994,7.341279,5.958876,7.031297,-4.547207,-4.169635,-5.082622,0.002015,0.006904,0.002549,0.000082,-0.000225,-0.013038,0.004221,0.003411,0.000641,-0.000260,-0.003326,0.004086,0.000859,-0.000194,-0.001496,-0.000015,0.000528,-0.023991
0.120000,0.590010,0.511616,0.035508,-0.019582,0.237870,1.077964,0.399952,0.000018,0.018574,0.350860,0.058962,0.039052,-38.386070,-37.002369,-39.115074,-36.150581,-41.296822,-37.360432,-0.012258,-0.016277,-0.000568,0.000048,-0.003990,-0.025574,6.349836,7.861166,5.165371,-6.475891,-4.744584,-8.121521,0.013585,0.007418,0.009260,0.000131,-0.010088,-0.015221,0.004021,-0.003009,-0.001634,0.000196,0.011912,0.005254,-0.019847,0.007400,-0.029637,0.000017,0.023551,-0.025704
0.130000,0.761587,0.199815,0.063803,-0.020801,0.399207,0.898071,0.399957,0.000011,0.018473,0.306193,0.042551,0.045732,-40.382847,-35.534443,-41.052288,-34.201256,-41.127216,-35.900730,0.000163,-0.019203,0.004943,0.000024,-0.011953,-0.024702,4.661796,10.313805,3.238739,-8.429732,-3.125861,-10.116127,0.005344,0.011498,0.001225,0.000246,-0.005112,-0.011443,0.009781,0.002564,0.021566,-0.000106,-0.001900,-0.005681,-0.004781,0.000316,-0.000273,-0.000864,-0.000600,-0.024978
0.140000,0.577907,0.317171,0.527765,-0.014712,0.630619,0.491612,0.399965,0.0000084,0.018410,-0.017043,-0.223868,0.039254,-38.712162,-38.041161,-39.395390,-36.152100,-39.551903,-38.042744,-0.017004,-0.005598,-0.021132,0.000646,-0.020063,-0.004523,6.659025,9.404734,5.347738,-6.483999,-4.999475,-9.229545,-0.004695,0.017558,-0.003336,-0.000658,-0.000306,-0.016390,-0.015617,0.019539,-0.010788,0.001511,-0.003967,0.022172,0.027012,-0.028789,0.028907,0.001954,-0.023682,-0.004673
0.150000,0.425121,0.190846,0.803929,-0.020004,0.548016,0.964958,0.399962,0.0000068,0.018507,-0.277069,-0.543243,0.033541,-36.883408,-36.010773,-38.697731,-34.202152,-37.864056,-36.669476,-0.006502,-0.021092,-0.021988,-0.000582,-0.015368,-0.029908,8.602595,7.618967,8.168141,-4.512863,-7.131235,-8.573718,0.002660,0.007595,0.010311,0.000180,-0.008156,-0.012877,0.001364,-0.025825,0.007166,-0.000994,0.005558,-0.002459,-0.002946,-0.010085,-0.002354,-0.000304,0.001643,-0.030031
0.160000,1.118780,0.112942,0.564556,-0.015137,0.256436,1.311171,0.399955,0.000008,0.018901,-0.407473,-0.647339,0.027910,-35.012211,-35.568417,-36.518223,-32.253338,-36.110123,-34.112904,-0.004378,-0.025296,-0.018142,-0.000020,-0.007866,-0.036134,10.625206,5.806672,10.727058,-2.553460,-9.416692,-7.014463,0.001555,0.013602,0.007575,0.000047,-0.003880,-0.021480,-0.001448,0.029584,-0.001784,-0.000656,0.000186,0.008093,0.000034,0.002747,-0.002613,0.000578,-0.000299,-0.036316
0.170000,1.230921,0.104382,0.294960,-0.015352,-0.052992,1.526907,0.399938,0.000011,0.019579,-0.549694,-0.447619,0.022940,-33.025581,-33.086758,-34.443233,-30.303341,-34.130489,-34.365646,-0.003868,-0.033525,-0.010578,-0.000026,-0.000709,-0.037807,12.545801,4.737583,12.870208,-0.595593,-11.399181,-4.683316,0.001381,0.014759,0.005093,0.000108,0.000030,-0.025435,-0.001653,0.004273,-0.006144,-0.000570,-0.003731,0.013132,-0.000450,-0.006527,-0.006401,0.000050,0.002418,-0.037802
0.180000,0.793133,0.081299,-0.077399,-0.012208,-0.012410,0.683528,0.399927,0.000026,0.020033,-0.117974,-0.095720,0.020415,-31.102186,-35.486721,-32.515732,-32.253273,-32.177452,-36.614269,-0.002735,-0.013700,0.001442,0.000600,0.000135,-0.010793,14.462352,1.691264,14.742280,-0.596354,-13.409114,-2.697023,0.000013,0.019980,-0.002577,0.000755,-0.001166,-0.013827,-0.001619,0.012520,0.001747,0.000599,0.000019,0.014966,0.007411,-0.002494,0.007618,-0.000050,0.007291,-0.010918
