Graph
Time (Seconds),L2_force (kg*m/s^2),L1_force (kg*m/s^2),L3_force (kg*m/s^2),R1_force (kg*m/s^2),R2_force (kg*m/s^2),R3_force (kg*m/s^2),body_x (Meters),body_y (Meters),body_z (Meters),body_alpha (Degrees),body_beta (Degrees),body_gemma (Degrees),L1_angle (Degrees),L2_angle (Degrees),L3_angle (Degrees),R1_angle (Degrees),R2_angle (Degrees),R3_angle (Degrees),L1_tor (kg*m^2/s^2),L2_tor (kg*m^2/s^2),L3_tor (kg*m^2/s^2),R1_tor (kg*m^2/s^2),R2_tor (kg*m^2/s^2),R3_tor (kg*m^2/s^2),L1_angle2 (Degrees),L2_angle2 (Degrees),L3_angle2 (Degrees),R1_angle2 (Degrees),R2_angle2 (Degrees),R3_angle2 (Degrees),L1_tor2 (kg*m^2/s^2),L2_tor2 (kg*m^2/s^2),L3_tor2 (kg*m^2/s^2),R1_tor2 (kg*m^2/s^2),R2_tor2 (kg*m^2/s^2),R3_tor2 (kg*m^2/s^2),L1_force_x (kg*m/s^2),L2_force_x (kg*m/s^2),L3_force_x (kg*m/s^2),R1_force_x (kg*m/s^2),R2_force_x (kg*m/s^2),R3_force_x (kg*m/s^2),L1_force_y (kg*m/s^2),L2_force_y (kg*m/s^2),L3_force_y (kg*m/s^2),R1_force_y (kg*m/s^2),R2_force_y (kg*m/s^2),R3_force_y (kg*m^2/s^2)
0.000000,Null,Null,Null,Null,Null,Null,0.400000,-0.0000000075,0.022500,0.000000,0.000000,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
0.010000,-0.0000002,0.0000014,0.000000088,-0.00000014,0.00000040,0.0000012,0.400000,-0.0000000048,0.021764,0.00000021,-0.00000069,0.000036,-42.000004,-42.000004,-42.000004,-41.999996,-42.000000,-42.000000,-0.000000030,0.000000060,-0.000000015,0.000000,0.000000,-0.000000015,0.789734,0.789734,0.789734,-0.789727,-0.789726,-0.789727,0.000000043,-0.000000000051,0.0000000052,0.0000000017,-0.000000014,-0.00000001,-0.00000012,0.0000018,-0.00000013,0.000000012,-0.0000017,0.00000002,0.00000041,0.00000086,0.00000096,0.00000021,0.0000013,-0.0000000097
0.020000,-0.014430,-0.013116,-0.014401,-0.000538,0.006481,-0.023442,0.399999,0.00000008,0.020048,0.021381,-0.002030,0.001566,-42.011932,-41.904560,-42.011482,-41.999966,-41.987843,-42.077198,0.003360,0.003363,0.003360,-0.000303,-0.003345,-0.003251,0.712088,0.730011,0.684713,-0.790492,-0.850129,-0.901692,-0.002739,-0.002796,-0.002678,-0.000263,-0.002617,0.004627,0.008183,0.008126,0.008133,-0.000596,-0.009450,-0.009554,0.004445,0.004402,0.003942,-0.000448,0.004970,-0.003254
0.030000,0.386305,0.280021,0.415123,0.011230,0.043856,0.081901,0.400004,0.000017,0.017579,0.863545,-0.094595,-0.001644,-42.172089,-41.815407,-42.262863,-41.999477,-41.987633,-42.075764,-0.007487,-0.009703,-0.009943,0.000015,-0.000201,-0.000020,0.707143,0.769380,0.746239,-0.787720,-0.783143,-0.899072,0.004948,0.004580,0.004803,0.000078,0.001578,-0.005707,0.005394,0.006874,0.007952,0.000355,0.001187,0.002286,0.015082,0.015525,0.015309,0.004745,0.008770,0.0000016
0.040000,0.892116,0.619662,1.103919,-0.057002,1.563052,1.907042,0.400030,0.000035,0.016189,1.375837,-0.327326,0.006195,-42.975109,-42.561192,-41.768101,-41.995911,-44.117790,-44.891216,-0.016793,-0.023363,-0.030078,0.000059,-0.039694,-0.048247,0.815087,1.620175,3.000283,-0.729254,-1.471669,1.569741,0.009257,0.012105,0.014478,0.000103,-0.017845,-0.022444,0.002106,0.002373,0.002156,-0.000674,0.027805,0.032143,-0.001544,0.006846,0.012571,-0.004471,0.028446,-0.048708
0.050000,0.840356,0.404644,1.519537,-0.046250,1.435851,1.935680,0.400038,0.000028,0.016295,1.522499,-0.622181,0.007056,-42.930038,-42.163349,-40.787460,-41.995903,-43.438019,-41.982193,-0.014554,-0.026691,-0.046813,0.000044,-0.042474,-0.062197,-0.858208,-1.742577,2.846195,-0.697819,-2.609072,2.717240,0.012856,0.016616,0.018308,0.000430,-0.016611,-0.019700,-0.000800,0.001839,0.002103,-0.000051,0.008304,0.001284,-0.003130,0.009619,0.034294,-0.001471,0.041310,-0.062061
0.060000,0.524429,0.044051,1.022626,-0.024476,0.776504,1.176926,0.400031,0.000017,0.017084,0.902194,-0.726467,0.006097,-42.823326,-43.010136,-40.298599,-42.000214,-43.411499,-44.047600,-0.004057,-0.015704,-0.032690,-0.0000077,-0.027823,-0.037360,1.025567,-0.373271,3.050116,-0.704130,1.125315,0.754873,-0.007633,0.007441,0.019340,0.000278,-0.002150,-0.011920,-0.000905,0.004333,0.005638,-0.000563,-0.002401,0.008526,0.021534,0.004754,0.019270,-0.001347,-0.005845,-0.037596
0.070000,0.086631,0.002570,0.586690,-0.008578,0.301877,0.448923,0.400020,0.0000056,0.017714,0.372742,-0.477724,0.003201,-42.841152,-43.305912,-42.400642,-42.002068,-43.261230,-43.839661,0.000228,-0.004386,-0.012916,-0.000039,-0.007942,-0.012475,1.131325,1.582282,1.133183,-0.706052,0.378830,-1.196218,0.001181,-0.006536,0.010280,0.000154,-0.009161,0.000878,-0.001161,0.000301,0.012364,-0.000893,0.005159,0.009616,-0.006866,0.019909,0.009010,-0.001216,0.019301,-0.012542
0.080000,0.336727,-0.001081,0.580969,0.000597,0.439027,0.349186,0.400010,-0.0000005,0.017967,0.471622,-0.093871,0.005259,-42.630268,-43.143234,-42.115562,-42.001965,-43.309486,-43.590832,-0.002050,-0.009728,-0.016539,-0.000020,-0.010770,-0.009070,0.860440,-0.688176,-0.867412,-0.704665,0.333259,-0.960933,-0.002552,0.010003,0.014018,-0.000201,-0.005481,-0.007827,-0.002022,0.000753,0.002738,-0.000386,0.006639,0.003864,0.010952,-0.011467,0.002026,0.001644,0.010453,-0.009007
0.090000,0.616632,0.356025,0.780306,-0.029055,0.655869,0.449856,0.399997,0.000011,0.018178,0.381299,-0.008430,0.008769,-40.908596,-40.893974,-39.799213,-42.000584,-42.465752,-43.575356,-0.015807,-0.024709,-0.027419,0.000102,-0.022234,-0.010250,2.870947,2.080120,2.125009,-0.698011,0.417488,0.454262,0.002715,-0.003118,0.000380,0.000224,-0.006381,-0.011736,-0.009675,-0.012075,-0.007541,0.001193,-0.005390,0.010009,0.003861,0.029573,0.024791,-0.000412,-0.001555,-0.010180
